account,rate,timing,survival,group,start_age,lifetime,person_years,gap_vs_white,gap_per_year,gap_change_vs_repo
partial,0.03,cash_to_accrual,group_specific,mexican_observed_total,0,-60855.27871628297,30.710301514419616,-206782.0204518397,-6791.183474637525,10830.312778681517
partial,0.03,cash_to_accrual,group_specific,mexican_observed_total,25,-68490.41601017433,27.37146360409304,-176948.7435870273,-6610.989943122604,14895.462792151608
partial,0.03,cash_to_accrual,paradox_fades,mexico_born,0,-98549.22327827117,30.710301514419616,-244475.9650138279,-8029.136817214993,13396.930696695228
partial,0.03,cash_to_accrual,paradox_fades,mexico_born,25,-102557.82123250884,27.37146360409304,-211016.1488093618,-7883.783797136989,14125.908265756094
partial,0.03,cash_to_accrual,paradox_fades,mexican_second_gen,0,-80663.67313478027,30.448598719809517,-226590.414870337,-7441.735396608574,16321.564168053854
partial,0.03,cash_to_accrual,paradox_fades,mexican_second_gen,25,-45275.21430333314,26.765846735420713,-153733.5418801861,-5743.645751237978,27532.959264815698
partial,0.03,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,0,-2868.078653018408,30.448598719809517,-148794.8203885751,-4886.75428901662,12594.370450940769
partial,0.03,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,25,-13264.530611742684,26.765846735420713,-121722.85818859564,-4547.693162552302,19043.387860753413
partial,0.03,cash_to_accrual,paradox_fades,mexican_observed_total,0,-60855.27871628297,30.710301514419616,-206782.0204518397,-6791.183474637525,10830.312778681517
partial,0.03,cash_to_accrual,paradox_fades,mexican_observed_total,25,-68490.41601017433,27.37146360409304,-176948.7435870273,-6610.989943122604,14895.462792151608
partial,0.03,cash_to_accrual,mortality_65plus,mexico_born,0,-98000.80961977503,30.603007844700986,-243927.55135533173,-8011.125687588217,13945.344355191395
partial,0.03,cash_to_accrual,mortality_65plus,mexico_born,25,-101228.57091468589,27.093109869421813,-209686.89849153883,-7834.121616412331,15455.158583579061
partial,0.03,cash_to_accrual,mortality_65plus,mexican_second_gen,0,-80968.72773839007,30.603007844700986,-226895.46947394678,-7451.754071241746,16016.509564444073
partial,0.03,cash_to_accrual,mortality_65plus,mexican_second_gen,25,-45921.76369404416,27.093109869421813,-154380.09127089713,-5767.801512014095,26886.409874104662
partial,0.03,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,0,-3716.1331537511574,30.603007844700986,-149642.87488930786,-4914.606293259462,11746.315950208023
partial,0.03,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,25,-15061.943646164174,27.093109869421813,-123520.27122301713,-4614.846391523119,17245.97482633192
partial,0.03,cash_to_accrual,mortality_65plus,mexican_observed_total,0,-60412.425168542664,30.603007844700986,-206339.16690409937,-6776.639174854948,11273.166326421837
partial,0.03,cash_to_accrual,mortality_65plus,mexican_observed_total,25,-67445.77711662733,27.093109869421813,-175904.1046934803,-6571.96114258163,15940.10168569861
partial,0.03,cash_to_accrual,fenelon_mexican,mexico_born,0,-97263.40676215071,30.446645391872856,-243190.14849770744,-7986.907730485826,14682.74721281568
partial,0.03,cash_to_accrual,fenelon_mexican,mexico_born,25,-99665.66017108987,26.761700686365696,-208123.98774794283,-7775.72963804358,17018.069327175064
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_second_gen,0,-80691.25248493078,30.441692293100328,-226617.99422048748,-7442.641164076045,16293.984817903372
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_second_gen,25,-45333.65471720084,26.751202819693386,-153791.9822940538,-5745.829146160821,27474.518850947992
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,0,-3027.9225708309264,30.441692293100328,-148954.66430638765,-4892.003920347225,12434.526533128228
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,25,-13603.312035209914,26.751202819693386,-122061.63961206286,-4560.350390504628,18704.606437286187
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_observed_total,0,-59847.98897326414,30.446645391872856,-205774.73070882086,-6758.101829328065,11837.602521700348
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_observed_total,25,-66249.46827490165,26.761700686365696,-174707.7958517546,-6527.265794306227,17136.410527424305
complete,0.0,none,terminal83,mexico_born,0,-799188.6285682084,83.0,-623984.8837311924,-7517.890165436053,0.0
complete,0.0,none,terminal83,mexico_born,25,-559317.5806260202,58.0,-395357.0295982822,-6816.50051031521,0.0
complete,0.0,none,terminal83,mexican_second_gen,0,-747279.5750440027,83.0,-572075.8302069867,-6892.479882011889,0.0
complete,0.0,none,terminal83,mexican_second_gen,25,-500818.6138460181,58.0,-336858.0628182801,-5807.897634797932,0.0
complete,0.0,none,terminal83,mexican_third_plus_selfid,0,-611516.315697369,83.0,-436312.570860353,-5256.777962172928,0.0
complete,0.0,none,terminal83,mexican_third_plus_selfid,25,-452659.0496656181,58.0,-288698.4986378801,-4977.56032134276,0.0
complete,0.0,none,terminal83,mexican_observed_total,0,-723474.0327022816,83.0,-548270.2878652655,-6605.66611885862,0.0
complete,0.0,none,terminal83,mexican_observed_total,25,-518031.4705854603,58.0,-354070.9195577223,-6104.671026857281,0.0
complete,0.0,none,common_white,mexico_born,0,-756372.0425758706,78.93040675292968,-594880.7332765139,-7536.775214381288,29104.150454678573
complete,0.0,none,common_white,mexico_born,25,-524364.3740123961,54.764830068072335,-372305.5668961768,-6798.260241717236,23051.462702105404
complete,0.0,none,common_white,mexican_second_gen,0,-706196.5309312779,78.93040675292968,-544705.2216319211,-6901.082156297175,27370.60857506562
complete,0.0,none,common_white,mexican_second_gen,25,-466949.30105540657,54.764830068072335,-314890.49393918726,-5749.867087102806,21967.56887909281
complete,0.0,none,common_white,mexican_third_plus_selfid,0,-572544.8264957907,78.93040675292968,-411053.5171964339,-5207.796768146982,25259.053663919098
complete,0.0,none,common_white,mexican_third_plus_selfid,25,-419757.56260564225,54.764830068072335,-267698.75548942294,-4888.150938415678,20999.743148457143
complete,0.0,none,common_white,mexican_observed_total,0,-682118.5510947495,78.93040675292968,-520627.24179539265,-6596.028871675217,27643.046069872857
complete,0.0,none,common_white,mexican_observed_total,25,-483835.53041530994,54.764830068072335,-331776.72329909063,-6058.207847749994,22294.19625863165
complete,0.0,none,group_specific,mexico_born,0,-816131.1424485018,81.81386755859376,-654639.8331491449,-8293.8864764541,-30654.949417952448
complete,0.0,none,group_specific,mexico_born,25,-585638.1240632922,57.76235330662396,-433579.31694707286,-7917.112431612342,-38222.287348790676
complete,0.0,none,group_specific,mexican_second_gen,0,-772348.589121698,81.81386755859376,-610857.2798223412,-7739.188291965413,-38781.44961535442
complete,0.0,none,group_specific,mexican_second_gen,25,-534641.0368910215,57.76235330662396,-382582.2297748022,-6985.911018061317,-45724.16695652215
complete,0.0,none,group_specific,mexican_third_plus_selfid,0,-641698.7025333433,81.81386755859376,-480207.3932339865,-6083.934100797757,-43894.822373633506
complete,0.0,none,group_specific,mexican_third_plus_selfid,25,-490391.07066126756,57.76235330662396,-338332.2635450482,-6177.91131871501,-49633.76490716811
complete,0.0,none,group_specific,mexican_observed_total,0,-746146.7260267639,81.81386755859376,-584655.4167274071,-7407.226704880833,-36385.12886214163
complete,0.0,none,group_specific,mexican_observed_total,25,-549372.2880425694,57.76235330662396,-397313.4809263501,-7254.902104735685,-43242.56136862782
complete,0.0,none,paradox_fades,mexico_born,0,-816131.1424485018,81.81386755859376,-654639.8331491449,-8293.8864764541,-30654.949417952448
complete,0.0,none,paradox_fades,mexico_born,25,-585638.1240632922,57.76235330662396,-433579.31694707286,-7917.112431612342,-38222.287348790676
complete,0.0,none,paradox_fades,mexican_second_gen,0,-706196.5309312779,78.93040675292968,-544705.2216319211,-6901.082156297175,27370.60857506562
complete,0.0,none,paradox_fades,mexican_second_gen,25,-466949.30105540657,54.764830068072335,-314890.49393918726,-5749.867087102806,21967.56887909281
complete,0.0,none,paradox_fades,mexican_third_plus_selfid,0,-572544.8264957907,78.93040675292968,-411053.5171964339,-5207.796768146982,25259.053663919098
complete,0.0,none,paradox_fades,mexican_third_plus_selfid,25,-419757.56260564225,54.764830068072335,-267698.75548942294,-4888.150938415678,20999.743148457143
complete,0.0,none,paradox_fades,mexican_observed_total,0,-746146.7260267639,81.81386755859376,-584655.4167274071,-7407.226704880833,-36385.12886214163
complete,0.0,none,paradox_fades,mexican_observed_total,25,-549372.2880425694,57.76235330662396,-397313.4809263501,-7254.902104735685,-43242.56136862782
complete,0.0,none,mortality_65plus,mexico_born,0,-799958.9891507602,80.86920579656656,-638467.6798514035,-8088.995180906061,-14482.796120211016
complete,0.0,none,mortality_65plus,mexico_born,25,-568485.8418289139,56.72740525006046,-416427.0347126946,-7603.913573639842,-21070.0051144124
complete,0.0,none,mortality_65plus,mexican_second_gen,0,-755113.3199800942,80.86920579656656,-593622.0106807374,-7520.827968604175,-21546.18047375069
complete,0.0,none,mortality_65plus,mexican_second_gen,25,-516465.9729791087,56.72740525006046,-364407.1658628894,-6654.036274921945,-27549.103044609306
complete,0.0,none,mortality_65plus,mexican_third_plus_selfid,0,-623676.1188825154,80.86920579656656,-462184.8095831585,-5855.598983923942,-25872.238722805516
complete,0.0,none,mortality_65plus,mexican_third_plus_selfid,25,-471515.89505918225,56.72740525006046,-319457.0879429629,-5833.252610222286,-30758.5893050828
complete,0.0,none,mortality_65plus,mexican_observed_total,0,-729127.5702598678,80.86920579656656,-567636.2609605109,-7191.604405857718,-19365.973095245427
complete,0.0,none,mortality_65plus,mexican_observed_total,25,-531421.0368378845,56.72740525006046,-379362.22972166515,-6927.1141579389605,-25291.310163942864
complete,0.0,none,fenelon_mexican,mexico_born,0,-782491.9767371493,79.7575924103368,-621000.6674377925,-7867.698811963143,2984.2162933999207
complete,0.0,none,fenelon_mexican,mexico_born,25,-550804.535543062,55.602150387918876,-398745.7284268427,-7281.054792486424,-3388.698828560533
complete,0.0,none,fenelon_mexican,mexican_second_gen,0,-717354.1443824668,79.20284594690442,-555862.83508311,-7042.442297593733,16212.995123876724
complete,0.0,none,fenelon_mexican,mexican_second_gen,25,-478243.66336585814,55.04060096049417,-326184.85624963883,-5956.100947345096,10673.206568641239
complete,0.0,none,fenelon_mexican,mexican_third_plus_selfid,0,-584332.6044951008,79.20284594690442,-422841.29519574397,-5357.140709021485,13471.275664609042
complete,0.0,none,fenelon_mexican,mexican_third_plus_selfid,25,-431689.82955382316,55.04060096049417,-279631.0224376038,-5106.032869818535,9067.476200276287
complete,0.0,none,fenelon_mexican,mexican_observed_total,0,-711044.983294872,79.7575924103368,-549553.6739955151,-6962.509083676008,-1283.3861302495934
complete,0.0,none,fenelon_mexican,mexican_observed_total,25,-513116.61421487614,55.602150387918876,-361057.8070986568,-6592.877338428043,-6986.887540934491
complete,0.0,accrual_only,terminal83,mexico_born,0,-1161771.0126469966,83.0,-528832.4852448893,-6371.4757258420395,95152.39848630317
complete,0.0,accrual_only,terminal83,mexico_born,25,-893988.8316980314,58.0,-301150.009000379,-5192.241534489293,94207.02059790317
complete,0.0,accrual_only,terminal83,mexican_second_gen,0,-1127457.0815807546,83.0,-494518.55417864723,-5958.054869622256,77557.27602833952
complete,0.0,accrual_only,terminal83,mexican_second_gen,25,-855412.864839649,58.0,-262574.04214199656,-4527.1386576206305,74284.02067628352
complete,0.0,accrual_only,terminal83,mexican_third_plus_selfid,0,-1003920.7580710821,83.0,-370982.2306689747,-4469.665429746683,65330.34019137832
complete,0.0,accrual_only,terminal83,mexican_third_plus_selfid,25,-819899.2267595937,58.0,-227060.4040619413,-3914.8345527920915,61638.09457593877
complete,0.0,accrual_only,terminal83,mexican_observed_total,0,-1098642.7633631632,83.0,-465704.23596105585,-5610.894409169347,82566.05190420966
complete,0.0,accrual_only,terminal83,mexican_observed_total,25,-867684.7249181963,58.0,-274845.90222054394,-4738.722452078344,79225.01733717835
complete,0.0,accrual_only,common_white,mexico_born,0,-1095541.3322010871,78.93040675292968,-505032.3597262311,-6398.451249682501,118952.52400496136
complete,0.0,accrual_only,common_white,mexico_born,25,-839695.5016519314,54.764830068072335,-282291.87765041087,-5154.6198043438435,113065.15194787132
complete,0.0,accrual_only,common_white,mexican_second_gen,0,-1063394.829171104,78.93040675292968,-472885.8566962478,-5991.174708835459,99189.97351073893
complete,0.0,accrual_only,common_white,mexican_second_gen,25,-802879.322365196,54.764830068072335,-245475.6983636754,-4482.360267685495,91382.36445460469
complete,0.0,accrual_only,common_white,mexican_third_plus_selfid,0,-940626.8709040174,78.93040675292968,-350117.8984291613,-4435.779730935769,86194.67243119172
complete,0.0,accrual_only,common_white,mexican_third_plus_selfid,25,-767123.2638979136,54.764830068072335,-209719.63989639306,-3829.458424972978,78978.85874148703
complete,0.0,accrual_only,common_white,mexican_observed_total,0,-1033654.3765104138,78.93040675292968,-443145.40403555776,-5614.381355245067,105124.88382970775
complete,0.0,accrual_only,common_white,mexican_observed_total,25,-814100.1094617302,54.764830068072335,-256696.48546020966,-4687.250652309841,97374.43409751263
complete,0.0,accrual_only,group_specific,mexico_born,0,-1159994.3629838405,81.81386755859376,-569485.3905089844,-7215.031746784286,54499.493222207995
complete,0.0,accrual_only,group_specific,mexico_born,25,-906099.387172322,57.76235330662396,-348695.76317080145,-6367.147724869681,46661.26642748073
complete,0.0,accrual_only,group_specific,mexican_second_gen,0,-1134160.127255516,81.81386755859376,-543651.1547806598,-6887.727773688192,28424.675426326925
complete,0.0,accrual_only,group_specific,mexican_second_gen,25,-875641.7650114038,57.76235330662396,-318238.14100988326,-5810.994768253919,18619.921808396815
complete,0.0,accrual_only,group_specific,mexican_third_plus_selfid,0,-1014716.0649277251,81.81386755859376,-424207.09245286905,-5374.44452529853,12105.478407483955
complete,0.0,accrual_only,group_specific,mexican_third_plus_selfid,25,-843166.2803499505,57.76235330662396,-285762.65634842997,-5217.995855975976,2935.8422894501127
complete,0.0,accrual_only,group_specific,mexican_observed_total,0,-1102441.7890978586,81.81386755859376,-511932.8166230025,-6485.875820017879,36337.47124226298
complete,0.0,accrual_only,group_specific,mexican_observed_total,25,-884849.028497898,57.76235330662396,-327445.40449637745,-5979.118424897236,26625.515061344835
complete,0.0,accrual_only,paradox_fades,mexico_born,0,-1159994.3629838405,81.81386755859376,-569485.3905089844,-7215.031746784286,54499.493222207995
complete,0.0,accrual_only,paradox_fades,mexico_born,25,-906099.387172322,57.76235330662396,-348695.76317080145,-6367.147724869681,46661.26642748073
complete,0.0,accrual_only,paradox_fades,mexican_second_gen,0,-1063394.829171104,78.93040675292968,-472885.8566962478,-5991.174708835459,99189.97351073893
complete,0.0,accrual_only,paradox_fades,mexican_second_gen,25,-802879.322365196,54.764830068072335,-245475.6983636754,-4482.360267685495,91382.36445460469
complete,0.0,accrual_only,paradox_fades,mexican_third_plus_selfid,0,-940626.8709040174,78.93040675292968,-350117.8984291613,-4435.779730935769,86194.67243119172
complete,0.0,accrual_only,paradox_fades,mexican_third_plus_selfid,25,-767123.2638979136,54.764830068072335,-209719.63989639306,-3829.458424972978,78978.85874148703
complete,0.0,accrual_only,paradox_fades,mexican_observed_total,0,-1102441.7890978586,81.81386755859376,-511932.8166230025,-6485.875820017879,36337.47124226298
complete,0.0,accrual_only,paradox_fades,mexican_observed_total,25,-884849.028497898,57.76235330662396,-327445.40449637745,-5979.118424897236,26625.515061344835
complete,0.0,accrual_only,mortality_65plus,mexico_born,0,-1140780.6001382214,80.86920579656656,-550271.6276633653,-6971.605117731649,73713.25606782711
complete,0.0,accrual_only,mortality_65plus,mexico_born,25,-885489.5537978323,56.72740525006046,-328085.9297963118,-5990.814349072261,67271.09980197041
complete,0.0,accrual_only,mortality_65plus,mexican_second_gen,0,-1113976.7866744203,80.86920579656656,-523467.8141995643,-6632.017187471729,48608.01600742247
complete,0.0,accrual_only,mortality_65plus,mexican_second_gen,25,-854081.5832587078,56.72740525006046,-296677.9592571872,-5417.30813166805,40180.10356109287
complete,0.0,accrual_only,mortality_65plus,mexican_third_plus_selfid,0,-993580.037963084,80.86920579656656,-403071.0654882279,-5106.663985020791,33241.50537212513
complete,0.0,accrual_only,mortality_65plus,mexican_third_plus_selfid,25,-820725.8132796421,56.72740525006046,-263322.1892781216,-4808.235302671692,25376.30935975851
complete,0.0,accrual_only,mortality_65plus,mexican_observed_total,0,-1082378.8913949013,80.86920579656656,-491869.91892004525,-6231.691171435505,56400.36894522025
complete,0.0,accrual_only,mortality_65plus,mexican_observed_total,25,-863422.1492989922,56.72740525006046,-306018.5252974717,-5587.86587883305,48052.394260250614
complete,0.0,accrual_only,fenelon_mexican,mexico_born,0,-1119250.0949287887,79.7575924103368,-528741.1224539327,-6698.8267792539555,95243.7612772598
complete,0.0,accrual_only,fenelon_mexican,mexico_born,25,-863694.8768973778,55.602150387918876,-306291.2528958572,-5592.845855910429,89065.77670242498
complete,0.0,accrual_only,fenelon_mexican,mexican_second_gen,0,-1073432.0660915577,79.20284594690442,-482923.09361670166,-6118.340364422065,89152.73659028509
complete,0.0,accrual_only,fenelon_mexican,mexican_second_gen,25,-813039.5197652415,55.04060096049417,-255635.89576372097,-4667.884396718974,81222.1670545591
complete,0.0,accrual_only,fenelon_mexican,mexican_third_plus_selfid,0,-951267.8523064188,79.20284594690442,-360758.87983156275,-4570.594460013629,75553.69102879026
complete,0.0,accrual_only,fenelon_mexican,mexican_third_plus_selfid,25,-777894.6203949181,55.04060096049417,-220490.99639339757,-4026.142254423663,68207.50224448252
complete,0.0,accrual_only,fenelon_mexican,mexican_observed_total,0,-1060165.4386270563,79.7575924103368,-469656.46615220024,-5950.260304908005,78613.82171306526
complete,0.0,accrual_only,fenelon_mexican,mexican_observed_total,25,-840936.1548482575,55.602150387918876,-283532.530846737,-5177.27400038141,70538.38871098531
complete,0.0,cash_to_accrual,terminal83,mexico_born,0,-956510.6121681602,83.0,-703761.7349345089,-8479.057047403721,-79776.85120331647
complete,0.0,cash_to_accrual,terminal83,mexico_born,25,-697747.6823914023,58.0,-482163.52856671903,-8313.164285633087,-86806.49896843685
complete,0.0,cash_to_accrual,terminal83,mexican_second_gen,0,-807983.6606122258,83.0,-555234.7833785745,-6689.5757033563195,16841.046828412218
complete,0.0,cash_to_accrual,terminal83,mexican_second_gen,25,-537925.8220686931,58.0,-322341.66824400984,-5557.614969724307,14516.394574270234
complete,0.0,cash_to_accrual,terminal83,mexican_third_plus_selfid,0,-710031.3731635469,83.0,-457282.49592989567,-5509.427661805972,-20969.92506954266
complete,0.0,cash_to_accrual,terminal83,mexican_third_plus_selfid,25,-529193.9011685728,58.0,-313609.74734388955,-5407.064609377406,-24911.24870600947
complete,0.0,cash_to_accrual,terminal83,mexican_observed_total,0,-851109.3216089234,83.0,-598360.4443752721,-7209.161980424966,-50090.15651000664
complete,0.0,cash_to_accrual,terminal83,mexican_observed_total,25,-623003.6435236691,58.0,-407419.4896989858,-7024.473960327342,-53348.57014126354
complete,0.0,cash_to_accrual,common_white,mexico_born,0,-906826.9814009812,78.93040675292968,-666641.5250272215,-8445.940575397803,-42656.64129602909
complete,0.0,cash_to_accrual,common_white,mexico_born,25,-657736.0720081262,54.764830068072335,-452003.6102419265,-8253.538076902438,-56646.58064364432
complete,0.0,cash_to_accrual,common_white,mexican_second_gen,0,-771643.0848448409,78.93040675292968,-531457.6284710813,-6733.2432497740165,40618.20173590549
complete,0.0,cash_to_accrual,common_white,mexican_second_gen,25,-509543.98300316464,54.764830068072335,-303811.52123696497,-5547.566218307063,33046.541581315105
complete,0.0,cash_to_accrual,common_white,mexican_third_plus_selfid,0,-672556.4205314979,78.93040675292968,-432370.96415773826,-5477.8757888725795,3941.6067026147502
complete,0.0,cash_to_accrual,common_white,mexican_third_plus_selfid,25,-498962.3475029294,54.764830068072335,-293229.8857367297,-5354.346674174773,-4531.387098849635
complete,0.0,cash_to_accrual,common_white,mexican_observed_total,0,-806854.5144262002,78.93040675292968,-566669.0580524405,-7179.350536305292,-18398.770187175018
complete,0.0,cash_to_accrual,common_white,mexican_observed_total,25,-587383.4695615325,54.764830068072335,-381651.0077953328,-6968.9070032892105,-27580.08823761053
complete,0.0,cash_to_accrual,group_specific,mexico_born,0,-944349.2629813567,81.81386755859376,-704163.806607597,-8921.324944033186,-80178.9228764046
complete,0.0,cash_to_accrual,group_specific,mexico_born,25,-696639.4033149435,57.76235330662396,-490906.94154874387,-8963.90878851536,-95549.91195046168
complete,0.0,cash_to_accrual,group_specific,mexican_second_gen,0,-798845.6911829073,81.81386755859376,-558660.2348091477,-7077.8836419516065,13415.59539783909
complete,0.0,cash_to_accrual,group_specific,mexican_second_gen,25,-537829.8523799675,57.76235330662396,-332097.3906137678,-6064.063198972275,4760.672204512288
complete,0.0,cash_to_accrual,group_specific,mexican_third_plus_selfid,0,-708731.9156127055,81.81386755859376,-468546.45923894586,-5936.19719591214,-32233.88837859285
complete,0.0,cash_to_accrual,group_specific,mexican_third_plus_selfid,25,-536280.9390967134,57.76235330662396,-330548.47733051376,-6035.780206377782,-41849.97869263368
complete,0.0,cash_to_accrual,group_specific,mexican_observed_total,0,-842138.9765830615,81.81386755859376,-601953.5202093018,-7626.383100920216,-53683.23234403634
complete,0.0,cash_to_accrual,group_specific,mexican_observed_total,25,-623924.5349452329,57.76235330662396,-418192.07317903324,-7636.142989199878,-64121.15362131095
complete,0.0,cash_to_accrual,paradox_fades,mexico_born,0,-944349.2629813567,81.81386755859376,-704163.806607597,-8921.324944033186,-80178.9228764046
complete,0.0,cash_to_accrual,paradox_fades,mexico_born,25,-696639.4033149435,57.76235330662396,-490906.94154874387,-8963.90878851536,-95549.91195046168
complete,0.0,cash_to_accrual,paradox_fades,mexican_second_gen,0,-771643.0848448409,78.93040675292968,-531457.6284710813,-6733.2432497740165,40618.20173590549
complete,0.0,cash_to_accrual,paradox_fades,mexican_second_gen,25,-509543.98300316464,54.764830068072335,-303811.52123696497,-5547.566218307063,33046.541581315105
complete,0.0,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,0,-672556.4205314979,78.93040675292968,-432370.96415773826,-5477.8757888725795,3941.6067026147502
complete,0.0,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,25,-498962.3475029294,54.764830068072335,-293229.8857367297,-5354.346674174773,-4531.387098849635
complete,0.0,cash_to_accrual,paradox_fades,mexican_observed_total,0,-842138.9765830615,81.81386755859376,-601953.5202093018,-7626.383100920216,-53683.23234403634
complete,0.0,cash_to_accrual,paradox_fades,mexican_observed_total,25,-623924.5349452329,57.76235330662396,-418192.07317903324,-7636.142989199878,-64121.15362131095
complete,0.0,cash_to_accrual,mortality_65plus,mexico_born,0,-932313.7657562486,80.86920579656656,-692128.309382489,-8768.84255200926,-68143.42565129651
complete,0.0,cash_to_accrual,mortality_65plus,mexico_born,25,-683535.4092878175,56.72740525006046,-477802.94752161787,-8724.63124468225,-82445.91792333568
complete,0.0,cash_to_accrual,mortality_65plus,mexican_second_gen,0,-790373.8313997509,80.86920579656656,-550188.3750259912,-6970.550357712045,21887.455180995516
complete,0.0,cash_to_accrual,mortality_65plus,mexican_second_gen,25,-528504.430940986,56.72740525006046,-322771.96917478635,-5893.781990623962,14086.093643493718
complete,0.0,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,0,-697971.804837211,80.86920579656656,-457786.3484634514,-5799.873170506113,-21473.777603098366
complete,0.0,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,25,-524689.4091304801,56.72740525006046,-318956.94736428047,-5824.120096197122,-30258.448726400384
complete,0.0,cash_to_accrual,mortality_65plus,mexican_observed_total,0,-831031.1061956855,80.86920579656656,-590845.6498219258,-7485.653173832088,-42575.36195666029
complete,0.0,cash_to_accrual,mortality_65plus,mexican_observed_total,25,-611856.5469274278,56.72740525006046,-406124.0851612281,-7415.782805432217,-52053.1656035058
complete,0.0,cash_to_accrual,fenelon_mexican,mexico_born,0,-918258.3392191312,79.7575924103368,-678072.8828453715,-8590.768890472027,-54087.99911417905
complete,0.0,cash_to_accrual,fenelon_mexican,mexico_born,25,-669307.5075856899,55.602150387918876,-463575.0458194902,-8464.831265673049,-68218.01622120803
complete,0.0,cash_to_accrual,fenelon_mexican,mexican_second_gen,0,-774545.1454387287,79.20284594690442,-534359.6890649691,-6770.010583343853,37716.141142017674
complete,0.0,cash_to_accrual,fenelon_mexican,mexican_second_gen,25,-512481.54424403026,55.04060096049417,-306749.0824778306,-5601.205775614449,30108.98034044949
complete,0.0,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,0,-677151.9304039292,79.20284594690442,-436966.47403016954,-5536.098089523028,-653.9031698165345
complete,0.0,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,25,-503614.1325751051,55.04060096049417,-297881.67080890544,-5439.2877771854755,-9183.172171025362
complete,0.0,cash_to_accrual,fenelon_mexican,mexican_observed_total,0,-818139.2651376618,79.7575924103368,-577953.8087639022,-7322.321428965018,-29683.520898636663
complete,0.0,cash_to_accrual,fenelon_mexican,mexican_observed_total,25,-598806.5115205229,55.602150387918876,-393074.0497543232,-7177.4905402926415,-39003.13019660092
complete,0.03,none,terminal83,mexico_born,0,-270961.0447877925,31.38058577229341,-284115.5381743189,-9053.863437602577,0.0
complete,0.03,none,terminal83,mexico_born,25,-190097.20135848635,28.150935658187652,-248683.84003799054,-8833.945807611593,0.0
complete,0.03,none,terminal83,mexican_second_gen,0,-253690.51700281943,31.38058577229341,-266845.0103893459,-8503.50635025268,0.0
complete,0.03,none,terminal83,mexican_second_gen,25,-144149.73656392758,28.150935658187652,-202736.37524343177,-7201.763298566108,0.0
complete,0.03,none,terminal83,mexican_third_plus_selfid,0,-168043.06461003426,31.38058577229341,-181197.55799656067,-5774.192977511078,0.0
complete,0.03,none,terminal83,mexican_third_plus_selfid,25,-99949.32248536269,28.150935658187652,-158535.96116486687,-5631.640919144971,0.0
complete,0.03,none,terminal83,mexican_observed_total,0,-227634.59907783754,31.38058577229341,-240789.09246436396,-7673.186670624925,0.0
complete,0.03,none,terminal83,mexican_observed_total,25,-154049.00424874242,28.150935658187652,-212635.6429282466,-7553.412984566355,0.0
complete,0.03,none,common_white,mexico_born,0,-261314.88300049305,30.448598719809517,-277621.3667862303,-9117.705853754542,6494.171388088609
complete,0.03,none,common_white,mexico_born,25,-174280.6334500791,26.765846735420713,-240201.1062449939,-8974.164300474851,8482.733792996645
complete,0.03,none,common_white,mexican_second_gen,0,-244612.17294702164,30.448598719809517,-260918.65673275886,-8569.151544008759,5926.353656587016
complete,0.03,none,common_white,mexican_second_gen,25,-129038.09882358389,26.765846735420713,-194958.57161849868,-7283.85593572496,7777.803624933091
complete,0.03,none,common_white,mexican_third_plus_selfid,0,-159761.24892026902,30.448598719809517,-176067.73270600624,-5782.457653509636,5129.825290554436
complete,0.03,none,common_white,mexican_third_plus_selfid,25,-85136.61005099434,26.765846735420713,-151057.0828459091,-5643.650445252195,7478.878318957752
complete,0.03,none,common_white,mexican_observed_total,0,-218521.7842673403,30.448598719809517,-234828.2680530775,-7712.284897376931,5960.824411286449
complete,0.03,none,common_white,mexican_observed_total,25,-138592.7769727606,26.765846735420713,-204513.24976767538,-7640.828694465765,8122.393160571228
complete,0.03,none,group_specific,mexico_born,0,-266455.85427545715,30.710301514419616,-282762.3380611944,-9286.546834657202,1353.2001131245052
complete,0.03,none,group_specific,mexico_born,25,-185578.31184812236,27.37146360409304,-251498.78464303716,-9396.257369665613,-2814.9446050466213
complete,0.03,none,group_specific,mexican_second_gen,0,-250226.61150687965,30.710301514419616,-266533.09529261687,-8753.542248209058,311.9150967290043
complete,0.03,none,group_specific,mexican_second_gen,25,-141295.02512936652,27.37146360409304,-207215.4979242813,-7741.787509007204,-4479.122680849541
complete,0.03,none,group_specific,mexican_third_plus_selfid,0,-165664.22350851443,30.710301514419616,-181970.70729425165,-5976.324525432547,-773.1492976909794
