outcome,outcome_label,taxonomy,period,group,n_obs,adjusted_gap,se_adjusted_gap,raw_gap,se_raw_gap
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Canada|1st_foreign_born,2585.0,0.2156846377499459,0.012214364986107007,0.21626039878842296,0.012077714876587842
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Canada|2nd_gen_all,3016.0,0.09097980608252013,0.011596296153743848,0.08393811486616509,0.01155557467306106
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Italy|1st_foreign_born,725.0,0.05659635145026009,0.023327090643275768,0.045617569162956284,0.02375785453391555
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Italy|2nd_gen_all,2007.0,0.1176791827240639,0.012069798125522753,0.10937364829502527,0.012275007710645864
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Germany|1st_foreign_born,3003.0,0.0447344664559903,0.01127351922122237,0.04369213118683618,0.011292154097321705
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Germany|2nd_gen_all,3267.0,0.05820425524047853,0.009159904910895205,0.05766609058831207,0.009047470779320806
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Philippines|1st_foreign_born,8753.0,0.12437027815103462,0.006706707513587639,0.1279103828537529,0.0065950487659886215
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Philippines|2nd_gen_all,3459.0,0.12728726442268037,0.011872842141605167,0.14739810304236733,0.011755581672928008
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,England|1st_foreign_born,1218.0,0.18281292783179126,0.017503615939742586,0.17270514025506545,0.017605646782964453
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,England|2nd_gen_all,1218.0,0.05738848701287495,0.01557352397293863,0.05764687292345422,0.01566090827376016
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,China|1st_foreign_born,7750.0,0.19442315788606793,0.008085817484338892,0.206170422205865,0.008256625663587511
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,China|2nd_gen_all,1747.0,0.33759547819697544,0.013357983061838575,0.3521984520806759,0.013361663239834181
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Cuba|1st_foreign_born,4757.0,-0.11403016308034433,0.00832561158080412,-0.1130068064298026,0.00825980842553672
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Cuba|2nd_gen_all,1824.0,0.04821671936378895,0.013256512546055522,0.06276415705067728,0.013104149400025529
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Poland|1st_foreign_born,1112.0,0.06734171683124701,0.019115824910636736,0.07391859656494087,0.01967657328070077
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Poland|2nd_gen_all,646.0,0.22158963474398563,0.021484975857946172,0.2158259690803359,0.021659740217911193
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Ireland|1st_foreign_born,333.0,0.12493289574955438,0.03329630973938748,0.12213704979480267,0.034050091145242316
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Ireland|2nd_gen_all,765.0,0.1883141925044293,0.02025888973262223,0.18075317656003276,0.020633247507372186
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Other origin|1st_foreign_born,107922.0,0.02602466433261616,0.0019454858473032938,0.03657218198240009,0.001972214515579542
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,Other origin|2nd_gen_all,32377.0,0.0664087578209469,0.0032583627285218053,0.08422695304449807,0.0032929037346080448
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,3rd+_NH_white,496750.0,0.0,0.0,0.0,0.0
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,3rd+_Mexican_selfid,29593.0,-0.20922117017507538,0.0032342049260700744,-0.1955962577476168,0.0032568265256092493
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,2015-2025,3rd+_other,130267.0,-0.15589477223170703,0.0018561600636498269,-0.14767829495039697,0.0018770319177458994
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Mexico|1st_foreign_born,161785.0,-0.298221845224245,0.0010170185631121406,-0.2801498705130913,0.000989573325398269
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Mexico|2nd_gen_all,50183.0,-0.2061043250501504,0.0022986144936988414,-0.16911270652605945,0.0022757358397267244
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Canada|1st_foreign_born,9483.0,0.16720668025347313,0.006134062220974836,0.1649168495969674,0.0062461988537096755
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Canada|2nd_gen_all,14867.0,0.07078866694087063,0.005517751527832389,0.05375279328829008,0.005501405639552154
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Italy|1st_foreign_born,3603.0,-0.016934965045401686,0.009092490988992386,-0.03555350505231075,0.009416621657878424
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Italy|2nd_gen_all,10692.0,0.060979991621875194,0.005089618652028322,0.03859378542698777,0.005179739413224997
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Germany|1st_foreign_born,10731.0,0.05058762900019982,0.005895066994327181,0.04450351248179474,0.0059298465528315305
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Germany|2nd_gen_all,11248.0,0.07686100628863063,0.005622822379062732,0.07562968910305218,0.005642462357253874
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Philippines|1st_foreign_born,24845.0,0.16649935919049824,0.003942988392948644,0.17400252925719795,0.003911730049295838
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Philippines|2nd_gen_all,7725.0,0.10304719555163827,0.0073530524047269365,0.1398880021509607,0.007505743317656576
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,England|1st_foreign_born,5561.0,0.1416011170674801,0.007766145992649767,0.1263754500268433,0.007951705313605529
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,England|2nd_gen_all,5381.0,0.05279291857548017,0.007721589552664335,0.04164463423249637,0.007761690864131839
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,China|1st_foreign_born,17885.0,0.18513421029324417,0.006074450027719636,0.2087016123144757,0.006161598359429096
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,China|2nd_gen_all,4051.0,0.3542210994019675,0.008634006141808632,0.38155198487589403,0.008594613857185586
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Cuba|1st_foreign_born,13694.0,-0.0939371421297946,0.004772472948986646,-0.08687166602898383,0.004747101233156718
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Cuba|2nd_gen_all,4430.0,0.06697304442542384,0.008900822728580083,0.09685888601155584,0.00892709415924095
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Poland|1st_foreign_born,4221.0,0.019307926366658627,0.009597346349533124,0.02169943307910044,0.010044638434290942
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Poland|2nd_gen_all,3779.0,0.19517807064731252,0.00912035507080158,0.16740297183930164,0.009370835047837062
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Ireland|1st_foreign_born,1389.0,0.08977871808747873,0.01597489448808304,0.07364963412609749,0.01640409272905649
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Ireland|2nd_gen_all,3770.0,0.14626674639827952,0.009772423319643538,0.12376060092080937,0.009935233576266207
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Other origin|1st_foreign_born,282786.0,0.026918294782777272,0.0013323351917394078,0.04725836967120883,0.0013426710331461435
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,Other origin|2nd_gen_all,79734.0,0.06846927746346788,0.002251918064716404,0.09371791950518576,0.002307845015322213
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,3rd+_NH_white,1683418.0,0.0,0.0,0.0,0.0
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,3rd+_Mexican_selfid,76779.0,-0.20125659542468885,0.0018359875875775466,-0.18003964425512697,0.0018340311229041032
college_plus,bachelor's degree or more (EDUC >= 111),country_gen_union,all,3rd+_other,382713.0,-0.14503665260498852,0.0010211189482566747,-0.1358060893159347,0.001022412443426602
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Mexico|1st_foreign_born,42104.0,0.5817504027224222,0.0029557610316227924,0.5695225662650666,0.002955532759520137
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Mexico|2nd_gen_all,10582.0,0.168538344398985,0.0045930937469036304,0.16482756575521423,0.004630309318860242
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Central America|1st_foreign_born,11373.0,0.4229421087609929,0.007118909380413,0.410592695706541,0.007095500942766863
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Central America|2nd_gen_all,1674.0,0.05122357347402269,0.010015465338011308,0.04687469882821342,0.010118082743444601
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Caribbean|1st_foreign_born,13903.0,0.20552953930003473,0.005429660206949651,0.20428900717820397,0.005530667998974849
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Caribbean|2nd_gen_all,2294.0,-0.0009311320536318925,0.005993850381458433,-0.018115585058646452,0.0060304717097659725
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,South America|1st_foreign_born,9768.0,0.10166548149150038,0.005608829454392574,0.09454368444176729,0.005612668677361187
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,South America|2nd_gen_all,1163.0,-0.01821889029036708,0.008018360635977393,-0.03341091132861997,0.008023296301793811
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Europe|1st_foreign_born,18681.0,0.023239949786270107,0.002719218470555332,0.02720946940563926,0.002762529576301574
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Europe|2nd_gen_all,24547.0,-0.04396997861873809,0.0017606517540989233,-0.026562909730414273,0.0017768036425016508
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Asia|1st_foreign_born,32945.0,0.04390928089025837,0.0026235400839383447,0.03661869500901489,0.002656504035196168
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Asia|2nd_gen_all,4744.0,-0.03610320956272043,0.0037409257362912437,-0.04604535582058052,0.0036041245973038637
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Africa|1st_foreign_born,2640.0,-0.013028279663958971,0.0070088041091728335,-0.026112392583208764,0.0070593507328090945
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Africa|2nd_gen_all,249.0,-0.04197576270022326,0.010150363221780003,-0.05852792695530681,0.010194905898039888
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Canada|1st_foreign_born,3435.0,-0.009295070308986329,0.005595361437712562,-0.00676827820037057,0.0056208968785071475
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Canada|2nd_gen_all,6643.0,-0.03622914906519594,0.003377227503956727,-0.02247665460460698,0.0033549994721481357
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Other|1st_foreign_born,879.0,0.04266358689692596,0.012887406538062408,0.03347020024563778,0.012657397744285462
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,Other|2nd_gen_all,266.0,-0.014796493031123584,0.021718377083826693,-0.024514271398190103,0.02166656749681654
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,US outlying|1st_foreign_born,8400.0,0.29454424237523463,0.006357434995081001,0.2965034645827223,0.006497814268864884
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,US outlying|2nd_gen_all,4718.0,0.13679242855252063,0.00676323788528348,0.11992346237723032,0.006752688703453531
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,3rd+_NH_white,585870.0,0.0,0.0,0.0,0.0
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,3rd+_Mexican_selfid,20827.0,0.16341934169782338,0.003846918257449815,0.1533664022307456,0.0038696408472060594
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,1994-2004,3rd+_other,113915.0,0.09073658174069153,0.0015430682138733714,0.08641276161243482,0.0015489675048747816
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Mexico|1st_foreign_born,60678.0,0.5236812218531316,0.002952020696735981,0.5184530188838666,0.0029334528858619563
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Mexico|2nd_gen_all,15611.0,0.1346075245024343,0.003945509518097768,0.12669735127493545,0.003958370281357877
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Central America|1st_foreign_born,15993.0,0.4233658011664769,0.006011161443086982,0.41780410698303094,0.006020108363082014
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Central America|2nd_gen_all,1726.0,0.03395188822496094,0.00850086415056712,0.02395613889943827,0.008556161152051182
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Caribbean|1st_foreign_born,14929.0,0.1291960426809391,0.004302107061451519,0.12676512554517136,0.004310148476609008
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Caribbean|2nd_gen_all,3643.0,0.00818096638849832,0.004545219981612508,-0.002357153925957804,0.0044928727315245685
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,South America|1st_foreign_born,12624.0,0.07789105374491438,0.004213816153446493,0.07436300556183847,0.004221566477334044
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,South America|2nd_gen_all,1951.0,-0.01638597085146624,0.004557287517699016,-0.026850727398750572,0.00455655539908909
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Europe|1st_foreign_born,18966.0,-0.0030729158103795905,0.0024319183826901456,-0.0033761108670163006,0.002478886117204986
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Europe|2nd_gen_all,19427.0,-0.028485639091689652,0.0016390234223779133,-0.026855769648951644,0.0016139567577611667
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Asia|1st_foreign_born,51297.0,0.03960956754163895,0.0018446524967173311,0.03579540003901408,0.0018223044367192969
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Asia|2nd_gen_all,10195.0,-0.01286980089431755,0.002699027782579355,-0.021358574091720553,0.0026492221842098445
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Africa|1st_foreign_born,7417.0,0.03874031561422632,0.00489250550634739,0.03328697955732512,0.004899020845762609
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Africa|2nd_gen_all,955.0,-0.029412618647879384,0.005270476977604489,-0.037232555594850295,0.005104954642281424
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Canada|1st_foreign_born,3463.0,-0.021181220267541927,0.003922919705716351,-0.022084811527114792,0.003947330458854758
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Canada|2nd_gen_all,5208.0,-0.021548876216913235,0.003933446488625717,-0.017608471475142426,0.0038806778822766588
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Other|1st_foreign_born,1678.0,0.10728689504392278,0.011882308690467292,0.10353154939077344,0.011939159873890406
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,Other|2nd_gen_all,594.0,-0.01416025025263769,0.009371275272331997,-0.01837699947596503,0.009207480418499996
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,US outlying|1st_foreign_born,7649.0,0.20186655233980252,0.006675934252765231,0.20113110203090206,0.006700470346710321
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,US outlying|2nd_gen_all,5354.0,0.09443141697504347,0.005622740182933446,0.0885349946116751,0.005613272754076472
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,3rd+_NH_white,600798.0,0.0,0.0,0.0,0.0
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,3rd+_Mexican_selfid,26359.0,0.1262618740739004,0.00318497811152849,0.12156771574238065,0.003190998727586555
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2005-2014,3rd+_other,138531.0,0.06512132884149675,0.001272992256957976,0.06231919804575415,0.0012736007504867773
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Mexico|1st_foreign_born,59003.0,0.4206280593812533,0.002613222885613628,0.41923539304085167,0.0026206347034769904
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Mexico|2nd_gen_all,23990.0,0.08501882202701737,0.0027240891181071858,0.07420569054186824,0.002735275815017032
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Central America|1st_foreign_born,17502.0,0.411000613787228,0.0051546628244836575,0.4067457530980636,0.0051235878077840035
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Central America|2nd_gen_all,3362.0,0.041932611615679405,0.0056430724735351,0.02700871592733295,0.005598846980430117
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Caribbean|1st_foreign_born,15222.0,0.08767576296674141,0.003607594089633278,0.08638011797341763,0.00363878439716474
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Caribbean|2nd_gen_all,5172.0,0.007888750960818435,0.0033468407367585537,-0.0025271846031210063,0.0033292673760703445
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,South America|1st_foreign_born,13993.0,0.03972527119301737,0.00346247581528192,0.035991131565140805,0.003455963186423803
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,South America|2nd_gen_all,3004.0,-0.007656552571812818,0.0032395130762244624,-0.018863452477251904,0.003280584092944459
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Europe|1st_foreign_born,15925.0,-0.015482517293445812,0.0017675722312452651,-0.015502433359599329,0.0017631263046057146
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Europe|2nd_gen_all,14029.0,-0.02011516198885667,0.0016579431470718545,-0.019163660568942854,0.0016378909942779526
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Asia|1st_foreign_born,55940.0,0.026166161135726566,0.0014581188950480814,0.023500689189704202,0.0014705796349762086
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Asia|2nd_gen_all,15003.0,-0.009536591996338268,0.001817545639384382,-0.01977658056600041,0.0017918891751382792
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Africa|1st_foreign_born,9286.0,0.04149346466348633,0.0038728370852767046,0.037396353786288625,0.0038459285469704084
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Africa|2nd_gen_all,1457.0,-0.012136504790738597,0.00390428264331481,-0.025004615621468565,0.0038884478966313076
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Canada|1st_foreign_born,2585.0,-0.023445543610741422,0.0031825333043094192,-0.023462008832833232,0.0032433980648067817
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Canada|2nd_gen_all,3016.0,-0.022150604558376807,0.0035070083574348524,-0.019355231747428286,0.0034614901283631315
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Other|1st_foreign_born,1640.0,0.0872403434342905,0.010975888182862365,0.084452106315453,0.010961936566226967
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,Other|2nd_gen_all,693.0,0.010121111456106342,0.011791838036354797,0.001715063193548895,0.011684791936563325
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,US outlying|1st_foreign_born,6065.0,0.10536362037181479,0.0055761849190136565,0.10396335116984246,0.005657139047595508
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,US outlying|2nd_gen_all,4590.0,0.06275533390039464,0.004577659041513282,0.06136789223332503,0.004610250960956672
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,3rd+_NH_white,496750.0,0.0,0.0,0.0,0.0
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,3rd+_Mexican_selfid,29593.0,0.07456735383218409,0.0024504819578364955,0.06893398507810052,0.002482899257175955
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,2015-2025,3rd+_other,130267.0,0.039462700556382145,0.0011137540269119384,0.03619826661909431,0.0011196386464562105
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Mexico|1st_foreign_born,161785.0,0.49642787691750906,0.001538356413600198,0.48582514067782623,0.001554220729729779
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Mexico|2nd_gen_all,50183.0,0.11835811869522715,0.002097574603942468,0.09855257296709763,0.002132659158994722
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Central America|1st_foreign_born,44868.0,0.4202644773853582,0.0033063905889327986,0.4061419185270473,0.003319923339650011
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Central America|2nd_gen_all,6762.0,0.0464263111686264,0.004436531782395733,0.02478720039558209,0.004462526683250481
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Caribbean|1st_foreign_born,44054.0,0.13347573605628926,0.002476988337161562,0.12667899482019626,0.002528582959952999
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Caribbean|2nd_gen_all,11109.0,0.011021058987723691,0.0024281346729070684,-0.012659905626750297,0.002441537588989352
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,South America|1st_foreign_born,36385.0,0.06789659287552803,0.002466504587469326,0.05549349332716379,0.002458272010005688
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,South America|2nd_gen_all,6118.0,-0.006788977522167339,0.002644415987263664,-0.03140731015656623,0.002646923783361229
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Europe|1st_foreign_born,53572.0,0.0015196693496021484,0.0012351238888819545,0.001947858307975392,0.0012673316358379084
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Europe|2nd_gen_all,58003.0,-0.033297730658517016,0.0009545094155887334,-0.022172074798842485,0.0009439343568546529
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Asia|1st_foreign_born,140182.0,0.03700089928896978,0.0010850776402973358,0.02619913292936378,0.0010775770236502303
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Asia|2nd_gen_all,29942.0,-0.00918904027818855,0.0014117383547519458,-0.0323344764787237,0.001330227258729867
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Africa|1st_foreign_born,19343.0,0.03857009645405542,0.002772549261118289,0.019259906666321713,0.0027894478172542448
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Africa|2nd_gen_all,2661.0,-0.013107887885749368,0.0030330856190260136,-0.042059545643896745,0.0029825282422807817
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Canada|1st_foreign_born,9483.0,-0.018010201512413355,0.0024225215518703853,-0.01667788023908766,0.0024857177700153043
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Canada|2nd_gen_all,14867.0,-0.029975506152592254,0.0020526753475383643,-0.016357878069533316,0.0019848812163865003
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Other|1st_foreign_born,4197.0,0.08593938230159497,0.0072641697667149615,0.07488945029447508,0.007218185817603645
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,Other|2nd_gen_all,1553.0,0.0011761621607441868,0.007505650816775344,-0.016080164358988146,0.007378593463683336
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,US outlying|1st_foreign_born,22114.0,0.19774216148303508,0.003772697695783318,0.19648836100586578,0.0038750753979759148
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,US outlying|2nd_gen_all,14662.0,0.09409350892246875,0.0032953840950149804,0.08321080790061264,0.003305634726838377
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,3rd+_NH_white,1683418.0,0.0,0.0,0.0,0.0
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,3rd+_Mexican_selfid,76779.0,0.11466067168019099,0.0017170070349607062,0.10214273519384415,0.0017362160965647346
less_than_hs,no high-school credential (EDUC <= 71),region_gen_union,all,3rd+_other,382713.0,0.06399977872481305,0.0008042309602377266,0.05825698939203494,0.0008093113026718081
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Mexico|1st_foreign_born,42104.0,0.581787026320621,0.0029560375967553347,0.5695225662650666,0.002955532759520137
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Mexico|2nd_father_foreign,3006.0,0.16312066283991408,0.008546983076859188,0.16438572189876377,0.008551598101946422
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Mexico|2nd_mother_foreign,2093.0,0.1107055811989351,0.00989188117975798,0.1033534591359596,0.009903376593340472
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Mexico|2nd_both_foreign,5483.0,0.1940292581740354,0.006961943354267156,0.18897705624230732,0.007128822947823449
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Central America|1st_foreign_born,11373.0,0.42297333135320675,0.007120023096250635,0.410592695706541,0.007095500942766863
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Central America|2nd_father_foreign,534.0,0.04365122516206269,0.01801138952701926,0.041980452798560705,0.017982458544577966
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Central America|2nd_mother_foreign,678.0,0.06707927155918837,0.017460480075060156,0.06834418977217398,0.018046499738500348
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Central America|2nd_both_foreign,462.0,0.03348970439142797,0.015592486656843143,0.01574013797709549,0.015418600851483168
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Caribbean|1st_foreign_born,13903.0,0.20553292137063273,0.005429527381316999,0.20428900717820397,0.005530667998974849
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Caribbean|2nd_father_foreign,445.0,-0.013755818327693473,0.01160885291681602,-0.022523056709747823,0.011769394968457912
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Caribbean|2nd_mother_foreign,314.0,-0.045099498087849,0.009969835450617824,-0.05825103603921522,0.009581742635148063
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,Caribbean|2nd_both_foreign,1535.0,0.012935844365571039,0.007972945613083784,-0.00778754299925867,0.008100243556768888
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,South America|1st_foreign_born,9768.0,0.1016785839140122,0.005608376994680558,0.09454368444176729,0.005612668677361187
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,South America|2nd_father_foreign,227.0,-0.018959213321259532,0.016173905144628076,-0.03086511598314992,0.015740701385292717
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,1994-2004,South America|2nd_mother_foreign,203.0,-0.044972618100660465,0.010629720985961242,-0.06210184174154883,0.010464080259051729
