outcome,taxonomy,group,mean_1994-2004,se_mean_1994-2004,gap_1994-2004,se_gap_1994-2004,mean_2005-2014,se_mean_2005-2014,gap_2005-2014,se_gap_2005-2014,mean_2015-2025,se_mean_2015-2025,gap_2015-2025,se_gap_2015-2025,change_mean_first_to_last,change_gap_first_to_last,se_change_mean,se_change_gap
in_labor_force,region_gen_detail,Caribbean|2nd_both_foreign,0.8418111633975993,0.011459380517464932,-0.013706553162266363,0.011773681218925174,0.806323784136447,0.009713300569216226,-0.02852082733795699,0.009864277045230319,0.819266513676932,0.00786606787758103,-0.013174178140454998,0.008252753490416128,-0.022544649720667276,0.0005323750218113651,0.01311097007142014,0.013752182404027804
in_labor_force,region_gen_detail,South America|1st_foreign_born,0.7910615483689586,0.004846680747234174,-0.03349588113662758,0.004928548940367211,0.8113216890740481,0.004145866493795779,-0.0018040543210915176,0.0041842463876292915,0.8041513306415666,0.004262372333246344,0.0014950582542202328,0.004446455971138174,0.013089782272608042,0.03499093939084782,0.00621109913334226,0.006402039328452799
in_labor_force,region_gen_detail,South America|2nd_father_foreign,0.8200482094796339,0.028290669961174502,-0.009938472031449347,0.0257912532452019,0.8523059304037228,0.021107935712678723,0.04098196526608663,0.02087752274860781,0.847557270394248,0.01820279615395933,0.01777145210275302,0.017848197342586105,0.027509060914614136,0.02770992413420237,0.03448994608055525,0.032009691358165955
in_labor_force,region_gen_detail,South America|2nd_mother_foreign,0.8416771313594733,0.029315983330390486,0.0060147230555675805,0.02953523101406721,0.8617933412743056,0.017617696682705315,0.03049512539529518,0.01775989324368399,0.8420232253486174,0.01681061389299982,0.015950403633506284,0.016810529014115658,0.00034609398914409173,0.009935680577938703,0.0341154024253554,0.03460856187325213
in_labor_force,region_gen_detail,South America|2nd_both_foreign,0.86984005127133,0.015422320963383652,0.024382821121122927,0.01563582095855027,0.8437392934020037,0.014755660614540445,0.004784390154089753,0.015216491751625864,0.8499950337983541,0.010199006428766493,0.012142483214005646,0.01008676523740736,-0.019845017472975957,-0.012240337907117281,0.01808911420529641,0.0178545538714531
in_labor_force,region_gen_detail,Europe|1st_foreign_born,0.7742156593073353,0.0038152609741061235,-0.0258944038514036,0.003452838616993128,0.7804504609034898,0.0036470617561112782,-0.011754398437777237,0.003597196140140987,0.8043558801514692,0.003955863326771205,0.009963176818762616,0.003924205831138426,0.030140220844133925,0.035857580670166214,0.005512175941588394,0.005187046071738068
in_labor_force,region_gen_detail,Europe|2nd_father_foreign,0.7650367695669541,0.00525335358753538,0.005341780800524234,0.004678765389054748,0.807863964697944,0.005203949778544635,0.03975802951951167,0.005082061891256352,0.8294809650770754,0.006328681800351462,0.03926605946548717,0.006155855565382395,0.06444419551012126,0.033924278664962934,0.007943769876140497,0.007837653942726997
in_labor_force,region_gen_detail,Europe|2nd_mother_foreign,0.8198865079111904,0.00500629099044181,0.014004011039816197,0.0046476067214000815,0.8121857610084181,0.006310887634681847,0.01748151654173702,0.006152227741096098,0.807109825905283,0.007128155257971158,0.018332116813693435,0.0070100052187762,-0.012776682005907425,0.004328105773877237,0.00903063856406629,0.008817275559371191
in_labor_force,region_gen_detail,Europe|2nd_both_foreign,0.7644930174579267,0.00519541787780898,0.005318401284728319,0.004847958007924888,0.8007349895858948,0.0061690106404066756,0.0044984320507973396,0.005849209605592437,0.8225225899430048,0.006168570115837196,0.0328755689082856,0.006001326758657768,0.05802957248507801,0.027557167623557283,0.008190386571072832,0.008194548221664448
in_labor_force,region_gen_detail,Asia|1st_foreign_born,0.7672417715981522,0.0028840392423095237,-0.056573986397409855,0.002903300780650099,0.7683389654575152,0.0022222982959647637,-0.03597640923646242,0.002317133087549347,0.765424856646935,0.0019507854643091777,-0.0351256978831901,0.002039352459335936,-0.0018169149512171634,0.021448288514219753,0.0033954879870970126,0.0032759459832932963
in_labor_force,region_gen_detail,Asia|2nd_father_foreign,0.8335045333968951,0.011387237998236528,0.03399096014968065,0.011622333698200657,0.8040652639502879,0.011421471400505194,0.0042790150678276954,0.01115196392845827,0.8445623941434851,0.010270403435702655,0.025261948217618468,0.009867795622483393,0.011057860746589987,-0.008729011932062183,0.015302508518381393,0.015524916549281979
in_labor_force,region_gen_detail,Asia|2nd_mother_foreign,0.8612471495303261,0.01246562428457359,0.014053486524390564,0.012606683461154199,0.8282954031197312,0.010156427115664625,0.003570939850438246,0.010009301789342251,0.855584345049934,0.008041536824434082,0.02696850324122712,0.008044341155113887,-0.005662804480392136,0.012915016716836555,0.014564333287365875,0.014929603270239889
in_labor_force,region_gen_detail,Asia|2nd_both_foreign,0.8195750232754889,0.009052099730186839,-0.01853042500330763,0.008932217056365502,0.8121958433570666,0.005807072861195648,-0.017708242632734256,0.005904013728563966,0.8420547297788973,0.004472144745535284,0.00859898457536109,0.004402927310123261,0.02247970650340836,0.027129409578668724,0.009631079042075354,0.009639948070147638
in_labor_force,region_gen_detail,Africa|1st_foreign_born,0.8217038712135495,0.009198560840631144,-0.03401024158670119,0.009098684407558712,0.8037040672695797,0.006112958021304838,-0.02003871238451921,0.006015019178196574,0.8133503832373605,0.0045871294754272025,-0.002448351870986301,0.004837081397422817,-0.008353487976188956,0.03156188971571489,0.009843386024866016,0.009788600051952784
in_labor_force,region_gen_detail,Canada|1st_foreign_born,0.7883431560214883,0.008824099916053173,-0.011033175748480136,0.008305522640151391,0.7901667003704259,0.009162755460883654,-0.005559438653967647,0.009008369838118264,0.7914709729924754,0.009153727466504006,0.004172488721951776,0.008735080153683357,0.003127816970987074,0.015205664470431913,0.012573216213313509,0.01210010902077825
in_labor_force,region_gen_detail,Canada|2nd_father_foreign,0.8229257086922946,0.010661648180414091,0.039555641835073034,0.009913248054178318,0.7555042320685278,0.01275397572590767,-0.009545505702456878,0.012675070032821185,0.7970496793687694,0.015625988474776673,0.01990730394915329,0.015096741061131196,-0.025876029323525285,-0.019648337885919746,0.017957766383920173,0.01685519804906133
in_labor_force,region_gen_detail,Canada|2nd_mother_foreign,0.8102696982032778,0.008548740923840604,0.014501728343281638,0.00819993185560263,0.7817865323183082,0.011799646078520833,0.006274186162044562,0.011089231525003794,0.7872318764888987,0.012467747483585418,0.007301316032937132,0.0125285056465686,-0.02303782171437907,-0.007200412310344506,0.014134414570171417,0.014145777478049352
in_labor_force,region_gen_detail,Canada|2nd_both_foreign,0.7785835641588013,0.014712318996884355,-0.0013307927975160351,0.013619494348671848,0.8052904427808821,0.01892026844843597,0.019807301622694187,0.01880327051556998,0.7758815725198998,0.02552879055393387,0.011087746483106875,0.024166532800624415,-0.002701991638901502,0.01241853928062291,0.029385972055244278,0.02828968347904095
in_labor_force,region_gen_detail,Other|1st_foreign_born,0.7721923671901527,0.015844579452646043,-0.05612176591561532,0.0158291144576496,0.7825969216046029,0.012489265505150489,-0.027444317349079015,0.011853651467598017,0.7629369895038361,0.01242487639862884,-0.04507583838377739,0.012387176703088407,-0.009255377686316568,0.011045927531837925,0.020097903862669513,0.02016069138682486
in_labor_force,region_gen_detail,Other|2nd_mother_foreign,0.8766076875168074,0.03162728800706461,0.055181995973660296,0.03030188631455409,0.811147879018476,0.0319243195653404,0.02233886538130704,0.03250245798127896,0.7718173099517158,0.03865779755235842,-0.04009223121600564,0.038955154523004284,-0.10479037756509157,-0.09527422718966594,0.04988808965851287,0.050931173264436844
in_labor_force,region_gen_detail,US outlying|1st_foreign_born,0.6599773971422042,0.006517735256392958,-0.1420723898102707,0.006196631901766024,0.6603653021943071,0.007551257747448625,-0.12906857419091214,0.0073251821446589215,0.6842804432271342,0.007040586945971853,-0.11205223556528844,0.00661199345996593,0.024303046084930058,0.030020154244982264,0.009462512444639236,0.009043217305126156
in_labor_force,region_gen_detail,US outlying|2nd_father_foreign,0.8098074510237441,0.016821494285123962,-0.019986667056524382,0.01674302404193119,0.7540676182249673,0.01827263580854389,-0.06844904499445863,0.018232233440524156,0.7683001636566361,0.014806557999661614,-0.04900034288928494,0.014429006984177345,-0.04150728736710796,-0.029013675832760558,0.020702680490319435,0.02060606753050602
in_labor_force,region_gen_detail,US outlying|2nd_mother_foreign,0.796685471071991,0.022779417936935026,-0.02516104368644219,0.022247313511426333,0.7690110355072559,0.02319622811979503,-0.06484092096423119,0.022240330315697658,0.7995741804555849,0.020473388923915214,-0.00835846109825466,0.020788990634366615,0.0028887093835939792,0.01680258258818753,0.03145073566912327,0.031162377693855752
in_labor_force,region_gen_detail,US outlying|2nd_both_foreign,0.7412149990468112,0.008445298243354302,-0.10439946402433362,0.00806142311933844,0.7580592930536159,0.007150573470353441,-0.06450881364821999,0.007281272433165279,0.7247976879096075,0.009590974503560619,-0.06886604631901473,0.009304024619351595,-0.016417311137203683,0.035533417705318884,0.012151913788812859,0.011697657405092803
in_labor_force,region_gen_detail,3rd+_NH_white,0.8141455989123204,0.0006176906738945317,0.0,0.0,0.7941984388571813,0.000703769281320567,0.0,0.0,0.7905302579213027,0.000758306208201619,0.0,0.0,-0.023615340991017697,0.0,0.0009476186365055789,0.0
in_labor_force,region_gen_detail,3rd+_Mexican_selfid,0.7872944687947571,0.003432764616197656,-0.044574505944662,0.003474743342641172,0.7668857450337833,0.003296723489239987,-0.04503953167396778,0.0033210187790878158,0.7748607836696069,0.003123700765937408,-0.03706612758399802,0.0031941847308764393,-0.012433685125150196,0.007508378360663981,0.004748046674412706,0.004786048965812754
in_labor_force,region_gen_detail,3rd+_other,0.7510461346097808,0.00166855511098058,-0.06458308662987772,0.0016717286503058393,0.7307688032895445,0.001601636662081367,-0.06784627793402447,0.0017024662188488357,0.7332930742291076,0.0014884154178882896,-0.06374128374194118,0.0016103200320276667,-0.017753060380673147,0.0008418028879365325,0.0021820057510985695,0.002292945004392573
in_labor_force,region_gen_detail,Africa|2nd_father_foreign,,,,,0.7808471874644265,0.029437899134996566,-0.026383254873844835,0.027272334663497436,0.8529726755725974,0.019349770893265655,0.030682106076885172,0.018852343676590205,,,0.039944093500664565,0.031338378374507495
in_labor_force,region_gen_detail,Africa|2nd_mother_foreign,,,,,0.8435785613490517,0.02881996514314862,0.02451784393730805,0.029477222629603946,0.8308203096396466,0.02832551089219965,0.02474322890348644,0.026401923221352538,,,0.058686013624408756,0.057234286689595404
in_labor_force,region_gen_detail,Africa|2nd_both_foreign,,,,,0.8708230620527405,0.019080340287218715,0.029893005524798264,0.019381412490045217,0.8226617835596666,0.017122716020558867,-0.0232988999219813,0.01671673076172873,,,0.03997039325963509,0.03908663744810216
in_labor_force,region_gen_detail,Other|2nd_father_foreign,,,,,0.8211646340194253,0.03256558533799338,-0.014638708033984463,0.02940614677311765,0.8983988849096776,0.024506800969171905,0.06180675068321462,0.023093586348221777,,,0.06523791817194947,0.06372306636993566
in_labor_force,region_gen_detail,Other|2nd_both_foreign,,,,,0.79467556942316,0.04447073907882886,-0.04447082032718982,0.04388561672767814,0.7807150884925452,0.02461030554583006,-0.05268505501675419,0.02522805473845738,,,0.05266836148162221,0.057094407858399726
in_labor_force,country_gen_union,Mexico|1st_foreign_born,0.7410344977998459,0.002194533683032595,-0.10642252372863252,0.0022143594771086433,0.7441219963127835,0.001856068539398188,-0.08617764891789204,0.0019419936016724477,0.7441787269165941,0.002019988037011948,-0.06905005954394658,0.002056690169143255,0.003144229116748276,0.03737246418468594,0.002964815172812736,0.003008281650901115
in_labor_force,country_gen_union,Mexico|2nd_gen_all,0.7864562146293508,0.004587212062404305,-0.031926941721701366,0.004352083587824655,0.799820064040891,0.0037795330288926793,-0.02152577843180228,0.0038509383202058388,0.7994682252974877,0.00317780329781292,-0.029713572172868852,0.0033050651140461617,0.013012010668136953,0.002213369548832514,0.0056714665613496265,0.00553462433582948
in_labor_force,country_gen_union,Canada|1st_foreign_born,0.7883431560214883,0.008824099916053173,-0.011023600135419058,0.008304985367512726,0.7901667003704259,0.009162755460883654,-0.0055564999773952415,0.009009476445510757,0.7914709729924754,0.009153727466504006,0.004183420189081315,0.008735703431850539,0.003127816970987074,0.015207020324500373,0.012573216213313509,0.012099089377542279
in_labor_force,country_gen_union,Canada|2nd_gen_all,0.8089267806006502,0.0062257942111922536,0.020590446451404665,0.005746962422031359,0.7760183374909524,0.00812915936905819,0.0027287228007161052,0.007869143955603411,0.7893524851114495,0.009588908925763048,0.012967762202301199,0.009302956435166819,-0.019574295489200644,-0.007622684249103466,0.010945706693043858,0.01065204178665828
in_labor_force,country_gen_union,Italy|1st_foreign_born,0.7391806804347149,0.011671106583252731,-0.043358381544561474,0.010685090422850025,0.719895756943299,0.017583686148332164,-0.04845783415337411,0.016277183114493825,0.7748983407297839,0.018158791030459833,0.002192786444928536,0.01733634866721845,0.035717660295069065,0.04555116798949001,0.022320431841250283,0.0210562662667889
in_labor_force,country_gen_union,Italy|2nd_gen_all,0.768795637723487,0.0062155834716986534,0.006070981577747519,0.0058930761181542595,0.7778282311359999,0.008763849569183812,-0.005883981908562077,0.008463649582348349,0.8112774084838617,0.010049509353264662,0.028059252731951912,0.009650591669465478,0.042481770760374626,0.021988271154204393,0.012126855152019972,0.01174207316042648
in_labor_force,country_gen_union,Germany|1st_foreign_born,0.7737780851535532,0.008360818026762692,-0.021659059798711546,0.00793953021866135,0.7834526144941892,0.00886639023381532,-0.009537553093278858,0.008705301140646984,0.7930119952849771,0.008952345684654615,0.005233618029658785,0.008622895908753907,0.019233910131423948,0.02689267782837033,0.012069275758794523,0.011297292836247317
in_labor_force,country_gen_union,Germany|2nd_gen_all,0.8052632504348889,0.0073432414289289275,0.0026580205725433006,0.007106043980930161,0.8202864868358212,0.007495813614336261,0.01589640507495706,0.0076121228187574315,0.8199294753986668,0.008809875154555637,0.0267419853971207,0.008538689497551459,0.014666224963777896,0.0240839648245774,0.011794750961429032,0.01103318264774886
in_labor_force,country_gen_union,Philippines|1st_foreign_born,0.8602486789669295,0.005550573439598506,0.055511958581369515,0.005278614698844655,0.8326280076695777,0.0039468624715517245,0.04816767879355168,0.004030965181962027,0.8164406156138557,0.005202490287892118,0.039346922042841716,0.005124556154684838,-0.043808063353073745,-0.0161650365385278,0.007399416951994641,0.007103461846394156
in_labor_force,country_gen_union,Philippines|2nd_gen_all,0.8639384234135257,0.012451933256129484,0.031330894281069575,0.012648179834479942,0.8286235712831581,0.00892823999809032,0.008267639195733235,0.00901562800313474,0.858484620462471,0.0072619757025101815,0.029882596555064728,0.007141780754870204,-0.005453802951054687,-0.0014482977260048477,0.013822687615801061,0.014131919870133696
in_labor_force,country_gen_union,England|1st_foreign_born,0.8009080535191179,0.008934439682865765,-0.010263270552003542,0.008989554920426154,0.8081636206975874,0.01087565674172566,0.013823216189819758,0.010381581890760598,0.7949469718606355,0.014079309933404881,0.011983889155362028,0.013763291873292505,-0.0059610816584824144,0.02224715970736557,0.01658419369374821,0.016355714540741924
in_labor_force,country_gen_union,England|2nd_gen_all,0.8176565588543154,0.009765872432241968,0.023250428312477756,0.009275124750443078,0.7920175122052243,0.012477234497133274,0.002026952841762957,0.012291281730572852,0.7936989856955224,0.013454263086802186,-0.0015691364673165026,0.013044909274699592,-0.02395757315879299,-0.02481956477979426,0.01632499553827481,0.0156000380618978
in_labor_force,country_gen_union,China|1st_foreign_born,0.7935078974486125,0.007847498985821487,-0.01804084026666324,0.0075997567128642885,0.7836481170342038,0.006092184613158566,-0.017386967239173948,0.006161365590979816,0.7529609836214701,0.0056498737060756855,-0.046394709018626155,0.005737377691657807,-0.04054691382714237,-0.028353868751962916,0.009432995897504902,0.009294743470821603
in_labor_force,country_gen_union,China|2nd_gen_all,0.8346114253111322,0.014537989027018083,-0.004161810466455551,0.014696040129249023,0.8429409900944227,0.011841212284226276,0.030537414590410962,0.011820860256619629,0.8442627557546507,0.01073138353021092,0.025220743750547628,0.010470165494275319,0.009651330443518513,0.029382554217003178,0.018006572046675873,0.01799929456391538
in_labor_force,country_gen_union,Cuba|1st_foreign_born,0.7497975719679558,0.0073064771479394944,-0.036451065584354354,0.006840787736961727,0.781189734409637,0.006659537198422609,-0.013153611339750163,0.006448308475047936,0.7798590218482467,0.0069803366299507645,-0.016770270051293345,0.00676730866618947,0.030061449880290914,0.01968079553306101,0.010203148946997373,0.00950361212360279
in_labor_force,country_gen_union,Cuba|2nd_gen_all,0.8776608199797717,0.011346483102207882,0.01643092772712932,0.011504494968050042,0.8216999745287107,0.012675257463881321,-0.014337608424972167,0.012860544368887564,0.8509125002203582,0.00962234048409587,0.03140290762107373,0.009663514435861767,-0.026748319759413497,0.014971979893944408,0.014710912984037696,0.015059146509166475
in_labor_force,country_gen_union,Poland|1st_foreign_born,0.7971325695855981,0.009662678793934362,-0.010065624294353103,0.00962491665407252,0.7753428542304789,0.01223723509102935,-0.011785492197395508,0.011736462192506705,0.7996457204949733,0.014079566682328733,0.010349222919852633,0.013272288515842431,0.002513150909375206,0.020414847214205736,0.01672135998321402,0.016040362416057767
in_labor_force,country_gen_union,Poland|2nd_gen_all,0.7507381075838018,0.00976551806658737,0.004109563914431136,0.009328731428867787,0.8136340150999538,0.0135698626083879,0.05817627127332065,0.013228794336401898,0.8020955160135568,0.016898871986495798,0.020733663925918015,0.0162074580634924,0.051357408429755,0.01662410001148688,0.02021126910655717,0.019021238531550348
in_labor_force,country_gen_union,Ireland|1st_foreign_born,0.794745372002789,0.01757974921634995,0.011542338739468885,0.015649233987801138,0.8386858404745884,0.022436705494124076,0.05523060591522343,0.022560179376082557,0.8505067664758929,0.022984400318318932,0.04844335101130257,0.023122987388999303,0.0557613944731038,0.03690101227183369,0.028374710134763184,0.027557687645056304
in_labor_force,country_gen_union,Ireland|2nd_gen_all,0.781670695458316,0.010542989225389219,0.015734882462570866,0.00998641919950674,0.8187637337607969,0.01390529381231383,0.028314586745905493,0.013187507625082398,0.8285762109301917,0.01675764827957781,0.045873721047904346,0.016570993401524157,0.046905515471875714,0.03013883858533348,0.01961498353229286,0.019471098272550804
in_labor_force,country_gen_union,Other origin|1st_foreign_born,0.7582003079510646,0.001994186789019502,-0.06661764996496482,0.0020439023165081203,0.7725835153882468,0.0015664277858357235,-0.03668314510415928,0.0016950782657008908,0.7780464505080474,0.0014698296205211691,-0.027568820961936916,0.0016590084770452796,0.019846142556982804,0.039048829003027904,0.0023015092618218374,0.002348096382015333
in_labor_force,country_gen_union,Other origin|2nd_gen_all,0.7894714262884307,0.0032013443100617238,-0.014515539075578147,0.0030903521800123507,0.8051955393860827,0.003074474859382577,-0.008279084683382622,0.0031165566832663237,0.8211027907663822,0.0026192432165682233,-0.00044247319336194286,0.002612104406837159,0.03163136447795145,0.014073065882216204,0.004057384366883233,0.0039469400352694795
in_labor_force,country_gen_union,3rd+_NH_white,0.8141455989123204,0.0006176906738945317,0.0,0.0,0.7941984388571813,0.000703769281320567,0.0,0.0,0.7905302579213027,0.000758306208201619,0.0,0.0,-0.023615340991017697,0.0,0.0009476186365055789,0.0
in_labor_force,country_gen_union,3rd+_Mexican_selfid,0.7872944687947571,0.003432764616197656,-0.0446053600847602,0.003473338223270193,0.7668857450337833,0.003296723489239987,-0.04507637964357634,0.003321915079823209,0.7748607836696069,0.003123700765937408,-0.037133531930331844,0.0031942488228028773,-0.012433685125150196,0.007471828154428359,0.004748046674412706,0.004786675372626973
in_labor_force,country_gen_union,3rd+_other,0.7510461346097808,0.00166855511098058,-0.06458173052568934,0.0016727621045880083,0.7307688032895445,0.001601636662081367,-0.0678484881543881,0.0017033498284386994,0.7332930742291076,0.0014884154178882896,-0.06376643275264807,0.0016106382495189408,-0.017753060380673147,0.0008152977730412764,0.0021820057510985695,0.002294576184979945
female_lfp,region_gen_union,Mexico|1st_foreign_born,0.5251950846872092,0.00395724303324719,-0.24051082943567814,0.004152382160386484,0.5368594243828477,0.0031775232922006892,-0.22069605777741683,0.003325179150536245,0.56114944720686,0.003018917039214629,-0.1960357219315227,0.003188180406332882,0.035954362519650784,0.04447510750415545,0.005111309695625246,0.005319119312090987
female_lfp,region_gen_union,Mexico|2nd_gen_all,0.7101271987103921,0.0064834353385308475,-0.037708059110777035,0.006517659995340321,0.7362890066846052,0.005216676754203623,-0.0177941920416196,0.005341853739787838,0.7403745726707459,0.00459687256150466,-0.034746109708074506,0.004660500958541645,0.03024737396035382,0.0029619494027025295,0.008142112066951352,0.008182825485713915
female_lfp,region_gen_union,Central America|1st_foreign_born,0.6737518257038555,0.0069486919227902556,-0.09230896202695844,0.006843325527326214,0.6832507664099678,0.006398515208860829,-0.07006144928951939,0.006437279651831027,0.6377196697912524,0.005991397835943396,-0.12481817628423518,0.005991275668446583,-0.036032155912603114,-0.032509214257276736,0.008562011097739571,0.008541160398251523
female_lfp,region_gen_union,Central America|2nd_gen_all,0.7183348038752327,0.017971541996767038,-0.03701032136478389,0.017428847830426055,0.8262069139866369,0.014350889113273334,0.06385699987617843,0.014563501848583994,0.7980763027979754,0.010168859970798895,0.01588451577522041,0.010175959464952688,0.07974149892274263,0.0528948371400043,0.021384007648818208,0.020785097759927956
female_lfp,region_gen_union,Caribbean|1st_foreign_born,0.6966628917238628,0.005881326511475861,-0.04851677070720417,0.005776153322831149,0.73228738661601,0.005702587052153723,-0.009665641894380607,0.005770569370071121,0.7371762509979322,0.00546956601942197,-0.008626482261857209,0.005441430249214377,0.040513359274069405,0.039890288445346964,0.00794358872480907,0.007659665104882997
female_lfp,region_gen_union,Caribbean|2nd_gen_all,0.8150215670988132,0.013082055822141288,0.040554086102722174,0.01315191020202182,0.7785386947577588,0.011603483096851271,0.013751223282099356,0.011678140186810232,0.8087627580812322,0.008343316185441004,0.03290483634537283,0.008421759947426033,-0.006258809017581024,-0.007649249757349347,0.015105650347823565,0.015280416824587322
female_lfp,region_gen_union,South America|1st_foreign_born,0.6817426930496108,0.007228871214350643,-0.07385633398617576,0.007395912258681918,0.7182546838159287,0.0059520908749474575,-0.033221978922813866,0.005960770434094984,0.7236958689737998,0.005624138878836131,-0.028526098888407334,0.005849935887599274,0.04195317592418901,0.04533023509776843,0.009095311698440516,0.00922589232298924
female_lfp,region_gen_union,South America|2nd_gen_all,0.8276317235839641,0.017583720759798836,0.05601697959007008,0.017399073819150308,0.7944830757484468,0.015024205753300436,0.027817669487974803,0.014841427940202472,0.8036536502470253,0.01135204296614703,0.025779550912826535,0.011141952164011506,-0.0239780733369388,-0.030237428677243543,0.02054046386226175,0.020203713354872463
female_lfp,region_gen_union,Europe|1st_foreign_born,0.6709855846998423,0.005687958701867276,-0.059365536095067756,0.005490095719548708,0.6912716761617346,0.00543952979949247,-0.04086858629564588,0.00538220065867168,0.7269635444584013,0.005845771688186552,-0.018099573049082118,0.0058023250649734915,0.055977959758559015,0.041265963045985635,0.008307973414319072,0.007961751826115566
female_lfp,region_gen_union,Europe|2nd_gen_all,0.7133736396711708,0.0046845698221548914,0.011570419124461733,0.004409192705222004,0.7575162811667436,0.0050027504583744055,0.03128606143712384,0.005031967147667633,0.7809532040860125,0.005491255084152797,0.04465649889569829,0.0055119617209835586,0.0675795644148417,0.03308607977123656,0.007064650516622946,0.007104190425709623
female_lfp,region_gen_union,Asia|1st_foreign_born,0.6606557765101074,0.004214859906377072,-0.09610450096727742,0.0041513910817559145,0.6680543266083503,0.003193759664036556,-0.0775769016698996,0.003402876088827758,0.6693196949190325,0.002943276373317693,-0.08279662008668282,0.003135458862093225,0.008663918408925109,0.013307880880594605,0.0049001241916426935,0.004832932416636045
female_lfp,region_gen_union,Asia|2nd_gen_all,0.7823431543498142,0.009771609221266707,0.025104703770762907,0.009607925543778227,0.7662173607665165,0.0064920335779283245,0.007938814026439771,0.006718059866407992,0.807557978951934,0.0053992492008738706,0.0330294079393161,0.00534090410738192,0.02521482460211988,0.007924704168553193,0.01082223146911988,0.010700514245631641
female_lfp,region_gen_union,Africa|1st_foreign_born,0.6997120778647569,0.016290025920329163,-0.07123214457978154,0.016494454116286465,0.6967503751762221,0.010006841832938587,-0.05833146646237563,0.010075020343894152,0.7252491605629113,0.007833533228232216,-0.04014159502118575,0.008033517797271555,0.025537082698154467,0.03109054955859579,0.0176838677840877,0.01802508819030001
female_lfp,region_gen_union,Africa|2nd_gen_all,0.8822765791933073,0.030888543423318114,0.13397347984218438,0.02549602206967171,0.7791973706862251,0.023418620882699397,0.022831692825846607,0.023056433818686252,0.7963947738428419,0.017765385587776277,0.02160246947916173,0.01733538900486519,-0.08588180535046541,-0.11237101036302266,0.03499649806435291,0.029850542466199333
female_lfp,region_gen_union,Canada|1st_foreign_born,0.7061675956631186,0.013390193811098159,-0.027912415869036842,0.013072966839688017,0.7074240258241578,0.013808362824354013,-0.02709143356277493,0.013638551241874674,0.7219672761367875,0.014578327559600666,-0.01524631398911783,0.013966030439741794,0.015799680473668865,0.012666101879919012,0.019789622668332767,0.01925054936091785
female_lfp,region_gen_union,Canada|2nd_gen_all,0.7433658384509344,0.009460687891656853,0.024651619786619935,0.00893760209204082,0.7322826381417923,0.01152949648609488,0.012907738546970752,0.011197955767959443,0.7632285926815534,0.01332004397311557,0.03497531422024447,0.013324024769940913,0.019862754230619006,0.010323694433624533,0.016206382983714785,0.015789743058774647
female_lfp,region_gen_union,Other|1st_foreign_born,0.6463185650599429,0.025802612615197642,-0.11712486852901949,0.025336786709743594,0.6663956893430647,0.01981019131546362,-0.07751479909419495,0.019474877431590657,0.6499847067234233,0.021894135858261853,-0.10260712947869946,0.021995993027596722,0.003666141663480449,0.014517739050320028,0.031351767399582134,0.031162900064490802
female_lfp,region_gen_union,Other|2nd_gen_all,0.7944654442526903,0.03407079800514616,0.033581541582266485,0.033504145299911484,0.7252308863755899,0.036339344978120754,-0.022968123060211,0.03635904803039516,0.7435823266861254,0.0251771462447425,-0.021929992751906668,0.02512176607358972,-0.05088311756656483,-0.05551153433417315,0.040536909004783024,0.040443848608221915
female_lfp,region_gen_union,US outlying|1st_foreign_born,0.5682678631075054,0.00888052325218481,-0.17026064746411618,0.008380422094723776,0.6013546693981641,0.0088650157416225,-0.13190455082877264,0.008730487694842718,0.6121742253722106,0.009314946082584052,-0.13411280782585128,0.008990827000627916,0.04390636226470512,0.0361478396382649,0.012759757678172381,0.012279033280622265
female_lfp,region_gen_union,US outlying|2nd_gen_all,0.7087944520315467,0.009345386061377683,-0.06848583332932885,0.009221260209865453,0.7128568999964441,0.009507309488478513,-0.047815075237101795,0.00937672860098906,0.7099409263809828,0.011155958248122275,-0.03954375461022752,0.011146158218573288,0.0011464743494361551,0.02894207871910133,0.014135689560506693,0.014191913988368034
female_lfp,region_gen_union,3rd+_NH_white,0.7457686554568195,0.0009277547382988868,0.0,0.0,0.7346369398244965,0.0009564946148070641,0.0,0.0,0.7388086167314425,0.001062477512807674,0.0,0.0,-0.006960038725376982,0.0,0.0013762658026347497,0.0
female_lfp,region_gen_union,3rd+_Mexican_selfid,0.7149190970010966,0.004755507626416723,-0.04995416585523102,0.004911785286013479,0.7082545390418142,0.004581435454404,-0.04171307423522581,0.004584496309747893,0.7275515382774654,0.0041262789033972205,-0.03222890333636236,0.004288971329926181,0.012632441276368866,0.017725262518868662,0.006373967212110953,0.006548439954894649
female_lfp,region_gen_union,3rd+_other,0.7238062838958776,0.0020680542046434994,-0.028901890832454244,0.0022751630636120494,0.713182390752248,0.002098370346411583,-0.030104363808706923,0.002191162854033911,0.7198229032034265,0.0018453414514904801,-0.029237401239256038,0.002001036104070766,-0.003983380692451188,-0.0003355104068017943,0.0027131102943912114,0.003041677070014036
female_lfp,region_gen_detail,Mexico|1st_foreign_born,0.5251950846872092,0.00395724303324719,-0.24049253644163576,0.004151902369499031,0.5368594243828477,0.0031775232922006892,-0.22071315563722285,0.0033256229460542986,0.56114944720686,0.003018917039214629,-0.19603596490668995,0.0031883328585308227,0.035954362519650784,0.04445657153494581,0.005111309695625246,0.005319080884675618
