outcome,outcome_label,taxonomy,period,group,n_obs,mean,se_mean
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Canada|1st_foreign_born,3463.0,0.03795463327497276,0.003939874557347193
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Canada|2nd_father_foreign,1918.0,0.03585529664483666,0.0047893749824287415
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Canada|2nd_mother_foreign,2417.0,0.041825938535318054,0.005478394361905261
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Canada|2nd_both_foreign,873.0,0.059096575538953644,0.01161985146955609
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Other|1st_foreign_born,1678.0,0.163570994192861,0.011924530224714574
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Other|2nd_father_foreign,167.0,0.028570570336206427,0.012495032111328738
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Other|2nd_mother_foreign,236.0,0.028108889524336704,0.012934758495960959
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,Other|2nd_both_foreign,191.0,0.0762910835647803,0.024754080621553803
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,US outlying|1st_foreign_born,7649.0,0.2611705468329896,0.006717753456392425
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,US outlying|2nd_father_foreign,1099.0,0.12249123961217043,0.013237270254460748
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,US outlying|2nd_mother_foreign,578.0,0.0826007527543302,0.012118127659923289
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,US outlying|2nd_both_foreign,3677.0,0.16724834562118582,0.006702129435043358
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,3rd+_NH_white,600798.0,0.06003944480208755,0.000417199637025953
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,3rd+_Mexican_selfid,26359.0,0.1816071605444682,0.0031332934991402358
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2005-2014,3rd+_other,138531.0,0.1223586428478417,0.00121904938826194
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Mexico|1st_foreign_born,59003.0,0.46345463766539297,0.0025820523490385936
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Mexico|2nd_father_foreign,4077.0,0.11381223196939648,0.006463950627918196
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Mexico|2nd_mother_foreign,2847.0,0.09672575908383661,0.006623290428590415
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Mexico|2nd_both_foreign,17066.0,0.12292093765603994,0.0030038796889494033
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Central America|1st_foreign_born,17502.0,0.4509649977226049,0.005096158069835204
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Central America|2nd_father_foreign,442.0,0.047611751395686866,0.010043403570563346
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Central America|2nd_mother_foreign,511.0,0.032356475122919,0.00919760744110861
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Central America|2nd_both_foreign,2409.0,0.08331037221748963,0.007352892357558149
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Caribbean|1st_foreign_born,15222.0,0.13059936259795893,0.003579035153687517
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Caribbean|2nd_father_foreign,863.0,0.03973879824694684,0.00827336712057892
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Caribbean|2nd_mother_foreign,654.0,0.018864538866674642,0.00603834741309962
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Caribbean|2nd_both_foreign,3655.0,0.04601639185537689,0.0039485200753943146
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,South America|1st_foreign_born,13993.0,0.0802103761896821,0.0034156980756657137
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,South America|2nd_father_foreign,502.0,0.01390410538742447,0.005185319443109062
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,South America|2nd_mother_foreign,650.0,0.01839812444637637,0.00678865449599294
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,South America|2nd_both_foreign,1852.0,0.03055104950247914,0.00460691569317777
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Europe|1st_foreign_born,15925.0,0.02871681126494197,0.001666548699559931
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Europe|2nd_father_foreign,4568.0,0.023603699051427125,0.002958411975628593
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Europe|2nd_mother_foreign,5169.0,0.02858069609501496,0.0031689033094032
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Europe|2nd_both_foreign,4292.0,0.022697362691292314,0.00258136085463934
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Asia|1st_foreign_born,55940.0,0.0677199338142455,0.0014343490345317888
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Asia|2nd_father_foreign,1886.0,0.021394516659482367,0.00367932320958117
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Asia|2nd_mother_foreign,2862.0,0.02256727507410949,0.0034949396182307364
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Asia|2nd_both_foreign,10255.0,0.025462196483455882,0.002134331742726014
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Africa|1st_foreign_born,9286.0,0.08161559841082992,0.0038450503676977187
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Africa|2nd_father_foreign,451.0,0.01918740119727726,0.007486559851132717
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Africa|2nd_mother_foreign,246.0,0.024022739921928875,0.010543175666213394
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Africa|2nd_both_foreign,760.0,0.017942287389274645,0.0051812575975349615
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Canada|1st_foreign_born,2585.0,0.020757235791708066,0.003159755056519445
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Canada|2nd_father_foreign,1167.0,0.02396707755569569,0.00533149721260047
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Canada|2nd_mother_foreign,1358.0,0.02570366116630675,0.005708520326633448
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Canada|2nd_both_foreign,491.0,0.024796725725488914,0.007258523494844083
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Other|1st_foreign_born,1640.0,0.1286713509399943,0.011002194069175545
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Other|2nd_father_foreign,176.0,0.031090681664864273,0.014156409005933632
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Other|2nd_mother_foreign,193.0,0.018965780385903207,0.009945960881323598
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,Other|2nd_both_foreign,324.0,0.07287751724702503,0.02300613522246216
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,US outlying|1st_foreign_born,6065.0,0.14818259579438375,0.005613064065621144
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,US outlying|2nd_father_foreign,986.0,0.09206820476091476,0.010065734485819957
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,US outlying|2nd_mother_foreign,605.0,0.06819979711753997,0.01430395151767435
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,US outlying|2nd_both_foreign,2999.0,0.11727774071794601,0.006269040465325003
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,3rd+_NH_white,496750.0,0.0442192446245413,0.0004050253987153907
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,3rd+_Mexican_selfid,29593.0,0.11315322970264181,0.0024359142829588933
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,2015-2025,3rd+_other,130267.0,0.08041751124363561,0.001077405797145687
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Mexico|1st_foreign_born,161785.0,0.5486626671349155,0.001533781785439787
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Mexico|2nd_father_foreign,10560.0,0.17635644362735528,0.004642769684031075
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Mexico|2nd_mother_foreign,7312.0,0.13370679792353085,0.0048107780249839
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Mexico|2nd_both_foreign,32311.0,0.16280450711670313,0.002337953662365216
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Central America|1st_foreign_born,44868.0,0.46897944498413663,0.003301608324642925
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Central America|2nd_father_foreign,1274.0,0.07950580845541537,0.00883525506263499
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Central America|2nd_mother_foreign,1540.0,0.08838787892872264,0.009379826928410011
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Central America|2nd_both_foreign,3948.0,0.08978219598654391,0.005760177055762532
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Caribbean|1st_foreign_born,44054.0,0.18951652127728558,0.0025044740314587293
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Caribbean|2nd_father_foreign,1931.0,0.05318296430006112,0.005863843646371914
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Caribbean|2nd_mother_foreign,1439.0,0.02169342123888972,0.0040889301671794285
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Caribbean|2nd_both_foreign,7739.0,0.05464310953974319,0.0030675588240447233
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,South America|1st_foreign_born,36385.0,0.1183310197842531,0.0024318247825141186
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,South America|2nd_father_foreign,1053.0,0.0279978399187361,0.005460386914887686
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,South America|2nd_mother_foreign,1274.0,0.019962352358055425,0.004738290934933263
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,South America|2nd_both_foreign,3791.0,0.035822961007057674,0.003503766121030656
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Europe|1st_foreign_born,53572.0,0.06478538476506471,0.0012576174442449743
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Europe|2nd_father_foreign,19846.0,0.04121767597999878,0.001585145112179478
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Europe|2nd_mother_foreign,19554.0,0.03570319370741108,0.0016041959320101272
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Europe|2nd_both_foreign,18603.0,0.0449318071302972,0.001575804805815462
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Asia|1st_foreign_born,140182.0,0.0890366593864531,0.0010620764556331119
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Asia|2nd_father_foreign,4879.0,0.029619683240177205,0.00279229054396595
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Asia|2nd_mother_foreign,6454.0,0.029570821920351275,0.0025785455529051824
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Asia|2nd_both_foreign,18609.0,0.03098610366126337,0.0017462771797252263
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Africa|1st_foreign_born,19343.0,0.08209743312341103,0.0027725932340971473
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Africa|2nd_father_foreign,867.0,0.021708203059984298,0.005259752031851154
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Africa|2nd_mother_foreign,498.0,0.021249282922841135,0.007140733567967613
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Africa|2nd_both_foreign,1296.0,0.02007698530023608,0.00421088830523842
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Canada|1st_foreign_born,9483.0,0.04615964621800166,0.002485473694526334
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Canada|2nd_father_foreign,5522.0,0.04378576097098392,0.0032095423861154848
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Canada|2nd_mother_foreign,6709.0,0.045026447766574086,0.003013285760252128
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Canada|2nd_both_foreign,2636.0,0.05617681058088114,0.005116982910734902
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Other|1st_foreign_born,4197.0,0.1377269767515644,0.007216882006554731
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Other|2nd_father_foreign,396.0,0.03680719701019403,0.009730109444872445
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Other|2nd_mother_foreign,570.0,0.028522259054270267,0.009317267124551398
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,Other|2nd_both_foreign,587.0,0.07479181226032285,0.01731028354492134
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,US outlying|1st_foreign_born,22114.0,0.2593258874629551,0.0038379764754026247
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,US outlying|2nd_father_foreign,2817.0,0.11930414491589728,0.006818034438243948
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,US outlying|2nd_mother_foreign,1632.0,0.08041050189143446,0.00833236392382719
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,US outlying|2nd_both_foreign,10213.0,0.1647323627103004,0.004453937235137926
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,3rd+_NH_white,1683418.0,0.06283752645708932,0.00024482387732969926
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,3rd+_Mexican_selfid,76779.0,0.16498026165093346,0.001731123487263065
less_than_hs,no high-school credential (EDUC <= 71),region_gen_detail,all,3rd+_other,382713.0,0.12109451584912426,0.0007747180781270329
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Mexico|1st_foreign_born,42104.0,0.6536953932003254,0.002923971621432618
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Mexico|2nd_gen_all,10582.0,0.24900039269047303,0.0046292714790916135
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Canada|1st_foreign_born,3435.0,0.07740454873488824,0.005636218428811583
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Canada|2nd_gen_all,6643.0,0.061696172330651826,0.0033427043639200787
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Italy|1st_foreign_born,1676.0,0.23447721900378665,0.01265636410612312
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Italy|2nd_gen_all,5200.0,0.06841435040274826,0.003954410401005741
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Germany|1st_foreign_born,3996.0,0.049769699696169754,0.004074832723436535
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Germany|2nd_gen_all,4173.0,0.05546984701868455,0.00436910511336936
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Philippines|1st_foreign_born,6565.0,0.0774818760583468,0.004633653930790095
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Philippines|2nd_gen_all,1451.0,0.03988292258250442,0.006475302167541513
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,England|1st_foreign_born,2394.0,0.06256077137983,0.006312308266868042
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,England|2nd_gen_all,2366.0,0.05704161698985199,0.005929244548162978
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,China|1st_foreign_born,3765.0,0.1928575100241054,0.009943793035756977
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,China|2nd_gen_all,815.0,0.021906661457284468,0.00682339649749445
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Cuba|1st_foreign_born,4609.0,0.24823988468942607,0.008002318656300965
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Cuba|2nd_gen_all,1092.0,0.05413946438931722,0.008582105434909061
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Poland|1st_foreign_born,1571.0,0.09757721188099103,0.009227617408869881
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Poland|2nd_gen_all,1946.0,0.0515923485476037,0.005977327136357097
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Ireland|1st_foreign_born,661.0,0.09906069199964354,0.014194130810561157
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Ireland|2nd_gen_all,1905.0,0.04560780150916955,0.00494890531994693
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Other origin|1st_foreign_born,73352.0,0.2221824461548006,0.0022674540287758106
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,Other origin|2nd_gen_all,20707.0,0.08893402196818542,0.0024121328932601325
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,3rd+_NH_white,585870.0,0.08417282693525881,0.0005292023955466849
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,3rd+_Mexican_selfid,20827.0,0.2375392291660044,0.0038438008689281327
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,1994-2004,3rd+_other,113915.0,0.17058558854769362,0.0014256368693404008
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Mexico|1st_foreign_born,60678.0,0.5784924636859542,0.0028897558624119413
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Mexico|2nd_gen_all,15611.0,0.186736796077023,0.003989996086006413
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Canada|1st_foreign_born,3463.0,0.03795463327497276,0.003939874557347193
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Canada|2nd_gen_all,5208.0,0.04243097332694513,0.003825202717540996
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Italy|1st_foreign_born,1202.0,0.13112654331695173,0.014596784025157298
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Italy|2nd_gen_all,3485.0,0.04080026023164901,0.003940315020974245
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Germany|1st_foreign_born,3732.0,0.03091643801538916,0.0035242431022412574
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Germany|2nd_gen_all,3808.0,0.03105645699402815,0.0034676235135466396
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Philippines|1st_foreign_born,9527.0,0.03552387895956069,0.0023912781659320196
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Philippines|2nd_gen_all,2815.0,0.03457735558954952,0.0048972921491371195
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,England|1st_foreign_born,1949.0,0.02085767036180748,0.004382466532664512
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,England|2nd_gen_all,1797.0,0.03113519212679933,0.005461722331419353
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,China|1st_foreign_born,6370.0,0.1415199319202453,0.006508845118716209
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,China|2nd_gen_all,1489.0,0.03855799351296796,0.006371254018605349
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Cuba|1st_foreign_born,4328.0,0.15584721989641384,0.006527203511127976
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Cuba|2nd_gen_all,1514.0,0.04920352071672435,0.006847107469549426
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Poland|1st_foreign_born,1538.0,0.059939858961399306,0.009692080988178666
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Poland|2nd_gen_all,1187.0,0.014374158856517577,0.0037442666162713074
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Ireland|1st_foreign_born,395.0,0.03313974185575791,0.009916537305016572
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Ireland|2nd_gen_all,1100.0,0.031348015469143134,0.006033764191750188
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Other origin|1st_foreign_born,101512.0,0.17546447239756022,0.0017127336216068456
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,Other origin|2nd_gen_all,26650.0,0.0620447228151557,0.0018489699949974078
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,3rd+_NH_white,600798.0,0.06003944480208755,0.000417199637025953
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,3rd+_Mexican_selfid,26359.0,0.1816071605444682,0.0031332934991402358
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2005-2014,3rd+_other,138531.0,0.1223586428478417,0.00121904938826194
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Mexico|1st_foreign_born,59003.0,0.46345463766539297,0.0025820523490385936
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Mexico|2nd_gen_all,23990.0,0.11842493516640953,0.002692144777059365
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Canada|1st_foreign_born,2585.0,0.020757235791708066,0.003159755056519445
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Canada|2nd_gen_all,3016.0,0.024864012877113012,0.0034387219493506164
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Italy|1st_foreign_born,725.0,0.05148154501133834,0.009721836492496949
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Italy|2nd_gen_all,2007.0,0.021808704907230154,0.003794531052629998
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Germany|1st_foreign_born,3003.0,0.01870622344642097,0.002593764686930472
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Germany|2nd_gen_all,3267.0,0.02873893001209788,0.0040945449326310985
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Philippines|1st_foreign_born,8753.0,0.026136601802024064,0.0018513797180053516
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Philippines|2nd_gen_all,3459.0,0.017545047145611017,0.0028672219821487353
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,England|1st_foreign_born,1218.0,0.020281810274601127,0.004860909596530153
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,England|2nd_gen_all,1218.0,0.03556397492748962,0.0072524403093923145
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,China|1st_foreign_born,7750.0,0.09967188809020672,0.00502813533961557
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,China|2nd_gen_all,1747.0,0.02653137405219158,0.006363843586262191
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Cuba|1st_foreign_born,4757.0,0.10115609251013091,0.006043444243391924
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Cuba|2nd_gen_all,1824.0,0.03062657495747414,0.004269600463206284
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Poland|1st_foreign_born,1112.0,0.03658289975547936,0.006911651295514002
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Poland|2nd_gen_all,646.0,0.004963490873664894,0.0036530420934667556
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Ireland|1st_foreign_born,333.0,0.018123166214871922,0.007478089992709343
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Ireland|2nd_gen_all,765.0,0.026167343388649,0.00639293158757631
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Other origin|1st_foreign_born,107922.0,0.13599537438706102,0.0014057497441384416
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,Other origin|2nd_gen_all,32377.0,0.04335103993306943,0.00131762256566161
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,3rd+_NH_white,496750.0,0.0442192446245413,0.0004050253987153907
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,3rd+_Mexican_selfid,29593.0,0.11315322970264181,0.0024359142829588933
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,2015-2025,3rd+_other,130267.0,0.08041751124363561,0.001077405797145687
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Mexico|1st_foreign_born,161785.0,0.5486626671349155,0.001533781785439787
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Mexico|2nd_gen_all,50183.0,0.16139009942418694,0.002137989153262596
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Canada|1st_foreign_born,9483.0,0.04615964621800166,0.002485473694526334
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Canada|2nd_gen_all,14867.0,0.046479648387556,0.0019878700455715726
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Italy|1st_foreign_born,3603.0,0.15623087396820656,0.007491443422922297
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Italy|2nd_gen_all,10692.0,0.04895288159527642,0.0023409747939826565
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Germany|1st_foreign_born,10731.0,0.03405500101360576,0.002066224051095887
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Germany|2nd_gen_all,11248.0,0.038903437156913405,0.002348768252794999
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Philippines|1st_foreign_born,24845.0,0.043760942264926765,0.0016808324951691253
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Philippines|2nd_gen_all,7725.0,0.026542617358073575,0.002285950114887323
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,England|1st_foreign_born,5561.0,0.03851715263761389,0.0030987649189710307
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,England|2nd_gen_all,5381.0,0.04334454544478834,0.0036763573915096917
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,China|1st_foreign_born,17885.0,0.13210359399913804,0.0037906836798033135
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,China|2nd_gen_all,4051.0,0.029349943266985562,0.003956306094756974
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Cuba|1st_foreign_born,13694.0,0.15747237862360727,0.0038959661059626022
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Cuba|2nd_gen_all,4430.0,0.041298914960044744,0.0032607771220471075
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Poland|1st_foreign_born,4221.0,0.06427714505879512,0.004683303862395586
less_than_hs,no high-school credential (EDUC <= 71),country_gen_union,all,Poland|2nd_gen_all,3779.0,0.030327013272662854,0.0033793569264055317
