year_range,origin,offence,persons,population,rate_per_100k,ratio_to_danish_origin
2010-2022,Indonesia,blackmail,0.0,12610.0,0.0,0.0
2010-2022,Iran,blackmail,11.0,213056.0,5.1629618504055275,5.698423151425486
2010-2022,Iraq,blackmail,28.0,306074.0,9.148114508256173,10.096884117329628
2010-2022,Ireland,blackmail,0.0,20627.0,0.0,0.0
2010-2022,Israel,blackmail,0.0,17535.0,0.0,0.0
2010-2022,Italy,blackmail,0.0,89921.0,0.0,0.0
2010-2022,Japan,blackmail,0.0,19530.0,0.0,0.0
2010-2022,Jordan,blackmail,3.0,23279.0,12.887151509944587,14.22370427052992
2010-2022,Kenya,blackmail,1.0,15336.0,6.520605112154407,7.196870364146799
2010-2022,Kuwait,blackmail,3.0,19019.0,15.7736999842263,17.40962257288322
2010-2022,Latvia,blackmail,1.0,53580.0,1.8663680477790219,2.059932883623653
2010-2022,Lebanon,blackmail,64.0,253367.0,25.259801000130246,27.879546467738656
2010-2022,Lithuania,blackmail,0.0,125141.0,0.0,0.0
2010-2022,Morocco,blackmail,10.0,110282.0,9.06766290056401,10.008088709359217
2010-2022,Myanmar,blackmail,0.0,19997.0,0.0,0.0
2010-2022,Netherlands,blackmail,0.0,82420.0,0.0,0.0
2010-2022,Nigeria,blackmail,0.0,16077.0,0.0,0.0
2010-2022,Norway,blackmail,2.0,197405.0,1.0131455636888629,1.118220955948991
2010-2022,Pakistan,blackmail,18.0,251508.0,7.156830001431366,7.899079433982203
2010-2022,Philippines,blackmail,0.0,134098.0,0.0,0.0
2010-2022,Poland,blackmail,1.0,453474.0,0.22051980929446893,0.24339036836633482
2010-2022,Portugal,blackmail,0.0,25510.0,0.0,0.0
2010-2022,Republic of North Macedonia,blackmail,2.0,49065.0,4.076225415265465,4.4989790646919525
2010-2022,Romania,blackmail,1.0,253188.0,0.39496342638671655,0.43592588868570115
2010-2022,Russia,blackmail,4.0,70261.0,5.693058738133531,6.283497468271463
2010-2022,Serbia and Montenegro,blackmail,2.0,9360.0,21.367521367521366,23.583590577896434
2010-2022,Somalia,blackmail,21.0,166086.0,12.644051876738557,13.955392278672866
2010-2022,South Africa,blackmail,0.0,13220.0,0.0,0.0
2010-2022,Soviet Union,blackmail,0.0,13944.0,0.0,0.0
2010-2022,Spain,blackmail,0.0,67916.0,0.0,0.0
2010-2022,Sri Lanka,blackmail,4.0,119742.0,3.3405154415326286,3.6869671094371337
2010-2022,Sweden,blackmail,2.0,184533.0,1.083816986663632,1.1962218563027243
2010-2022,Switzerland,blackmail,0.0,19216.0,0.0,0.0
2010-2022,Syria,blackmail,9.0,207323.0,4.341052367561727,4.79127176020508
2010-2022,Tanzania,blackmail,0.0,9920.0,0.0,0.0
2010-2022,Thailand,blackmail,3.0,137191.0,2.1867323658257467,2.413522838332441
2010-2022,Tunisia,blackmail,1.0,14608.0,6.845564074479737,7.5555314830610145
2010-2022,Turkey,blackmail,38.0,665706.0,5.708225553021904,6.300237264457737
2010-2022,USA,blackmail,0.0,104529.0,0.0,0.0
2010-2022,Uganda,blackmail,0.0,18756.0,0.0,0.0
2010-2022,Ukraine,blackmail,1.0,108702.0,0.9199462751375319,1.0153557791444068
2010-2022,United Kingdom,blackmail,0.0,178847.0,0.0,0.0
2010-2022,Vietnam,blackmail,1.0,154638.0,0.646671581370685,0.7137392096674511
2010-2022,Yugoslavia,blackmail,18.0,172345.0,10.444167222721866,11.527353101523083
2010-2022,"Yugoslavia, Federal Republic",blackmail,2.0,18275.0,10.94391244870041,12.078927923891142
2008-2024,Afghanistan,forgery,81.0,208190.0,38.90676785628512,7.552727534521541
2008-2024,Algeria,forgery,7.0,19673.0,35.58176180552026,6.907264903320073
2008-2024,Argentina,forgery,2.0,35620.0,5.614823133071308,1.089970501668531
2008-2024,Australia,forgery,0.0,34640.0,0.0,0.0
2008-2024,Austria,forgery,0.0,24094.0,0.0,0.0
2008-2024,Belgium,forgery,0.0,20315.0,0.0,0.0
2008-2024,Bosnia and Herzegovina,forgery,34.0,317869.0,10.696230208041678,2.076392279776771
2008-2024,Brazil,forgery,6.0,55919.0,10.729805611688334,2.082910062917778
2008-2024,Bulgaria,forgery,21.0,116073.0,18.09206275361195,3.512099000879165
2008-2024,Canada,forgery,0.0,37106.0,0.0,0.0
2008-2024,Chile,forgery,1.0,27745.0,3.604253018561903,0.6996710987463161
2008-2024,China,forgery,17.0,181683.0,9.356956897453257,1.8164075273425757
2008-2024,Croatia,forgery,5.0,27624.0,18.100202722270488,3.513679162090309
2008-2024,Czechoslovakia,forgery,0.0,12384.0,0.0,0.0
2008-2024,Denmark,forgery,3422.0,66429146.0,5.151353293025926,1.0
2008-2024,Egypt,forgery,5.0,34085.0,14.669209329617132,2.8476418710160685
2008-2024,Estonia,forgery,3.0,21267.0,14.10636196924813,2.738379832799625
2008-2024,Ethiopia,forgery,6.0,22840.0,26.269702276707534,5.099573021379127
2008-2024,Finland,forgery,0.0,57773.0,0.0,0.0
2008-2024,France,forgery,4.0,98216.0,4.072656186364747,0.7905992764810842
2008-2024,Germany,forgery,17.0,489326.0,3.474166506582524,0.6744182176916436
2008-2024,Ghana,forgery,10.0,34870.0,28.677946659019213,5.567070442992986
2008-2024,Greece,forgery,1.0,41353.0,2.4182042415302396,0.46943086679845575
2008-2024,Hungary,forgery,4.0,72295.0,5.532886091707587,1.074064576234403
2008-2024,Iceland,forgery,8.0,123458.0,6.479936496622333,1.2579095488160534
2008-2024,India,forgery,12.0,154355.0,7.774286547244986,1.509173629727566
2008-2024,Indonesia,forgery,0.0,16726.0,0.0,0.0
2008-2024,Iran,forgery,67.0,280527.0,23.883619045582066,4.636377605456902
2008-2024,Iraq,forgery,171.0,400257.0,42.72255076113597,8.293461607258658
2008-2024,Ireland,forgery,1.0,27527.0,3.6327968903258614,0.7052121420683888
2008-2024,Israel,forgery,5.0,23116.0,21.63003979927323,4.198904359473209
2008-2024,Italy,forgery,9.0,119609.0,7.524517385815449,1.4606875043888743
2008-2024,Japan,forgery,1.0,25737.0,3.885456735439251,0.7542594177532945
2008-2024,Jordan,forgery,12.0,30372.0,39.51007506914263,7.669843790879708
2008-2024,Kenya,forgery,6.0,20017.0,29.974521656591897,5.818766438941862
2008-2024,Kuwait,forgery,10.0,25054.0,39.913786221760994,7.748213712268116
2008-2024,Latvia,forgery,14.0,67973.0,20.59641328174422,3.9982529075667035
2008-2024,Lebanon,forgery,159.0,330530.0,48.10455934408374,9.338237276253077
2008-2024,Lithuania,forgery,27.0,159385.0,16.940113561502024,3.2884783081051956
2008-2024,Morocco,forgery,42.0,144210.0,29.124193883919283,5.653697626087613
2008-2024,Myanmar,forgery,2.0,25559.0,7.825032278258148,1.5190245811429666
2008-2024,Netherlands,forgery,4.0,108510.0,3.68629619389918,0.7155976273050056
2008-2024,Nigeria,forgery,8.0,21137.0,37.848322846193874,7.347258223860165
2008-2024,Norway,forgery,11.0,257077.0,4.278873644861267,0.8306309820866198
2008-2024,Pakistan,forgery,122.0,326346.0,37.383635773075206,7.25705142834727
2008-2024,Philippines,forgery,12.0,171175.0,7.010369504892654,1.360879191567685
2008-2024,Poland,forgery,42.0,591651.0,7.098779516978759,1.3780416743284378
2008-2024,Portugal,forgery,1.0,34501.0,2.898466711109823,0.562661216623186
2008-2024,Republic of North Macedonia,forgery,5.0,64581.0,7.742215202613773,1.5029478201573638
2008-2024,Romania,forgery,40.0,335206.0,11.93296062719641,2.316471021964588
2008-2024,Russia,forgery,17.0,93506.0,18.180651508994075,3.5292961819581756
2008-2024,Serbia and Montenegro,forgery,5.0,12312.0,40.61078622482131,7.883517964066171
2008-2024,Somalia,forgery,141.0,217790.0,64.74126452086873,12.56781681204386
2008-2024,South Africa,forgery,3.0,17813.0,16.84163251557851,3.269360798526336
2008-2024,Soviet Union,forgery,2.0,18302.0,10.927767457108512,2.1213391579845413
2008-2024,Spain,forgery,4.0,90905.0,4.400198008910401,0.8541829221590249
2008-2024,Sri Lanka,forgery,22.0,155984.0,14.104010667760795,2.7379233893461117
2008-2024,Sweden,forgery,8.0,242189.0,3.3032053478894583,0.6412305970862935
2008-2024,Switzerland,forgery,0.0,25324.0,0.0,0.0
2008-2024,Syria,forgery,146.0,271800.0,53.71596762325239,10.427544873688797
2008-2024,Tanzania,forgery,6.0,13165.0,45.575389289783516,8.847265310163253
2008-2024,Thailand,forgery,18.0,177604.0,10.134906871466859,1.9674260907687762
2008-2024,Tunisia,forgery,2.0,19152.0,10.442773600668337,2.0271903336170154
2008-2024,Turkey,forgery,223.0,868883.0,25.66513558212095,4.982212269709256
2008-2024,USA,forgery,3.0,137041.0,2.1891258820353032,0.42496131744623594
2008-2024,Uganda,forgery,13.0,24898.0,52.21302915896859,10.13578882847277
2008-2024,Ukraine,forgery,21.0,183616.0,11.43691181596375,2.220176168357046
2008-2024,United Kingdom,forgery,8.0,234341.0,3.4138285660639833,0.6627051906313121
2008-2024,Vietnam,forgery,21.0,203211.0,10.334086245331207,2.0060915370184063
2008-2024,Yugoslavia,forgery,67.0,224154.0,29.890164797416062,5.802390769408568
2008-2024,"Yugoslavia, Federal Republic",forgery,8.0,23594.0,33.90692548953124,6.5821394031419995
2010-2022,Afghanistan,forgery,64.0,160073.0,39.98175832276524,7.6824654189592465
2010-2022,Algeria,forgery,6.0,14993.0,40.01867538184486,7.689559004675495
2010-2022,Argentina,forgery,1.0,23342.0,4.284123040013709,0.8231910872897187
2010-2022,Australia,forgery,0.0,26852.0,0.0,0.0
2010-2022,Austria,forgery,0.0,18586.0,0.0,0.0
2010-2022,Belgium,forgery,0.0,15237.0,0.0,0.0
2010-2022,Bosnia and Herzegovina,forgery,26.0,243601.0,10.673190996752886,2.0508457902366244
2010-2022,Brazil,forgery,4.0,41580.0,9.62000962000962,1.8484777642632628
2010-2022,Bulgaria,forgery,15.0,90196.0,16.630449243868906,3.195528575466198
2010-2022,Canada,forgery,0.0,28270.0,0.0,0.0
2010-2022,Chile,forgery,1.0,21018.0,4.757826624797793,0.9142128822683708
2010-2022,China,forgery,11.0,138718.0,7.929756772733171,1.5236969243694602
2010-2022,Croatia,forgery,5.0,20110.0,24.86325211337643,4.77745558416624
2010-2022,Czechoslovakia,forgery,0.0,9558.0,0.0,0.0
2010-2022,Denmark,forgery,2648.0,50881125.0,5.204287444509138,1.0
2010-2022,Egypt,forgery,5.0,26043.0,19.19901701032907,3.6890769802857992
2010-2022,Estonia,forgery,3.0,16750.0,17.910447761194032,3.4414793479731256
2010-2022,Ethiopia,forgery,6.0,17647.0,34.00011333371111,6.5330967392247805
2010-2022,Finland,forgery,0.0,44148.0,0.0,0.0
2010-2022,France,forgery,2.0,74102.0,2.6989824836036815,0.5186074966807
2010-2022,Germany,forgery,11.0,371268.0,2.9628193111175753,0.5693035487967796
2010-2022,Ghana,forgery,7.0,26452.0,26.463027370331165,5.08485122170786
2010-2022,Greece,forgery,1.0,30830.0,3.243593902043464,0.6232541796794231
2010-2022,Hungary,forgery,3.0,55693.0,5.386673370082415,1.035045321289028
2010-2022,Iceland,forgery,8.0,93977.0,8.512721197739873,1.6357131093366775
2010-2022,India,forgery,10.0,113682.0,8.796467338716772,1.6902347213733588
2010-2022,Indonesia,forgery,0.0,12610.0,0.0,0.0
2010-2022,Iran,forgery,58.0,213056.0,27.22288975668369,5.230858219679162
2010-2022,Iraq,forgery,135.0,306074.0,44.10698066480655,8.47512385414881
2010-2022,Ireland,forgery,1.0,20627.0,4.848014737964803,0.9315424617984494
2010-2022,Israel,forgery,4.0,17535.0,22.81151981750784,4.383216734420671
2010-2022,Italy,forgery,6.0,89921.0,6.67252365965681,1.2821205075243791
2010-2022,Japan,forgery,1.0,19530.0,5.1203277009728625,0.9838671971078656
2010-2022,Jordan,forgery,11.0,23279.0,47.25288886979681,9.079607799075681
2010-2022,Kenya,forgery,5.0,15336.0,32.60302556077204,6.264647352476726
2010-2022,Kuwait,forgery,9.0,19019.0,47.3210999526789,9.092714508420503
2010-2022,Latvia,forgery,12.0,53580.0,22.396416573348265,4.303454951739444
2010-2022,Lebanon,forgery,137.0,253367.0,54.07176151590381,10.389849156574362
2010-2022,Lithuania,forgery,23.0,125141.0,18.379268185486772,3.531562847259349
2010-2022,Morocco,forgery,31.0,110282.0,28.109754991748428,5.401268721505007
2010-2022,Myanmar,forgery,2.0,19997.0,10.001500225033755,1.9217809030871247
2010-2022,Netherlands,forgery,2.0,82420.0,2.426595486532395,0.46626853578055366
2010-2022,Nigeria,forgery,5.0,16077.0,31.10032966349443,5.975905442407357
2010-2022,Norway,forgery,7.0,197405.0,3.5460094729110208,0.6813631089213359
2010-2022,Pakistan,forgery,106.0,251508.0,42.145776675095824,8.098279951765994
2010-2022,Philippines,forgery,11.0,134098.0,8.202956047070053,1.576191963748026
2010-2022,Poland,forgery,32.0,453474.0,7.056633897423006,1.3559270068505178
2010-2022,Portugal,forgery,1.0,25510.0,3.920031360250882,0.7532311391421644
2010-2022,Republic of North Macedonia,forgery,5.0,49065.0,10.19056353816366,1.9581092794778983
2010-2022,Romania,forgery,34.0,253188.0,13.428756497148363,2.580325671925861
2010-2022,Russia,forgery,12.0,70261.0,17.07917621440059,3.281751132409151
2010-2022,Serbia and Montenegro,forgery,4.0,9360.0,42.73504273504273,8.211506991246416
2010-2022,Somalia,forgery,111.0,166086.0,66.83284563418952,12.841882072578933
2010-2022,South Africa,forgery,3.0,13220.0,22.6928895612708,4.360422018044617
2010-2022,Soviet Union,forgery,2.0,13944.0,14.343086632243258,2.756013534067214
2010-2022,Spain,forgery,2.0,67916.0,2.9448141822251017,0.5658438765391547
2010-2022,Sri Lanka,forgery,18.0,119742.0,15.032319486896826,2.8884491195344912
2010-2022,Sweden,forgery,7.0,184533.0,3.793359453322712,0.7288912255077212
2010-2022,Switzerland,forgery,0.0,19216.0,0.0,0.0
2010-2022,Syria,forgery,115.0,207323.0,55.46900247439984,10.658327977814379
2010-2022,Tanzania,forgery,3.0,9920.0,30.241935483870968,5.8109656329183315
2010-2022,Thailand,forgery,18.0,137191.0,13.12039419495448,2.5210740826387963
2010-2022,Tunisia,forgery,1.0,14608.0,6.845564074479737,1.3153700958048065
2010-2022,Turkey,forgery,190.0,665706.0,28.541127765109522,5.484156682241345
2010-2022,USA,forgery,2.0,104529.0,1.9133446220666037,0.3676477601338694
2010-2022,Uganda,forgery,10.0,18756.0,53.31627212625293,10.244682426698985
2010-2022,Ukraine,forgery,16.0,108702.0,14.71914040220051,2.828271989036686
2010-2022,United Kingdom,forgery,4.0,178847.0,2.2365485582648854,0.42975115846542833
2010-2022,Vietnam,forgery,15.0,154638.0,9.700073720560276,1.8638620222244806
2010-2022,Yugoslavia,forgery,58.0,172345.0,33.65342771765935,6.466481353401397
2010-2022,"Yugoslavia, Federal Republic",forgery,8.0,18275.0,43.77564979480164,8.411458871471021
2008-2024,Afghanistan,fraud,134.0,208190.0,64.364282626447,2.7162596580760505
2008-2024,Algeria,fraud,15.0,19673.0,76.24663244040055,3.2177108686815985
2008-2024,Argentina,fraud,8.0,35620.0,22.459292532285232,0.9478124786759962
2008-2024,Australia,fraud,2.0,34640.0,5.773672055427252,0.24365675873584716
2008-2024,Austria,fraud,3.0,24094.0,12.451232672034532,0.5254588355571769
2008-2024,Belgium,fraud,1.0,20315.0,4.922471080482402,0.20773492795003065
2008-2024,Bosnia and Herzegovina,fraud,207.0,317869.0,65.12116626660668,2.74820116994771
2008-2024,Brazil,fraud,10.0,55919.0,17.883009352813893,0.7546871477145287
2008-2024,Bulgaria,fraud,28.0,116073.0,24.122750338149267,1.018012644771277
2008-2024,Canada,fraud,3.0,37106.0,8.084945830862933,0.34119563369575323
2008-2024,Chile,fraud,12.0,27745.0,43.25103622274284,1.8252521440136413
2008-2024,China,fraud,25.0,181683.0,13.760230731548907,0.5807003216185435
2008-2024,Croatia,fraud,9.0,27624.0,32.580364900086884,1.374935402249633
2008-2024,Czechoslovakia,fraud,6.0,12384.0,48.44961240310077,2.04463908008957
2008-2024,Denmark,fraud,15741.0,66429146.0,23.695924075254556,1.0
2008-2024,Egypt,fraud,39.0,34085.0,114.41983277101365,4.82867147985595
2008-2024,Estonia,fraud,7.0,21267.0,32.9148445949123,1.389050897123906
2008-2024,Ethiopia,fraud,15.0,22840.0,65.67425569176882,2.771542290699347
2008-2024,Finland,fraud,3.0,57773.0,5.192737091721046,0.21914051864910283
2008-2024,France,fraud,6.0,98216.0,6.10898427954712,0.2578073874707709
2008-2024,Germany,fraud,67.0,489326.0,13.69230329064877,0.5778336918688696
2008-2024,Ghana,fraud,33.0,34870.0,94.63722397476342,3.993818670004612
2008-2024,Greece,fraud,4.0,41353.0,9.672816966120958,0.40820594020311685
2008-2024,Hungary,fraud,10.0,72295.0,13.832215229268968,0.583738164645532
2008-2024,Iceland,fraud,18.0,123458.0,14.57985711740025,0.6152896620995619
2008-2024,India,fraud,36.0,154355.0,23.32285964173496,0.9842561770397812
2008-2024,Indonesia,fraud,6.0,16726.0,35.87229463111324,1.5138592830221955
2008-2024,Iran,fraud,226.0,280527.0,80.56265528808278,3.3998528621305657
2008-2024,Iraq,fraud,450.0,400257.0,112.42776516088412,4.744603536195975
2008-2024,Ireland,fraud,4.0,27527.0,14.531187561303446,0.6132357410985392
2008-2024,Israel,fraud,12.0,23116.0,51.91209551825575,2.1907605440239863
2008-2024,Italy,fraud,8.0,119609.0,6.688459898502622,0.28226204123802545
2008-2024,Japan,fraud,1.0,25737.0,3.885456735439251,0.16397152198410353
2008-2024,Jordan,fraud,53.0,30372.0,174.50283155537994,7.364255177438372
2008-2024,Kenya,fraud,10.0,20017.0,49.957536094319835,2.1082754964804282
2008-2024,Kuwait,fraud,69.0,25054.0,275.40512493015086,11.622468237807784
2008-2024,Latvia,fraud,15.0,67973.0,22.067585659011666,0.9312819195794373
2008-2024,Lebanon,fraud,615.0,330530.0,186.06480501013525,7.852186072981263
2008-2024,Lithuania,fraud,27.0,159385.0,16.940113561502024,0.7148956718338085
2008-2024,Morocco,fraud,172.0,144210.0,119.27050828652659,5.033376537996243
2008-2024,Myanmar,fraud,10.0,25559.0,39.12516139129074,1.651134653665978
2008-2024,Netherlands,fraud,7.0,108510.0,6.451018339323564,0.27224168674900107
2008-2024,Nigeria,fraud,28.0,21137.0,132.4691299616786,5.5903761989183165
2008-2024,Norway,fraud,34.0,257077.0,13.225609447753008,0.5581385813758745
2008-2024,Pakistan,fraud,311.0,326346.0,95.2976288969376,4.021688649671868
2008-2024,Philippines,fraud,26.0,171175.0,15.189133927267417,0.6410019663731661
2008-2024,Poland,fraud,132.0,591651.0,22.310449910504673,0.9415311190080693
2008-2024,Portugal,fraud,5.0,34501.0,14.492333555549115,0.6115960495789793
2008-2024,Republic of North Macedonia,fraud,46.0,64581.0,71.2283798640467,3.005933832242055
2008-2024,Romania,fraud,87.0,335206.0,25.954189364152192,1.0953018452340468
2008-2024,Russia,fraud,27.0,93506.0,28.87515239663765,1.2185704302957197
2008-2024,Serbia and Montenegro,fraud,15.0,12312.0,121.83235867446393,5.141490084435761
2008-2024,Somalia,fraud,421.0,217790.0,193.30547775379955,8.157752242110986
2008-2024,South Africa,fraud,4.0,17813.0,22.455510020771346,0.9476528515814007
2008-2024,Soviet Union,fraud,6.0,18302.0,32.78330237132554,1.383499637625901
2008-2024,Spain,fraud,10.0,90905.0,11.000495022276002,0.4642357473521669
2008-2024,Sri Lanka,fraud,95.0,155984.0,60.90368242896708,2.570217655810615
2008-2024,Sweden,fraud,47.0,242189.0,19.406331418850566,0.8189733963199362
2008-2024,Switzerland,fraud,2.0,25324.0,7.897646501342599,0.33329134902107665
2008-2024,Syria,fraud,219.0,271800.0,80.57395143487858,3.400329574782072
2008-2024,Tanzania,fraud,11.0,13165.0,83.55488036460311,3.5261288016979564
2008-2024,Thailand,fraud,60.0,177604.0,33.78302290488953,1.4256891943778989
2008-2024,Tunisia,fraud,20.0,19152.0,104.42773600668338,4.4069915009449385
2008-2024,Turkey,fraud,697.0,868883.0,80.21793498088925,3.3853051995832537
2008-2024,USA,fraud,9.0,137041.0,6.56737764610591,0.27715220665161416
2008-2024,Uganda,fraud,21.0,24898.0,84.3441240260262,3.5594359501727983
2008-2024,Ukraine,fraud,24.0,183616.0,13.070756361101429,0.5516035719725784
2008-2024,United Kingdom,fraud,22.0,234341.0,9.388028556675955,0.3961874846855958
2008-2024,Vietnam,fraud,103.0,203211.0,50.686232536624495,2.1390274705326084
2008-2024,Yugoslavia,fraud,263.0,224154.0,117.33004987642425,4.951486572281475
2008-2024,"Yugoslavia, Federal Republic",fraud,21.0,23594.0,89.0056794100195,3.756159883334845
2010-2022,Afghanistan,fraud,104.0,160073.0,64.97035727449351,2.6165623474577835
2010-2022,Algeria,fraud,13.0,14993.0,86.7071299939972,3.491971125230189
2010-2022,Argentina,fraud,8.0,23342.0,34.27298432010967,1.3802817787830777
2010-2022,Australia,fraud,2.0,26852.0,7.448234768359899,0.2999640369465459
2010-2022,Austria,fraud,3.0,18586.0,16.141181534488325,0.6500565737723542
2010-2022,Belgium,fraud,0.0,15237.0,0.0,0.0
2010-2022,Bosnia and Herzegovina,fraud,172.0,243601.0,70.60726351698064,2.8435784398570774
2010-2022,Brazil,fraud,8.0,41580.0,19.24001924001924,0.7748565964491245
2010-2022,Bulgaria,fraud,23.0,90196.0,25.500022173932326,1.0269667688258846
2010-2022,Canada,fraud,3.0,28270.0,10.611956137247967,0.42737713053176424
2010-2022,Chile,fraud,6.0,21018.0,28.546959748786755,1.1496766086338353
2010-2022,China,fraud,17.0,138718.0,12.255078648769446,0.4935508853988201
2010-2022,Croatia,fraud,7.0,20110.0,34.808552958727,1.401850826469929
2010-2022,Czechoslovakia,fraud,6.0,9558.0,62.77463904582549,2.528133810448415
2010-2022,Denmark,fraud,12634.0,50881125.0,24.830425820969957,1.0
2010-2022,Egypt,fraud,35.0,26043.0,134.3931190723035,5.412437146317681
2010-2022,Estonia,fraud,4.0,16750.0,23.880597014925375,0.9617473815031224
2010-2022,Ethiopia,fraud,11.0,17647.0,62.33354111180371,2.510369397658955
2010-2022,Finland,fraud,3.0,44148.0,6.79532481652623,0.2736692824167114
2010-2022,France,fraud,4.0,74102.0,5.397964967207363,0.21739316941752315
2010-2022,Germany,fraud,55.0,371268.0,14.814096555587877,0.5966106526887258
2010-2022,Ghana,fraud,28.0,26452.0,105.85210948132466,4.263000169410294
2010-2022,Greece,fraud,3.0,30830.0,9.730781706130392,0.3918894414574432
2010-2022,Hungary,fraud,8.0,55693.0,14.364462320219776,0.5785024559703122
2010-2022,Iceland,fraud,15.0,93977.0,15.961352245762262,0.6428142779687038
2010-2022,India,fraud,28.0,113682.0,24.630108548406962,0.9919325881075378
2010-2022,Indonesia,fraud,2.0,12610.0,15.860428231562253,0.6387497478262213
2010-2022,Iran,fraud,167.0,213056.0,78.38314809252027,3.156737973713025
2010-2022,Iraq,fraud,366.0,306074.0,119.57892535791999,4.815822580736106
2010-2022,Ireland,fraud,3.0,20627.0,14.54404421389441,0.5857347883906032
2010-2022,Israel,fraud,10.0,17535.0,57.02879954376961,2.296730630193513
2010-2022,Italy,fraud,6.0,89921.0,6.67252365965681,0.2687236903533763
2010-2022,Japan,fraud,0.0,19530.0,0.0,0.0
2010-2022,Jordan,fraud,42.0,23279.0,180.4201211392242,7.266090498812734
2010-2022,Kenya,fraud,7.0,15336.0,45.64423578508085,1.8382381403436536
2010-2022,Kuwait,fraud,56.0,19019.0,294.4423997055576,11.858129289788222
2010-2022,Latvia,fraud,14.0,53580.0,26.12915266890631,1.0523038492090435
2010-2022,Lebanon,fraud,461.0,253367.0,181.94950407906316,7.3276836003916594
2010-2022,Lithuania,fraud,25.0,125141.0,19.97746541900736,0.8045558929616042
2010-2022,Morocco,fraud,130.0,110282.0,117.8796177073321,4.747386072122034
2010-2022,Myanmar,fraud,9.0,19997.0,45.0067510126519,1.8125646067109529
2010-2022,Netherlands,fraud,4.0,82420.0,4.85319097306479,0.19545339286796043
2010-2022,Nigeria,fraud,21.0,16077.0,130.6213845866766,5.26053743614672
2010-2022,Norway,fraud,26.0,197405.0,13.17089232795522,0.5304336068547021
2010-2022,Pakistan,fraud,231.0,251508.0,91.84598501836919,3.6989291154565223
2010-2022,Philippines,fraud,19.0,134098.0,14.168742263121002,0.5706201885251247
2010-2022,Poland,fraud,102.0,453474.0,22.49302054803583,0.905865276343343
2010-2022,Portugal,fraud,3.0,25510.0,11.760094080752646,0.4736162869515082
2010-2022,Republic of North Macedonia,fraud,34.0,49065.0,69.29583205951289,2.7907629357282593
2010-2022,Romania,fraud,69.0,253188.0,27.252476420683443,1.0975436594272177
2010-2022,Russia,fraud,17.0,70261.0,24.195499637067506,0.974429508842082
2010-2022,Serbia and Montenegro,fraud,15.0,9360.0,160.25641025641025,6.454033910327444
2010-2022,Somalia,fraud,336.0,166086.0,202.3048300278169,8.147457135308775
2010-2022,South Africa,fraud,4.0,13220.0,30.2571860816944,1.2185528472146216
2010-2022,Soviet Union,fraud,4.0,13944.0,28.686173264486516,1.1552831784407127
2010-2022,Spain,fraud,8.0,67916.0,11.779256728900407,0.4743880275686819
2010-2022,Sri Lanka,fraud,78.0,119742.0,65.14005110988626,2.623396456410093
2010-2022,Sweden,fraud,39.0,184533.0,21.134431239940824,0.8511505760039054
2010-2022,Switzerland,fraud,2.0,19216.0,10.407993338884264,0.41916290175315624
2010-2022,Syria,fraud,156.0,207323.0,75.24490770440327,3.0303510800389475
2010-2022,Tanzania,fraud,8.0,9920.0,80.64516129032258,3.2478364193905844
2010-2022,Thailand,fraud,51.0,137191.0,37.174450219037695,1.4971330128234401
2010-2022,Tunisia,fraud,17.0,14608.0,116.37458926615552,4.686773803446982
2010-2022,Turkey,fraud,526.0,665706.0,79.01385897077688,3.1821387011433195
2010-2022,USA,fraud,7.0,104529.0,6.696706177233112,0.2696975970334574
2010-2022,Uganda,fraud,17.0,18756.0,90.63766261462999,3.6502661399420733
2010-2022,Ukraine,fraud,17.0,108702.0,15.639086677338042,0.6298356214306408
2010-2022,United Kingdom,fraud,18.0,178847.0,10.064468512191986,0.4053280674587656
2010-2022,Vietnam,fraud,84.0,154638.0,54.320412835137546,2.1876553075164145
2010-2022,Yugoslavia,fraud,222.0,172345.0,128.811395746903,5.18764344500763
2010-2022,"Yugoslavia, Federal Republic",fraud,19.0,18275.0,103.96716826265389,4.187087608254017
2008-2024,Afghanistan,shoplifting,684.0,208190.0,328.5460396752966,2.3847542955355796
2008-2024,Algeria,shoplifting,161.0,19673.0,818.3805215269658,5.940222155844246
2008-2024,Argentina,shoplifting,104.0,35620.0,291.97080291970804,2.119272620427508
2008-2024,Australia,shoplifting,32.0,34640.0,92.37875288683603,0.6705319838304125
2008-2024,Austria,shoplifting,40.0,24094.0,166.0164356271271,1.205031746486962
2008-2024,Belgium,shoplifting,27.0,20315.0,132.90671917302487,0.9647045807237697
2008-2024,Bosnia and Herzegovina,shoplifting,1424.0,317869.0,447.983288713275,3.2516906097634695
2008-2024,Brazil,shoplifting,137.0,55919.0,244.9972281335503,1.778314517999423
2008-2024,Bulgaria,shoplifting,412.0,116073.0,354.94904068991065,2.576400708765395
2008-2024,Canada,shoplifting,27.0,37106.0,72.7645124777664,0.5281618486876349
2008-2024,Chile,shoplifting,106.0,27745.0,382.0508199675617,2.7731192101142796
2008-2024,China,shoplifting,277.0,181683.0,152.46335650556188,1.1066566034329506
2008-2024,Croatia,shoplifting,163.0,27624.0,590.0666087460179,4.283003627893017
2008-2024,Czechoslovakia,shoplifting,60.0,12384.0,484.49612403100775,3.5167193434904145
2008-2024,Denmark,shoplifting,91519.0,66429146.0,137.7693460036352,1.0
2008-2024,Egypt,shoplifting,121.0,34085.0,354.9948657767346,2.576733330557929
