statefips,agi_stub,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,year2,pair
38,7,294.0,849.0,90508.0,105590.0,484.0,1359.0,174789.0,181367.0,12596.0,35538.0,5727908.0,5889205.0,13074,36875,5891662,6066747,2017,1617
39,0,111854.0,215842.0,6594446.0,6959525.0,122641.0,226199.0,7854629.0,8540311.0,4263914.0,8698385.0,283632309.0,289509913.0,4589633,9304280,300826654,307785834,2017,1617
39,1,11927.0,17441.0,164817.0,70810.0,11881.0,17107.0,153482.0,70667.0,311722.0,467212.0,3571099.0,1823877.0,343288,513946,3975464,2012017,2017,1617
39,2,27815.0,47614.0,542055.0,483122.0,28625.0,45443.0,551572.0,498171.0,868086.0,1533586.0,16538631.0,15256711.0,947335,1665727,18024763,16644750,2017,1617
39,3,29610.0,53197.0,1039229.0,1064385.0,31382.0,51092.0,1075135.0,1132967.0,1215593.0,2167315.0,44573409.0,44420854.0,1314922,2334000,47977239,48009838,2017,1617
39,4,15935.0,31084.0,927441.0,977447.0,18388.0,33675.0,1051001.0,1129475.0,717898.0,1473090.0,43956307.0,44089999.0,766549,1566005,46746918,47058059,2017,1617
39,5,9266.0,20624.0,745036.0,801712.0,11085.0,23936.0,887894.0,957896.0,450668.0,1087521.0,38248621.0,39025809.0,477062,1147154,40364586,41307537,2017,1617
39,6,12725.0,32563.0,1582403.0,1727132.0,15178.0,37781.0,1858526.0,2065644.0,541899.0,1502242.0,69036923.0,71719164.0,573218,1583689,72825769,75890151,2017,1617
39,7,4576.0,13319.0,1593461.0,1834913.0,6102.0,17165.0,2277016.0,2685488.0,158048.0,467419.0,67707316.0,73173496.0,167259,493759,70911913,76863479,2017,1617
40,0,46771.0,99627.0,2495534.0,2549254.0,51998.0,108414.0,2860867.0,3016967.0,1189710.0,2664216.0,82087807.0,80510265.0,1310761,2921025,88080097,86761498,2017,1617
40,1,5194.0,8391.0,71057.0,30992.0,5761.0,9052.0,80848.0,34539.0,94762.0,154484.0,1252823.0,538358.0,108205,176728,1430533,618653,2017,1617
40,2,12517.0,23090.0,253952.0,217793.0,13522.0,24655.0,275320.0,234370.0,256011.0,501951.0,5246147.0,4523370.0,288745,563763,5891381,5094260,2017,1617
40,3,12865.0,27045.0,458414.0,460845.0,14271.0,28297.0,511830.0,514123.0,336727.0,715811.0,12593699.0,12181778.0,372433,788799,13847018,13461857,2017,1617
40,4,6376.0,14709.0,382302.0,391018.0,7378.0,16673.0,429955.0,452153.0,187027.0,441038.0,11857616.0,11510333.0,203857,480143,12854693,12539779,2017,1617
40,5,3703.0,9627.0,306183.0,320326.0,4279.0,10950.0,346625.0,369167.0,120600.0,313562.0,10528469.0,10440614.0,129693,337349,11274460,11226265,2017,1617
40,6,4748.0,12932.0,595196.0,638866.0,5122.0,14066.0,651735.0,706861.0,150119.0,413415.0,19963872.0,19970293.0,160699,442750,21270460,21380381,2017,1617
40,7,1368.0,3833.0,428428.0,489411.0,1665.0,4721.0,564550.0,705750.0,44464.0,123955.0,20645177.0,21345517.0,47129,131493,21511548,22440300,2017,1617
41,0,88633.0,156730.0,5509537.0,5776723.0,67381.0,122679.0,3934015.0,4204937.0,1389717.0,2894538.0,101844403.0,106267856.0,1561456,3197634,111763454,116908111,2017,1617
41,1,8826.0,11962.0,127911.0,51252.0,7229.0,9943.0,101751.0,41524.0,100292.0,144096.0,1281425.0,569222.0,117099,166870,1515442,666848,2017,1617
41,2,21014.0,30805.0,447132.0,369260.0,16544.0,25189.0,340450.0,289535.0,260473.0,442034.0,5114707.0,4630644.0,300737,501629,5924847,5340323,2017,1617
41,3,23456.0,38613.0,861171.0,846371.0,17920.0,30528.0,627156.0,643005.0,364365.0,698483.0,13038546.0,13241215.0,412876,777508,14736429,14993311,2017,1617
41,4,12681.0,23366.0,753423.0,779114.0,9544.0,18827.0,563735.0,587815.0,224483.0,482006.0,13608162.0,13847150.0,249681,529029,15074230,15391868,2017,1617
41,5,7781.0,16130.0,635713.0,673089.0,5848.0,12569.0,472565.0,505472.0,154067.0,364656.0,13053850.0,13354816.0,169202,396619,14271580,14662803,2017,1617
41,6,10737.0,25003.0,1369468.0,1458919.0,7603.0,18410.0,932079.0,1026778.0,216254.0,567634.0,28004893.0,29123229.0,235618,613493,30413302,31731893,2017,1617
41,7,4138.0,10851.0,1314717.0,1598714.0,2693.0,7213.0,896277.0,1110805.0,69783.0,195629.0,27742818.0,31501576.0,76243,212486,29827620,34121061,2017,1617
42,0,137148.0,249844.0,9239458.0,9716899.0,151125.0,269432.0,10473109.0,11291397.0,4783233.0,9770438.0,361251364.0,365081873.0,5101873,10337410,381428423,385621342,2017,1617
42,1,13978.0,19958.0,192935.0,81919.0,15096.0,21118.0,206564.0,87345.0,401056.0,575760.0,4494386.0,2230266.0,433226,621427,4905036,2415620,2017,1617
42,2,30803.0,51506.0,619357.0,532969.0,32805.0,51968.0,665962.0,571905.0,891212.0,1522047.0,17339541.0,15605881.0,961368,1636283,18702095,16829529,2017,1617
42,3,34698.0,57004.0,1222676.0,1257018.0,37873.0,59935.0,1326796.0,1372065.0,1243621.0,2204081.0,45562204.0,45387276.0,1334383,2348455,48699756,48684673,2017,1617
42,4,20750.0,36190.0,1204829.0,1275300.0,23012.0,39373.0,1330436.0,1413867.0,771430.0,1562691.0,47435745.0,47532263.0,821155,1648711,50276843,50573391,2017,1617
42,5,12172.0,24385.0,979730.0,1052110.0,13907.0,27573.0,1116459.0,1202606.0,519367.0,1235591.0,44553968.0,45012796.0,546455,1290841,46718427,47353427,2017,1617
42,6,17481.0,41045.0,2192086.0,2389803.0,19948.0,46687.0,2482829.0,2724892.0,718963.0,1965970.0,94680990.0,96705741.0,754866,2052620,99092746,101568725,2017,1617
42,7,7266.0,19756.0,2827843.0,3127776.0,8484.0,22778.0,3344060.0,3918713.0,237584.0,704298.0,107184526.0,112607647.0,250420,739073,113033517,118195974,2017,1617
44,0,18669.0,31696.0,1254196.0,1291854.0,20278.0,35300.0,1338745.0,1448817.0,402228.0,785629.0,29244205.0,30079923.0,433056,837966,31220332,32162460,2017,1617
44,1,1652.0,2243.0,23901.0,9525.0,1764.0,2439.0,24033.0,10220.0,29479.0,41767.0,339864.0,166142.0,32067,45301,375762,181009,2017,1617
44,2,3811.0,5767.0,75137.0,67077.0,4009.0,5974.0,79452.0,69785.0,77931.0,131440.0,1481800.0,1375656.0,84214,141041,1604080,1486286,2017,1617
44,3,5142.0,7483.0,177677.0,187105.0,5299.0,7680.0,189356.0,193311.0,105972.0,179581.0,3769999.0,3855726.0,114736,192350,4070344,4175532,2017,1617
44,4,3034.0,4947.0,176545.0,186056.0,3294.0,5468.0,190874.0,202220.0,64928.0,120933.0,3938133.0,4002834.0,70087,129265,4236706,4318906,2017,1617
44,5,1748.0,3490.0,142988.0,150832.0,2133.0,4482.0,173309.0,185100.0,42081.0,93483.0,3586926.0,3644272.0,44950,99159,3818774,3891684,2017,1617
44,6,2324.0,5364.0,300711.0,315253.0,2863.0,6921.0,356949.0,386459.0,63176.0,166013.0,8326485.0,8548082.0,66953,174894,8811089,9058476,2017,1617
44,7,958.0,2402.0,357233.0,376003.0,916.0,2336.0,324769.0,401718.0,18661.0,52412.0,7800994.0,8487208.0,20049,55956,8303574,9050564,2017,1617
45,0,104787.0,210768.0,7543516.0,7742230.0,75581.0,146572.0,4113881.0,4371836.0,1603538.0,3438736.0,102139520.0,104768041.0,1788555,3808641,113345423,116447405,2017,1617
45,1,9274.0,13866.0,136448.0,55260.0,7497.0,10940.0,105182.0,44861.0,126855.0,201686.0,1535107.0,766261.0,144150,228286,1767951,871918,2017,1617
45,2,22653.0,38619.0,475288.0,393678.0,18494.0,31265.0,360607.0,322093.0,384671.0,744239.0,7254109.0,6741635.0,430261,826415,8140939,7535559,2017,1617
45,3,26446.0,48875.0,983484.0,959820.0,21543.0,38749.0,736263.0,775445.0,445585.0,889311.0,15934872.0,16026136.0,497648,985438,17764505,17899295,2017,1617
45,4,15206.0,31586.0,925294.0,933634.0,10964.0,22708.0,630288.0,670349.0,234399.0,513587.0,14272481.0,14398412.0,259878,566517,15774238,15958299,2017,1617
45,5,10035.0,23423.0,847778.0,870565.0,6438.0,15077.0,509426.0,556289.0,151272.0,375840.0,12906759.0,13117691.0,166780,412434,14194165,14461050,2017,1617
45,6,15541.0,39423.0,2089263.0,2120429.0,8199.0,21097.0,1016967.0,1106358.0,201200.0,545039.0,26100790.0,26849077.0,223001,600979,28950857,29800046,2017,1617
45,7,5632.0,14976.0,2085958.0,2408840.0,2446.0,6736.0,755146.0,896437.0,59556.0,169034.0,24135398.0,26868826.0,66837,188572,26752766,29921235,2017,1617
46,0,16312.0,31382.0,977225.0,985901.0,15951.0,30437.0,829304.0,861724.0,304861.0,653771.0,22659002.0,22687625.0,339343,719238,24522448,24613274,2017,1617
46,1,1538.0,2321.0,21911.0,9026.0,1531.0,2309.0,20546.0,9147.0,20863.0,31820.0,274396.0,116196.0,24226,37043,318573,135735,2017,1617
46,2,4085.0,6529.0,85789.0,72267.0,3937.0,6220.0,82623.0,69436.0,52273.0,87225.0,1108941.0,934235.0,60806,100840,1280539,1085923,2017,1617
46,3,4614.0,8173.0,167140.0,166016.0,4982.0,8528.0,178361.0,178972.0,87689.0,158858.0,3299913.0,3203836.0,98615,177393,3681184,3596523,2017,1617
46,4,2281.0,4839.0,138341.0,139654.0,2283.0,4884.0,130144.0,139229.0,52123.0,119529.0,3265289.0,3217346.0,56969,129910,3549525,3513040,2017,1617
46,5,1370.0,3251.0,116772.0,118505.0,1375.0,3545.0,110624.0,118304.0,37296.0,99619.0,3209840.0,3232371.0,39995,106370,3433613,3465936,2017,1617
46,6,1844.0,4685.0,232831.0,246884.0,1450.0,3845.0,175846.0,191096.0,42226.0,121164.0,5453739.0,5541762.0,45413,129635,5846720,5963385,2017,1617
46,7,580.0,1584.0,214439.0,233547.0,393.0,1106.0,131158.0,155536.0,12391.0,35556.0,6046881.0,6441876.0,13319,38047,6412291,6852730,2017,1617
47,0,118362.0,236777.0,7159587.0,7499505.0,96371.0,192055.0,5455650.0,5730274.0,2216364.0,4775619.0,146253998.0,151758842.0,2453725,5248013,159002195,165320445,2017,1617
47,1,11886.0,17921.0,163171.0,71847.0,10374.0,15448.0,145975.0,62821.0,177859.0,279837.0,2158416.0,1061600.0,202090,317189,2469862,1208843,2017,1617
47,2,28794.0,50068.0,570985.0,499802.0,24604.0,43605.0,489208.0,424376.0,515021.0,995561.0,9709873.0,9002971.0,575991,1103938,10860256,10063525,2017,1617
47,3,31414.0,58989.0,1111383.0,1131532.0,26487.0,50172.0,918703.0,953631.0,626092.0,1248204.0,22300930.0,22633692.0,694969,1376200,24659544,25110708,2017,1617
47,4,16941.0,35614.0,994141.0,1038367.0,13812.0,29030.0,778276.0,843869.0,338501.0,757550.0,20382849.0,20792595.0,371796,828219,22292079,22826482,2017,1617
47,5,10149.0,23767.0,833092.0,877309.0,7797.0,18562.0,619378.0,672610.0,210620.0,532412.0,17749365.0,18232849.0,229354,577389,19258852,19851541,2017,1617
47,6,14190.0,36548.0,1785399.0,1921239.0,9917.0,25743.0,1219806.0,1339268.0,261869.0,712353.0,33869544.0,34931862.0,285545,774233,36787255,38114951,2017,1617
47,7,4988.0,13870.0,1701413.0,1959406.0,3380.0,9495.0,1284301.0,1433697.0,86402.0,249702.0,40083018.0,45103269.0,93980,270845,42674345,48144392,2017,1617
48,0,317122.0,665241.0,21361827.0,22436972.0,278054.0,567304.0,18538321.0,19257491.0,8873350.0,20273642.0,668837125.0,672166158.0,9790393,22156460,726231516,731929593,2017,1617
48,1,28217.0,42369.0,401465.0,170975.0,26628.0,39937.0,409941.0,159668.0,649989.0,1032760.0,8482356.0,3878744.0,731747,1157005,9631420,4371698,2017,1617
48,2,73778.0,134274.0,1503925.0,1286293.0,66083.0,119274.0,1372259.0,1148916.0,2022657.0,4262756.0,39749526.0,35434476.0,2236848,4662345,44030408,39159686,2017,1617
48,3,81645.0,159435.0,2874231.0,2938523.0,70874.0,137657.0,2563210.0,2557584.0,2413298.0,5235524.0,87883950.0,87480005.0,2666464,5713050,96816721,96676623,2017,1617
48,4,44894.0,96166.0,2592330.0,2762906.0,40727.0,83872.0,2414304.0,2505043.0,1299081.0,2966538.0,79569725.0,79632552.0,1434460,3245900,87440180,87925436,2017,1617
48,5,28980.0,69580.0,2346859.0,2507464.0,25016.0,58177.0,2065436.0,2163450.0,811498.0,2044629.0,70316837.0,70355176.0,892788,2237728,76988168,77388751,2017,1617
48,6,42249.0,112488.0,5363124.0,5778154.0,34908.0,89344.0,4482119.0,4746086.0,1210641.0,3363884.0,163626063.0,164410322.0,1323065,3662405,177836373,179617178,2017,1617
48,7,17359.0,50929.0,6279890.0,6992654.0,13818.0,39043.0,5231049.0,5976741.0,466186.0,1367551.0,219208666.0,230974881.0,505021,1478027,233488243,246790219,2017,1617
49,0,46169.0,104696.0,3120253.0,3242925.0,41483.0,92685.0,2333938.0,2539122.0,928893.0,2371545.0,69698276.0,73807492.0,1024086,2588418,75292701,79803296,2017,1617
49,1,4186.0,6310.0,59759.0,24829.0,3959.0,6103.0,53677.0,23681.0,51489.0,78437.0,650144.0,298691.0,59355,90277,758315,345714,2017,1617
49,2,10743.0,18440.0,218257.0,188721.0,10072.0,17632.0,198607.0,177566.0,157883.0,288128.0,3112077.0,2834036.0,179405,325315,3530776,3215762,2017,1617
49,3,11900.0,24689.0,438357.0,429128.0,11185.0,23578.0,379988.0,403383.0,249791.0,553750.0,8906861.0,9128729.0,277642,611451,9876171,10137312,2017,1617
49,4,6643.0,16551.0,391468.0,407297.0,6325.0,15811.0,358202.0,388417.0,166556.0,463624.0,10043614.0,10290616.0,181968,504250,10920605,11234405,2017,1617
49,5,4306.0,12173.0,361335.0,372351.0,3715.0,10494.0,295108.0,320516.0,114507.0,359892.0,9678292.0,9928137.0,123264,385828,10383548,10683272,2017,1617
49,6,6134.0,19053.0,785311.0,829880.0,4836.0,14702.0,585156.0,652288.0,146891.0,484821.0,18791818.0,19478641.0,157497,517983,20102201,20897462,2017,1617
49,7,2257.0,7480.0,865762.0,990716.0,1391.0,4365.0,463196.0,573267.0,41776.0,142893.0,18515466.0,21848640.0,44955,153314,19721081,23289365,2017,1617
50,0,12820.0,21198.0,834955.0,850093.0,13174.0,21211.0,805955.0,814364.0,250238.0,481653.0,16862487.0,17103449.0,272082,517482,18093413,18372833,2017,1617
50,1,1307.0,1670.0,19523.0,7324.0,1381.0,1799.0,18205.0,7949.0,22690.0,31072.0,239157.0,116711.0,24868,33953,269629,128917,2017,1617
50,2,2897.0,3904.0,58927.0,51286.0,3077.0,4155.0,63198.0,54575.0,44532.0,69491.0,897103.0,788786.0,49530,76441,995680,877729,2017,1617
50,3,3650.0,5270.0,130642.0,131009.0,3975.0,5602.0,136174.0,142554.0,69989.0,114589.0,2558841.0,2551497.0,76980,124688,2802863,2803401,2017,1617
50,4,1812.0,3081.0,109481.0,110652.0,1858.0,3144.0,108905.0,113360.0,40736.0,81563.0,2512332.0,2506583.0,43914,87037,2698028,2699748,2017,1617
50,5,1066.0,2147.0,92346.0,91937.0,1035.0,2110.0,84820.0,89362.0,27253.0,65260.0,2331210.0,2364394.0,28955,68809,2475574,2511077,2017,1617
50,6,1458.0,3487.0,191959.0,197460.0,1380.0,3220.0,170033.0,185523.0,35383.0,93425.0,4581468.0,4707537.0,37436,98377,4843846,4984133,2017,1617
50,7,630.0,1639.0,232074.0,260421.0,468.0,1181.0,224618.0,221039.0,9655.0,26253.0,3742372.0,4067938.0,10399,28177,4007789,4367826,2017,1617
51,0,164163.0,323132.0,10888860.0,11629852.0,173869.0,345739.0,12802296.0,13535714.0,2815109.0,6002726.0,244151764.0,249574738.0,3220726,6781528,268641511,275947367,2017,1617
51,1,12526.0,17788.0,177460.0,73210.0,12367.0,17464.0,177611.0,72788.0,172814.0,257760.0,2114141.0,1014008.0,204133,303678,2526751,1201072,2017,1617
51,2,32471.0,51937.0,653117.0,573532.0,31093.0,50564.0,646190.0,549705.0,498092.0,891011.0,9576864.0,8758873.0,584263,1037053,11217424,10278393,2017,1617
51,3,42725.0,75938.0,1475239.0,1560895.0,42942.0,77252.0,1543273.0,1571760.0,668449.0,1255349.0,24236362.0,24418016.0,783742,1456387,28157694,28618231,2017,1617
51,4,26661.0,52230.0,1505382.0,1640923.0,27918.0,54120.0,1614703.0,1718798.0,427670.0,869282.0,26060260.0,26374679.0,492148,990852,29674499,30325909,2017,1617
51,5,17320.0,39472.0,1389183.0,1500771.0,19404.0,42894.0,1591939.0,1682902.0,307270.0,706749.0,26354562.0,26694053.0,346043,791822,29448301,30046015,2017,1617
51,6,24626.0,63953.0,3068020.0,3349458.0,30037.0,75715.0,3879861.0,4117396.0,526911.0,1386496.0,71068680.0,72550207.0,580255,1521146,77666132,79781412,2017,1617
51,7,7834.0,21814.0,2620455.0,2931059.0,10108.0,27730.0,3348717.0,3822362.0,213903.0,636079.0,84740892.0,89764900.0,230142,680590,89950708,95696331,2017,1617
53,0,154169.0,291693.0,10152842.0,11163704.0,118577.0,233708.0,8151396.0,8373861.0,2601298.0,5527833.0,228450920.0,242313453.0,2884577,6058544,246072197,261816103,2017,1617
53,1,12101.0,16749.0,174702.0,70067.0,9854.0,13655.0,145710.0,56512.0,150842.0,217062.0,2117365.0,835592.0,173384,248239,2438498,965471,2017,1617
53,2,31703.0,48985.0,652761.0,565021.0,24474.0,38204.0,541204.0,435636.0,399646.0,678198.0,8110305.0,7147941.0,457516,767965,9278155,8177353,2017,1617
53,3,41371.0,73488.0,1438050.0,1493362.0,32683.0,61571.0,1192657.0,1182716.0,656761.0,1242421.0,23844367.0,24084926.0,736706,1380708,26603504,26985042,2017,1617
53,4,23492.0,46335.0,1330635.0,1441459.0,17956.0,37601.0,1063425.0,1101614.0,430924.0,911360.0,26193954.0,26577051.0,475566,998613,28726084,29313031,2017,1617
53,5,15267.0,32385.0,1195308.0,1321834.0,11252.0,26119.0,933159.0,973988.0,302918.0,713651.0,25803056.0,26283207.0,330404,773238,27987803,28660467,2017,1617
53,6,21761.0,51003.0,2630055.0,2963743.0,16284.0,40021.0,2029483.0,2217954.0,480153.0,1251535.0,63184464.0,65379866.0,518117,1342351,67793957,70522592,2017,1617
53,7,8474.0,22748.0,2731328.0,3308215.0,6074.0,16537.0,2245755.0,2405439.0,180054.0,513606.0,79197406.0,92004866.0,192884,547430,83244192,97192145,2017,1617
54,0,21259.0,41254.0,1060839.0,1102838.0,26005.0,49539.0,1323784.0,1415947.0,602389.0,1267748.0,34790158.0,34365784.0,644390,1349588,36682445,36341753,2017,1617
54,1,2751.0,4304.0,35025.0,15920.0,3316.0,4994.0,39271.0,19351.0,57412.0,91706.0,668582.0,328285.0,63183,100945,737825,361860,2017,1617
54,2,5639.0,9779.0,109767.0,96868.0,7167.0,12070.0,135895.0,123572.0,145946.0,263899.0,2852457.0,2551459.0,158029,285352,3079869,2759009,2017,1617
54,3,5616.0,10349.0,203697.0,202122.0,6767.0,12120.0,238139.0,242536.0,159989.0,312895.0,6013310.0,5786333.0,171416,334158,6416197,6195753,2017,1617
54,4,2960.0,6134.0,175977.0,181594.0,3504.0,7127.0,205495.0,214040.0,95909.0,217628.0,5997613.0,5908537.0,101432,229265,6322424,6246143,2017,1617
54,5,1742.0,4103.0,141614.0,150526.0,1959.0,4543.0,159817.0,169582.0,61539.0,156792.0,5300257.0,5323109.0,64667,164378,5552781,5592666,2017,1617
54,6,2024.0,5179.0,251696.0,269428.0,2525.0,6576.0,307098.0,339190.0,67411.0,184959.0,8614966.0,8814321.0,70683,193478,9011488,9247006,2017,1617
54,7,527.0,1406.0,143060.0,186377.0,767.0,2109.0,238065.0,307674.0,14183.0,39869.0,5342970.0,5653737.0,14980,42012,5561859,5939314,2017,1617
55,0,64809.0,120543.0,4002828.0,4152140.0,66726.0,119919.0,4178748.0,4520510.0,2171782.0,4527816.0,155792730.0,160055993.0,2356634,4860264,165876315,170696480,2017,1617
55,1,6185.0,8763.0,79993.0,36331.0,6383.0,8948.0,83130.0,37135.0,167306.0,234721.0,1760406.0,866299.0,184608,259128,1971565,965134,2017,1617
55,2,14902.0,23966.0,300136.0,259560.0,15433.0,23854.0,309431.0,270670.0,380781.0,638036.0,7478140.0,6723362.0,422848,702864,8294188,7464181,2017,1617
55,3,17630.0,29264.0,622434.0,635451.0,17998.0,28390.0,624521.0,651657.0,579748.0,1033691.0,21230633.0,21222641.0,636724,1122899,23182501,23285999,2017,1617
55,4,9701.0,18372.0,568696.0,595242.0,9911.0,17812.0,575725.0,608206.0,369896.0,779670.0,22630135.0,22821573.0,398421,833266,24273585,24564008,2017,1617
55,5,5696.0,12432.0,476438.0,493086.0,6016.0,12698.0,482777.0,520316.0,260183.0,656290.0,22172968.0,22572076.0,275656,691887,23437844,23910583,2017,1617
55,6,7953.0,20087.0,1013183.0,1079148.0,8034.0,19830.0,992612.0,1087340.0,328980.0,934482.0,42268894.0,43485656.0,348221,984792,44633360,46052782,2017,1617
55,7,2742.0,7659.0,941945.0,1053320.0,2951.0,8387.0,1110549.0,1345183.0,84888.0,250926.0,38251551.0,42364383.0,90156,265428,40083268,44453790,2017,1617
56,0,12897.0,25724.0,933647.0,993196.0,17450.0,34927.0,1069202.0,1063083.0,203150.0,435699.0,18548895.0,17053352.0,221912,472750,19779565,18338448,2017,1617
56,1,1343.0,1932.0,19324.0,7931.0,1753.0,2505.0,27087.0,10372.0,14231.0,21207.0,-97415.0,79447.0,16265,24146,-68779,91382,2017,1617
56,2,3173.0,5004.0,66703.0,55440.0,4205.0,6580.0,97610.0,73503.0,34797.0,57529.0,808486.0,618449.0,39471,64822,905794,699628,2017,1617
56,3,3478.0,6615.0,127062.0,125948.0,4782.0,8850.0,187872.0,172616.0,50690.0,95041.0,2020363.0,1856166.0,55754,104543,2208541,2039854,2017,1617
56,4,1878.0,4294.0,114686.0,115226.0,2749.0,6321.0,174112.0,168759.0,35109.0,78712.0,2305838.0,2173667.0,37915,85074,2479017,2345347,2017,1617
56,5,1152.0,2918.0,99973.0,99486.0,1649.0,4270.0,143192.0,142677.0,26089.0,67284.0,2348590.0,2264375.0,27791,71601,2497727,2411852,2017,1617
56,6,1426.0,3816.0,180335.0,189749.0,1886.0,5299.0,233249.0,249943.0,34123.0,94463.0,4558735.0,4490266.0,36065,99708,4803193,4748079,2017,1617
56,7,447.0,1145.0,325560.0,399411.0,426.0,1102.0,206078.0,245209.0,8111.0,21463.0,6604297.0,5570978.0,8651,22856,6954071,6002303,2017,1617
01,0,47054.0,96930.0,2595112.0,2770991.0,44775.0,88656.0,2266810.0,2508510.0,1564810.0,3438243.0,100661505.0,105847158.0,1670757,3654138,105910255,111467109,2018,1718
01,1,5054.0,7794.0,67559.0,30236.0,5036.0,7578.0,63352.0,31453.0,111822.0,178071.0,1349949.0,684912.0,122964,195522,1489358,753812,2018,1718
01,2,12085.0,22588.0,237167.0,206052.0,12422.0,22363.0,224955.0,213087.0,386388.0,787645.0,7157165.0,6712448.0,416584,846156,7714622,7228783,2018,1718
01,3,12028.0,23089.0,413009.0,434278.0,11902.0,21995.0,394780.0,430876.0,415433.0,840519.0,14719353.0,15000171.0,444640,895802,15701929,16051399,2018,1718
01,4,6673.0,14281.0,381746.0,409505.0,6154.0,12841.0,340680.0,376328.0,232339.0,510150.0,13878591.0,14285215.0,246706,540469,14689708,15163449,2018,1718
01,5,4157.0,10251.0,349147.0,359990.0,3501.0,8477.0,277051.0,302449.0,152318.0,381254.0,12733113.0,13201667.0,160458,401115,13392141,13905620,2018,1718
01,6,5489.0,14594.0,681311.0,742298.0,4424.0,11762.0,541031.0,600518.0,207040.0,569978.0,26377594.0,27694543.0,217218,596993,27620530,29056160,2018,1718
01,7,1568.0,4333.0,465170.0,588628.0,1336.0,3640.0,424957.0,553797.0,59470.0,170626.0,24445738.0,28268200.0,62187,178081,25301963,29307883,2018,1718
02,0,13794.0,26800.0,694371.0,744738.0,17854.0,35712.0,1038558.0,1068299.0,256232.0,537174.0,20228968.0,21038141.0,276302,575788,21257662,22141080,2018,1718
02,1,1033.0,1465.0,18261.0,6120.0,1257.0,1678.0,22340.0,7223.0,16701.0,24624.0,207239.0,87695.0,18383,27048,234585,97460,2018,1718
02,2,3325.0,4827.0,65896.0,61283.0,3681.0,5557.0,83659.0,65878.0,37011.0,62375.0,771447.0,665142.0,41637,69271,863539,749085,2018,1718
02,3,4632.0,8710.0,153037.0,165321.0,5553.0,10397.0,196422.0,198059.0,63486.0,116776.0,2298618.0,2332789.0,69882,128549,2513894,2562596,2018,1718
02,4,2069.0,4688.0,113845.0,126053.0,2782.0,6310.0,164165.0,170933.0,43153.0,88690.0,2621250.0,2662648.0,46262,95378,2794069,2852015,2018,1718
02,5,1108.0,2793.0,85579.0,95592.0,1712.0,4305.0,140399.0,148006.0,30680.0,71804.0,2604733.0,2666017.0,32412,76054,2741729,2815635,2018,1718
02,6,1297.0,3417.0,149890.0,172894.0,2326.0,6015.0,293682.0,313776.0,50729.0,134178.0,6613435.0,6917910.0,52770,139475,6852588,7191041,2018,1718
02,7,330.0,900.0,107860.0,117472.0,543.0,1450.0,137889.0,164421.0,14472.0,38727.0,5112243.0,5705938.0,14956,40013,5257255,5873245,2018,1718
04,0,118695.0,222520.0,8366375.0,8960410.0,84429.0,157443.0,4997141.0,5432832.0,2306198.0,4986990.0,159470908.0,172585741.0,2467685,5294561,169853377,183724369,2018,1718
04,1,11176.0,15886.0,164577.0,64232.0,8689.0,12552.0,119146.0,50646.0,157821.0,240285.0,1919162.0,892588.0,173379,262928,2139394,982879,2018,1718
04,2,26963.0,44363.0,551598.0,471407.0,20805.0,34167.0,413694.0,363056.0,476432.0,923512.0,9102587.0,8494254.0,514917,988791,9870555,9166927,2018,1718
04,3,29828.0,52181.0,1053970.0,1073135.0,22466.0,39057.0,783946.0,807798.0,648300.0,1314792.0,22608327.0,23455486.0,691242,1391884,24097728,24999002,2018,1718
04,4,16905.0,32789.0,1004282.0,1040079.0,12124.0,23541.0,681766.0,744509.0,354467.0,772861.0,20924926.0,21777109.0,377260,818590,22259420,23176219,2018,1718
04,5,11106.0,23733.0,918063.0,960959.0,7413.0,16260.0,585291.0,641455.0,229173.0,554922.0,19005921.0,19863332.0,243588,586665,20186951,21109599,2018,1718
04,6,16357.0,38093.0,2080167.0,2229463.0,9672.0,23387.0,1185521.0,1300074.0,327695.0,867761.0,41745591.0,44246138.0,347814,915397,44275730,46973412,2018,1718
04,7,6360.0,15475.0,2593716.0,3121133.0,3260.0,8479.0,1227774.0,1525291.0,112310.0,312857.0,44164391.0,53856832.0,119485,330306,47023596,57316329,2018,1718
05,0,30551.0,61712.0,1546533.0,1629993.0,29766.0,59382.0,1474109.0,1646205.0,929882.0,2073790.0,60728814.0,66573500.0,1001356,2219170,63874626,69939057,2018,1718
05,1,3857.0,6321.0,49624.0,23195.0,3648.0,5858.0,45900.0,22193.0,72297.0,119865.0,873299.0,431949.0,81132,134650,980322,486128,2018,1718
05,2,9080.0,17158.0,174431.0,155222.0,8874.0,16655.0,161535.0,151571.0,221083.0,444792.0,4183244.0,3896697.0,243662,488640,4593043,4283971,2018,1718
05,3,7697.0,14944.0,264985.0,275755.0,7746.0,14717.0,256135.0,276719.0,258946.0,545799.0,9113739.0,9335257.0,278880,584821,9775749,10045266,2018,1718
