statefips,year,net_out_all,net_out_ret,net_agi,net_out_top,net_agi_top,out_agi_$k,in_agi_$k,out_agi_top_$k,in_agi_top_$k,st,net_out_all_pairfile,net_agi_pairfile_bn,mex_share,cuban_share,asian_share,fb_share,coll,lpop,rent,hhinc,region,gap_group,native_pop,native_in,native_out,fb_in,fb_out,all_in,all_out,hi_in,hi_out,mover_base,net_out_native_acs,net_out_fb_acs,net_out_hi_acs,tax_top1
10,2020,-1.3024252516518824,-1.3801281312274576,-2.8208668166716544,-4.168607359105729,-5.526391205303487,1036021.0,1853644.0,271427.0,724985.0,DE,-21.391424440560193,-0.376324,3.857300126108585,0.05945999235954502,3.757789361693388,9.989073327828919,33.20170926989383,13.788924253470674,1116.0,70176.0,S,rest,,,,,,,,,,,,,,6.8
10,2021,-1.4816293274567596,-1.5294210593706326,-2.8283440719020945,-3.6153322748922663,-5.00894380556651,1151888.0,1978310.0,346925.0,759595.0,DE,-22.40994312197177,-0.268526,3.789177423598543,0.15926106057102762,4.092750133548073,10.09184918236687,35.61954369543695,13.81888884512082,1208.0,71091.0,S,rest,893409.0,38224.0,33500.0,4327.0,2971.0,42551.0,36471.0,8220.0,3712.0,832027.0,-0.5287611832878334,-0.15177818893698183,-0.5418093403218885,6.8
10,2022,-1.2613481052255657,-1.2845759832677344,-2.6657050749018154,-2.7899993016272084,-4.220042165201568,1306397.0,2139899.0,485919.0,904088.0,DE,-20.305503781305568,-0.30662,3.5694366435060623,0.2703270633427468,4.075133837917667,9.928357927564523,36.51505923007122,13.833739398487849,1274.0,82174.0,S,rest,907063.0,41377.0,28186.0,4785.0,5505.0,46162.0,33691.0,8499.0,5521.0,846915.0,-1.454254004407632,0.07937706642206771,-0.35162914814355634,6.8
10,2023,-0.9941438712583687,-0.9952560461055362,-1.4432509022857907,-2.091812588736394,-2.2417041637831145,1366069.0,1905917.0,439170.0,738052.0,DE,-18.00997091815538,-0.2820395,3.581195670081113,0.23791295583831612,4.308986422971441,11.157100078496738,36.46324240149735,13.84690263019533,1358.0,81361.0,S,rest,907744.0,33751.0,25299.0,5255.0,3822.0,39006.0,29121.0,6560.0,5450.0,858290.0,-0.931099517044453,-0.15786389114111468,-0.12932691747544536,6.8
12,2012,-0.3541857420286478,-0.14741733222710657,-1.9768733985458395,-2.632503606169324,-6.003804534320434,13463647.0,21467598.0,2578534.0,9361975.0,FL,-8.103472811312002,-7.456058,3.396462743136196,6.8072802953249605,2.526467099792272,19.397555634332438,26.830101304474972,16.77652549890792,954.0,45040.0,S,rest,15368562.0,478538.0,378050.0,58610.0,50275.0,537148.0,428325.0,40426.0,26142.0,16016557.0,-0.6538542773227579,-0.05423409164761154,-0.08918271261420291,2.7
12,2013,-0.5281304301583668,-0.4105258649921212,-3.052866918670095,-2.9055759288450385,-7.969189223101147,13235437.0,26142282.0,3144733.0,13382956.0,FL,-12.495372606535819,-8.231837,3.3019670779619967,6.899942003369327,2.6062069692106427,19.42458545706357,27.203147724381942,16.788632125256186,972.0,46036.0,S,rest,15548552.0,469209.0,372519.0,60197.0,51476.0,529406.0,423995.0,43446.0,31701.0,16226496.0,-0.6218585499151303,-0.056088824219773,-0.07238161584608285,2.7
12,2014,-0.811725153863939,-0.7648765662483813,-2.2320067920052837,-3.23229639189933,-4.339619357029995,12749673.0,23262706.0,3764300.0,10881601.0,FL,-11.017134131533965,-5.338605,3.4860134044145625,7.000373040225559,2.6369837036062953,19.97414003319812,27.280468131062342,16.805893398782494,1003.0,47463.0,S,rest,15712625.0,491616.0,386232.0,54885.0,51284.0,546501.0,437516.0,45404.0,36502.0,16544829.0,-0.6706963349535803,-0.022917876548317038,-0.05380533095869411,2.7
,2015,,,,,,,,,,FL,-14.003557762323885,-5.7787165,3.5675610292240174,7.009160549964502,2.683936163453384,20.15778782900254,28.430305063517935,16.82471526929601,1046.0,49426.0,S,rest,15983813.0,520115.0,396106.0,64823.0,49214.0,584938.0,445320.0,57173.0,37265.0,16889179.0,-0.7758411588023458,-0.09765504638974443,-0.11787429098833045,2.7
12,2016,-1.3028010667879304,-1.2877119873357032,-3.499006823444293,-3.6937823399955922,-6.956503041427391,12301999.0,30177847.0,3700521.0,16334086.0,FL,-17.291452167131403,-8.607236,3.5369225349799702,7.239968060063149,2.7138612757083234,20.553176652214713,28.621804718019057,16.8414052864763,1086.0,50860.0,S,rest,16166804.0,530572.0,380894.0,74446.0,52558.0,605018.0,433452.0,62473.0,39253.0,17195240.0,-0.9258354341402295,-0.1353885406169333,-0.1350373708072699,2.7
12,2017,-1.3418856764473222,-1.2693686755901585,-3.224371653051427,-4.503111617135242,-5.883575500294996,17627662.0,33910977.0,4756046.0,14898265.0,FL,-13.18142731338387,-7.7676845,3.4666418863536728,7.281818874973791,2.8024961399897066,20.869507824860374,29.65672108923883,16.859289862489753,1128.0,52594.0,S,rest,16394487.0,498610.0,390912.0,67866.0,56674.0,566476.0,447586.0,65560.0,41805.0,17514198.0,-0.6569159498555825,-0.0682668509237282,-0.13563281630138016,2.7
12,2018,-0.8101564473685638,-0.7691000632546496,-3.3426402166474833,-3.6445505251843016,-7.29785027519897,15056057.0,32750208.0,4514842.0,17857733.0,FL,-9.966195132099022,-7.998168,3.458165927793486,7.422235211679243,2.787102408174907,21.01207902128354,30.369834255046275,16.874185940036664,1182.0,55462.0,S,rest,16619783.0,516047.0,415799.0,71214.0,55178.0,587261.0,470977.0,74033.0,47766.0,17791739.0,-0.6031847708240233,-0.09648742104514843,-0.14763593373306566,2.7
12,2019,-0.8305063318501265,-0.8047828308158983,-3.086775717089205,-3.3331542696185714,-5.885610426792654,15555652.0,34417442.0,5010558.0,19315277.0,FL,-10.889579658767442,-8.743892,3.45936352605491,7.400477061433428,2.7926545520135573,21.074976381357125,30.699321166415295,16.88252746823733,1238.0,59227.0,S,rest,16744568.0,529304.0,397773.0,72307.0,59528.0,601611.0,457301.0,77609.0,48280.0,17964694.0,-0.7855144426538804,-0.0763172868956667,-0.1632591125682408,2.7
12,2020,-1.079046079828954,-1.044978145366841,-3.806251496139084,-4.442929092491772,-7.291198673910664,17460656.0,42210121.0,5738924.0,25182746.0,FL,-13.079490462650876,-11.838799,3.45936352605491,7.400477061433428,2.7926545520135573,21.074976381357125,30.699321166415295,16.88252746823733,1238.0,59227.0,S,rest,,,,,,,,,,,,,,2.7
12,2021,-1.6962193623955413,-1.6063616668764795,-6.22047749720585,-5.951900302917116,-12.35528720283198,17899173.0,59316058.0,5961705.0,39452949.0,FL,-18.71375058426981,-19.5935225,3.6048821713916746,7.0774984656442035,2.8476945730267045,21.15892712259898,33.16080157227561,16.896554464761607,1348.0,63062.0,S,rest,16985791.0,587960.0,412407.0,86780.0,57170.0,674740.0,469577.0,111964.0,61939.0,18251571.0,-1.0335285533655747,-0.1743221731622625,-0.2740859951178997,2.7
12,2022,-1.567620768328581,-1.507739713581751,-5.87971405997923,-4.945020264434257,-10.332222417956647,21360037.0,63250708.0,9250183.0,42515343.0,FL,-18.35617873282854,-17.997045,3.2463013978578292,6.9962570616992545,2.8793755742628298,21.65570389119302,34.26650215686262,16.91761986534639,1525.0,69303.0,S,rest,17228753.0,634625.0,429034.0,104344.0,60871.0,738969.0,489905.0,139597.0,76146.0,18720294.0,-1.193301685850392,-0.2523281864915006,-0.3389423264399587,2.7
12,2023,-0.7049450315673682,-0.6432057576493972,-1.9518241732460437,-3.379664625210188,-3.734755239793023,26730572.0,44318536.0,9717549.0,25998735.0,FL,-8.960736733551562,-10.323349,3.3927658934967417,7.170720657089914,3.006860549280903,22.09957345022889,34.91620625422075,16.93393495342463,1719.0,73311.0,S,rest,17400919.0,548574.0,431434.0,88359.0,79491.0,636933.0,510925.0,130631.0,85624.0,19035619.0,-0.673182835918034,-0.05096282558409702,-0.236435705085293,2.7
13,2012,0.00522905239551674,-0.08280090292713489,-0.23813191566363126,0.12831045591751206,-0.2997259413709134,6040142.0,6479102.0,1137541.0,1266272.0,GA,0.42545843329891947,-0.063104,5.493185698106189,0.30632226287544945,3.3973474651321154,9.477250125882755,28.22174764570871,16.110057934890847,837.0,47209.0,S,rest,8857290.0,250187.0,225346.0,27279.0,26916.0,277466.0,252262.0,17692.0,18985.0,7830116.0,-0.28045824400013997,-0.004098319011797062,0.01651316532219957,6.9
13,2013,-0.11775315890165394,-0.11399152958211771,-0.4685578227825973,0.004152030758243858,-1.1978131107528052,6408224.0,7295720.0,1386935.0,1952866.0,GA,-2.6416608236170043,0.178737,5.538628407631698,0.3753540147997927,3.561789950067888,9.717401640705164,28.323088446969578,16.11731204401858,850.0,47829.0,S,rest,8899893.0,256096.0,242329.0,22876.0,27817.0,278972.0,270146.0,20764.0,19513.0,7916383.0,-0.1546872529815808,0.055517521390425706,-0.01580267149782925,6.9
13,2014,-0.19195613190201619,-0.20117719770533557,-0.24376358261127218,-0.15129418921132054,-0.03294523502113328,6105101.0,6602201.0,1516763.0,1535578.0,GA,-1.9232107815913213,-0.151556,5.52402745950098,0.2826783243869204,3.6810475785560617,9.850621099035656,29.052333735984746,16.127782877895758,882.0,49321.0,S,rest,8976595.0,247649.0,224413.0,26446.0,21157.0,274095.0,245570.0,20576.0,19303.0,8019982.0,-0.25885093401228415,-0.0589198911168433,-0.01587285357997063,6.9
,2015,,,,,,,,,,GA,-3.569307372204185,-0.0490185,5.446643419488862,0.29506033367075024,3.80286171322955,10.021840730073638,29.924936042803406,16.13935408080465,909.0,51244.0,S,rest,9065692.0,255983.0,226807.0,27342.0,22495.0,283325.0,249302.0,23520.0,22520.0,8139039.0,-0.32182871423383896,-0.053465306343961384,-0.01228646281213298,6.9
13,2016,-0.5315160160923477,-0.548794420470726,-0.5268902238374729,-0.3220280035551892,-0.44712949259975787,6373427.0,7533780.0,1783489.0,2085574.0,GA,-5.629304790544834,-0.276625,5.3587208452537745,0.2888644841199216,3.8688908478657074,10.070559051657792,30.451815995973707,16.148660839826803,933.0,53559.0,S,rest,9142361.0,271981.0,237644.0,33059.0,21298.0,305040.0,258942.0,31687.0,23867.0,8232061.0,-0.37558131865499517,-0.12864291838836817,-0.09499443699457523,6.9
13,2017,-0.6624531044039612,-0.7258190963846836,-0.7346863753989632,-0.27983955023530527,-0.6528966771545734,8858063.0,10471631.0,2361678.0,2801719.0,GA,-5.3512590868003915,-0.500401,5.344546401084858,0.33866829463192394,3.9399757166749816,10.220819475445278,30.90878717684649,16.16013728541532,958.0,56183.0,S,rest,9234270.0,244361.0,226783.0,34528.0,28173.0,278889.0,254956.0,28006.0,25547.0,8349724.0,-0.19035614076694746,-0.06881973344942263,-0.02945007523601978,6.9
13,2018,-0.5060047856754059,-0.5197031421392683,-0.586796252515108,-0.14178912090745038,-0.5436382180347376,6857516.0,8221505.0,1845974.0,2245777.0,GA,-5.072032418476609,-0.4013165,5.639654070188864,0.3332105452030638,4.145178347778763,10.115267159245114,31.87128376887242,16.16873885908558,1008.0,58756.0,S,rest,9347314.0,249732.0,211112.0,24541.0,20225.0,274273.0,231337.0,26701.0,26597.0,8451927.0,-0.4131668199014176,-0.04617369224998753,-0.0012304886211156343,6.9
13,2019,-0.4881769871398183,-0.5088229674601054,-0.45309070423833686,-0.06335965835673982,-0.1744951123618172,7126360.0,8272855.0,2205097.0,2358158.0,GA,-5.1129504580580925,-0.2047305,5.443825681617846,0.3557172018106465,4.13863137976136,10.28385136393266,32.50700331147809,16.178006888965257,1049.0,61980.0,S,rest,9409003.0,252497.0,227554.0,32044.0,26011.0,284541.0,253565.0,30133.0,28848.0,8540772.0,-0.26509716279184947,-0.06411943964732501,-0.015045478324441865,6.9
13,2020,-0.5070481203434598,-0.518719523318415,-0.6034816792168097,-0.27140143128544286,-0.5701910399189677,8052806.0,9638079.0,2665378.0,3198380.0,GA,-4.957663155980381,-0.5564525,5.443825681617846,0.3557172018106465,4.13863137976136,10.28385136393266,32.50700331147809,16.178006888965257,1049.0,61980.0,S,rest,,,,,,,,,,,,,,6.9
13,2021,-0.7691271379965882,-0.7626534693851086,-0.8012724413749244,-0.40924816471183867,-0.6027771682905642,8411685.0,10517293.0,3008374.0,3561989.0,GA,-7.238933889019594,-0.633822,5.1288357328433385,0.3173738648386426,4.313877057652132,10.0278566749812,34.627898236048935,16.195016506101815,1153.0,66559.0,S,rest,9605793.0,273579.0,213146.0,28933.0,25299.0,302512.0,238445.0,37599.0,31763.0,8731410.0,-0.6291307755642871,-0.03783133781875166,-0.066839147400019,6.9
13,2022,-0.6928785862316041,-0.6695933711067008,-0.863244565999712,-0.37887617335064916,-0.5714979725454703,9198692.0,11672438.0,3550490.0,4187480.0,GA,-7.007724184203506,-0.352583,5.283630089813171,0.3415964774088884,4.444538726546512,10.703154695425845,34.69413526288085,16.205453934435603,1269.0,72837.0,S,rest,9624058.0,290123.0,231076.0,37672.0,22199.0,327795.0,253275.0,56127.0,39383.0,8867492.0,-0.6135353714618095,-0.16077417654798007,-0.18882452896489788,6.9
13,2023,-0.45544909505667597,-0.3728124495180658,-0.1331364785335557,-0.3767345694556732,-0.08551448125259896,10133817.0,10603740.0,3294902.0,3427519.0,GA,-5.028292635990724,-0.3731805,5.539118924653559,0.3624914057893631,4.5325388624243566,11.555315707982073,35.41558613658026,16.216059307178206,1400.0,74632.0,S,rest,9636452.0,268046.0,227583.0,42406.0,22901.0,310452.0,250484.0,53128.0,38354.0,8972322.0,-0.4198952062439578,-0.20240852131054046,-0.16466194592659514,6.9
15,2012,0.0912847122129336,-0.116118503640472,-0.6146468922386051,-0.8705274806344523,-2.923262059749275,1150209.0,1333311.0,131197.0,279815.0,HI,4.216124400946352,-0.121115,2.791110906814775,0.12087799223306829,38.18559476209732,18.0897542434783,30.055834359816064,14.146476950921947,1379.0,66259.0,W,rest,1123007.0,50310.0,55620.0,4835.0,5889.0,55145.0,61509.0,4839.0,4864.0,1137619.0,0.47283765818022505,0.09385515851637612,0.0021975722979310297,10.1
15,2013,0.20505681743564538,-0.1044141723281055,-1.4264074839923182,-1.213561063310646,-6.429130827276344,1208029.0,1644748.0,128207.0,476607.0,HI,5.755463808189084,-0.260912,2.838209926398842,0.17841194142105646,37.8345847097049,17.553740810538628,31.175129153674902,14.154874324366729,1414.0,68020.0,W,rest,1141043.0,53998.0,54657.0,4085.0,5780.0,58083.0,60437.0,4912.0,5365.0,1145298.0,0.057754177537568695,0.1485483018606661,0.03955302462765149,10.1
15,2014,0.37217137193405336,0.034912852149826014,-0.5566715848742426,-0.8325289575289576,-2.4860380939262456,1301601.0,1484615.0,174267.0,336701.0,HI,8.948637784725323,-0.034382,3.1524534697698794,0.14187484722389526,37.63057734045948,17.630239207755075,31.02230075129337,14.165858226849629,1448.0,69592.0,W,rest,1150982.0,53376.0,55813.0,4768.0,4926.0,58144.0,60739.0,6485.0,5518.0,1158752.0,0.21173224255461856,0.013727408421678185,-0.0834518516472895,10.1
,2015,,,,,,,,,,HI,0.5711599482900459,-0.0769035,3.2115048655248697,0.14494241769540855,37.110008850218954,17.701415825476754,31.361153204031993,14.174305353429231,1500.0,73486.0,W,rest,1160941.0,49436.0,54861.0,4306.0,5598.0,53742.0,60459.0,6324.0,5307.0,1168301.0,0.467293342211189,0.11128903191462787,-0.08704948467903391,10.1
15,2016,0.824680890942016,0.4781725339039812,-0.6862440029390067,-0.5471889981114716,-4.457245766136015,1500803.0,1744077.0,215149.0,551056.0,HI,16.809321331934395,-0.076962,2.9566198618606045,0.1835418537727231,38.04174422161664,18.374135578769348,31.948852449752103,14.172175401852002,1483.0,74511.0,W,rest,1147866.0,51919.0,58155.0,5310.0,5964.0,57229.0,64119.0,6424.0,5533.0,1168033.0,0.5432689878435288,0.05697529154099868,-0.07628209134502194,10.1
15,2017,1.9274895878118834,1.3167265150173517,0.36909926543659166,-0.8342216248783427,-2.780690082727016,2244994.0,2110356.0,300101.0,521855.0,HI,27.975408098367605,0.1263685,3.351154224966341,0.16482923747038608,38.22238006974245,18.603007415564417,32.94231786911272,14.171461840122971,1573.0,77765.0,W,rest,1145385.0,42006.0,58017.0,4451.0,8580.0,46457.0,66597.0,5185.0,6890.0,1167820.0,1.3978705849998034,0.3604901408696639,0.14599852717028308,10.1
15,2018,0.8360778228274244,0.5889283679456283,-0.24660930779418236,-0.5464702072538861,-2.560164638733074,1635402.0,1729983.0,258982.0,490145.0,HI,18.038687290043928,0.022147,3.2499325937299144,0.16628053257641195,37.626355957200715,18.73626795241927,33.50509095620783,14.166513144459055,1613.0,80212.0,W,rest,1137609.0,47983.0,63129.0,6091.0,4164.0,54074.0,67293.0,6954.0,6496.0,1164044.0,1.3313889042720302,-0.16939036171478955,-0.03934559174739099,10.1
15,2019,0.8303329086578407,0.5981117072323624,0.2871033287531934,-0.36299637003629964,-0.502159644510474,1813182.0,1697009.0,401587.0,452639.0,HI,18.55753168910288,0.0958855,3.580337770645934,0.0675202278172038,38.692975071192876,19.28225150296072,33.63296503951165,14.163256153669659,1651.0,83102.0,W,rest,1124299.0,45300.0,62717.0,4408.0,5700.0,49708.0,68417.0,9159.0,7717.0,1163465.0,1.5491430660349248,0.1149160499119896,-0.12394012712028295,10.1
15,2020,0.7908910610186504,0.5261782290354549,-0.49750055189891357,-1.4625417254551085,-3.22677569093779,1769180.0,1975338.0,342220.0,671487.0,HI,17.034009633630127,-0.0354105,3.580337770645934,0.0675202278172038,38.692975071192876,19.28225150296072,33.63296503951165,14.163256153669659,1651.0,83102.0,W,rest,,,,,,,,,,,,,,10.1
15,2021,1.0196041425841609,0.6895557797412504,-0.8862221452782966,-1.7333474831087055,-5.514409969879494,1912395.0,2268166.0,412117.0,958569.0,HI,21.686067979089337,-0.0517735,3.6408650947970695,0.1268076858776611,37.19329084674653,18.75373295328025,35.30249479537275,14.181231562641026,1774.0,84857.0,W,rest,1156155.0,66774.0,52648.0,4852.0,6588.0,71626.0,59236.0,10484.0,7845.0,1184801.0,-1.2218084945357672,0.15015287742560468,-0.22273782685868765,10.1
15,2022,0.7757265741571095,0.5609231399371839,-1.6367416579132408,-0.9298792466668413,-6.389345406813421,1958991.0,2660333.0,495359.0,1283324.0,HI,17.28620562345763,-0.1740185,4.016050593113715,0.18122533321853415,35.18639129674017,17.12843251890715,35.4257439861385,14.180289773401018,1813.0,92458.0,W,rest,1179010.0,51478.0,58983.0,4731.0,8274.0,56209.0,67257.0,11585.0,9029.0,1190764.0,0.6365510046564491,0.3005063570283543,-0.21465210570692428,10.1
15,2023,0.6040587464339233,0.4543432055038813,0.08038466038942652,-0.3833625657729892,-1.2848503731265983,2116711.0,2076152.0,505969.0,710017.0,HI,13.729631864815934,0.001679,3.4258029541409956,0.21050240464680053,36.6991885100945,17.820934293426834,36.99971802044498,14.176771569799472,1940.0,95322.0,W,rest,1164577.0,51487.0,53064.0,7052.0,5014.0,58539.0,58078.0,11746.0,8881.0,1188673.0,0.13541397434433275,-0.17499916278614466,-0.24102507586190652,10.1
19,2012,0.03402645104526546,0.17493272167369242,-0.02622607268095033,0.23561751423522484,-0.6325542327641865,1401958.0,1419289.0,207914.0,279788.0,IA,1.2506557904178441,0.093656,4.169006039322279,0.0869823751718341,1.8385029402905355,4.484374074958379,26.329005548865407,14.938550708732283,661.0,50957.0,MW,rest,2897798.0,68442.0,67078.0,7318.0,6247.0,75760.0,73325.0,4137.0,3935.0,2472319.0,-0.04707022366638392,-0.036959097908135764,-0.008170466675214648,7.2
19,2013,-0.03252864636063179,0.10093406935986836,-0.1735411416472981,0.49251903519514406,-0.8382390532357222,1493084.0,1612803.0,284722.0,394970.0,IA,-1.2722852512155591,0.055293,4.238134930701886,0.04261562197451735,2.0525068469746466,4.8253050721974,26.437383743354147,14.94381626764413,679.0,52229.0,MW,rest,2904651.0,68100.0,70575.0,7550.0,6895.0,75650.0,77470.0,5024.0,5697.0,2491492.0,0.08520817130870456,-0.022550041295838985,0.027011926989932135,7.2
19,2014,0.10282240768655711,0.2228796190165515,0.321456634756958,0.36280818834246975,0.9262409972873817,1609161.0,1365888.0,374895.0,225320.0,IA,2.0051194539249146,0.115392,4.302078512425952,0.0787222661713751,2.2020027510953852,4.93449573657457,27.65388072335066,14.94920874114158,711.0,53712.0,MW,rest,2914599.0,71389.0,69505.0,7805.0,7455.0,79194.0,76960.0,4428.0,5455.0,2503309.0,-0.06464011001170315,-0.012008513006420437,0.0410256983856168,7.2
,2015,,,,,,,,,,IA,1.6329341716469308,0.1231,4.3600961490752415,0.04820898498959153,2.192932614018571,4.760749307195911,26.83007600853023,14.954592459073366,718.0,54736.0,MW,rest,2932833.0,78774.0,72855.0,7163.0,8199.0,85937.0,81054.0,4573.0,5468.0,2518654.0,-0.20181851472620502,0.035324207003944647,0.03553485313981198,7.2
19,2016,0.12219200445136771,0.2968977862619797,0.12258545897632182,0.6864026895778857,-0.10971349551589539,1702109.0,1605919.0,364183.0,382615.0,IA,2.271903144402756,0.1279105,4.312352118692324,0.05056316519671942,2.3863580899309755,5.110197394130781,28.42148134660904,14.958041800619263,741.0,56247.0,MW,rest,2937161.0,71414.0,69919.0,6849.0,7080.0,78263.0,76999.0,5674.0,7182.0,2529447.0,-0.050899491039136095,0.007864737411398285,0.059617774161704114,7.2
19,2017,0.17982849952101365,0.3718877121536666,0.33766751380672644,0.7729061270376616,0.4583955496067421,2454871.0,2188660.0,513316.0,434797.0,IA,2.3547634981973617,0.1925165,4.583256376698305,0.1200364559872156,2.597632141032663,5.300169023791441,28.93248942528066,14.961550495697955,760.0,58570.0,MW,rest,2940293.0,71019.0,70984.0,6053.0,8374.0,77072.0,79358.0,5134.0,5449.0,2537862.0,-0.0011903575596037537,0.07893771130972321,0.012412022403109388,7.2
19,2018,0.09773041447342068,0.22842306067498575,0.209639540309755,0.6227020593798482,0.6482034186675218,1817161.0,1647873.0,448150.0,332696.0,IA,1.8526318900983587,0.227776,4.916725942566011,0.05430675713568293,2.533818946848133,5.549079652550818,29.00714179833447,14.964861904125705,777.0,59955.0,MW,rest,2944226.0,69584.0,64522.0,4615.0,6137.0,74199.0,70659.0,4674.0,5658.0,2545586.0,-0.17192973637213993,0.05169440117708355,0.03865514659492942,7.2
19,2019,0.21949450590689454,0.34599046775249775,0.2762732516029261,0.5584363781412046,0.5958733073441383,1885250.0,1652177.0,505971.0,387294.0,IA,4.261631192314937,0.2585785,4.68414329951475,0.09071114111572802,2.413068489764094,5.6343916299796835,29.310024851578238,14.964521240716078,808.0,61691.0,MW,rest,2943867.0,67137.0,68353.0,5514.0,6344.0,72651.0,74697.0,4648.0,5514.0,2554896.0,0.04130621390164705,0.02819420850194659,0.03389570456096843,7.2
19,2020,0.1248122324774609,0.22729604520665786,0.2141325691627749,0.2538682479384787,0.38618398421692834,2086822.0,1899280.0,556127.0,475419.0,IA,2.1801291618428578,0.14259,4.68414329951475,0.09071114111572802,2.413068489764094,5.6343916299796835,29.310024851578238,14.964521240716078,808.0,61691.0,MW,rest,,,,,,,,,,,,,,7.2
19,2021,0.13011950730158314,0.20697281577068422,0.15870170080656393,0.32378709699761055,0.4087460326186972,2069757.0,1930109.0,539129.0,452217.0,IA,0.8390008262886925,0.129822,4.818483977377321,0.11264989059149493,2.360511593981859,5.418625721443158,30.541052309474605,14.97649621301315,847.0,65600.0,MW,rest,2986651.0,69869.0,66344.0,7376.0,6599.0,77245.0,72943.0,6245.0,7644.0,2588040.0,-0.11802517267668702,-0.026015761466605905,0.054056351524705955,7.2
19,2022,0.20290454477515676,0.37653556707071634,0.0638281637940066,0.4740168539325843,0.0893329669577338,2167291.0,2107421.0,601316.0,577372.0,IA,4.0090136530332705,0.258429,4.626783735252774,0.16578571524538066,2.363649372898191,5.959255957709333,32.3131486711575,14.978822917220139,891.0,69588.0,MW,rest,2976441.0,66530.0,62945.0,5701.0,7414.0,72231.0,70359.0,6779.0,10960.0,2612361.0,-0.12044586134917507,0.05755195550659328,0.16004679292027402,7.2
19,2023,0.06235679050639877,0.2088974279762308,0.15527262732447963,0.31880072521081,0.11180961744014657,2256059.0,2089916.0,550070.0,513315.0,IA,1.1022864742611975,0.1332345,4.878759115984888,0.1299655379288582,2.3637638119565803,5.881034136533661,31.549672848125365,14.980847725946107,949.0,71433.0,MW,rest,2982094.0,67297.0,68281.0,5879.0,6751.0,73176.0,75032.0,8138.0,12646.0,2614371.0,0.03299694778233013,0.029241197628243776,0.17243153324451654,7.2
16,2012,-0.027543747281596587,-0.05704405221998081,-0.6067995485431236,-1.687875574407918,-1.1559716087245728,963839.0,1129915.0,152279.0,204501.0,ID,-1.3126610856925935,-6.9e-05,9.732485736917571,0.009400098262360502,1.2917615032135803,6.051657926664193,25.463720865019855,14.282840616402556,702.0,45489.0,W,rest,1476582.0,56275.0,52169.0,3008.0,3022.0,59283.0,55191.0,2888.0,2346.0,1239521.0,-0.27807463452757786,0.0009481356267379666,-0.043726568569632945,6.4
16,2013,-0.5432367879069059,-0.5128797640635587,-2.3301392151029336,-2.370640528835195,-7.988755222376959,937083.0,1599852.0,119175.0,528986.0,ID,-12.189077226433184,-0.574428,,,1.5411230814273733,5.925368579325814,26.235162709893668,14.293070565735652,725.0,46783.0,W,rest,1497123.0,58415.0,59965.0,3177.0,3823.0,61592.0,63788.0,3064.0,3156.0,1255359.0,0.10353190753197966,0.04314942726816701,0.007328580907931516,6.4
16,2014,-0.4827393191498999,-0.4424301907126224,-1.138801830670636,-2.0266035239222786,-1.904223752213547,973100.0,1327960.0,155899.0,280486.0,ID,-6.501349094179622,-0.1327255,,,1.4689219218043348,5.9562645613485525,25.02140752951847,14.306825479819723,755.0,47861.0,W,rest,1515793.0,63135.0,53380.0,1498.0,3507.0,64633.0,56887.0,2837.0,3040.0,1274423.0,-0.6435575306126892,0.13253788610977885,0.015928777179947316,6.4
,2015,,,,,,,,,,ID,-4.670212765957447,-0.018574,10.519357314206642,0.08707316925791422,1.2776975461197755,5.70199343778891,25.977174098624555,14.31926926982629,770.0,48275.0,W,rest,1541150.0,68369.0,53741.0,5440.0,2144.0,73809.0,55885.0,4335.0,2073.0,1294692.0,-0.949161340557376,-0.2138662686954547,-0.17471336812153007,6.4
16,2016,-1.215860052934647,-1.209647426361202,-2.4062949232319264,-3.441214947955179,-4.974030308193793,968491.0,1778756.0,158990.0,518333.0,ID,-15.268525614572894,-0.34381,10.85738560072246,0.031607590574759085,1.450027923999192,5.819658495431159,27.62987864044184,14.336171654502348,790.0,51807.0,W,rest,1565834.0,68708.0,52195.0,2848.0,3577.0,71556.0,55772.0,6240.0,3317.0,1320797.0,-1.054581775590516,0.04655665926273155,-0.22130577219663583,6.4
16,2017,-2.5387037154443295,-2.449455966470531,-4.002484053446474,-5.751562924707801,-5.835593161011529,1361244.0,2763759.0,223745.0,682214.0,ID,-21.424025404141574,-0.6571765,,,1.3461716550869771,5.890702253947859,26.77290994326256,14.356055941891174,822.0,52225.0,W,rest,1593042.0,67352.0,53490.0,4547.0,3464.0,71899.0,56954.0,6916.0,4279.0,1349449.0,-0.8701591044052825,-0.06798314168741314,-0.19541309082447725,6.4
16,2018,-1.729268751923068,-1.7151085746594341,-3.2158480489919405,-4.651368831398955,-5.246841013089459,1099782.0,2316523.0,182418.0,659307.0,ID,-19.54566720382596,-0.554703,,,1.5406382823473614,5.998604498440322,27.651394932620587,14.37752803097243,848.0,55583.0,W,rest,1629528.0,76174.0,51551.0,3591.0,3632.0,79765.0,55183.0,5727.0,3777.0,1386609.0,-1.511051052820203,0.0025160660019343025,-0.1406308483501838,6.4
