cbsa,name,region,pop0,native0,native1,d_native,d_fb_share,fb_share0,d_mex_share,mex_share0,d_cuban_share,cuban_share0,d_asian_share,asian_share0,d_native_pc,d_mex_pc,d_fb_pc,d_asian_pc,d_cuban_pc,coll0,rent0,d_lrent,hhinc0,lpop0,medage0,d_mexborn_share,mexborn_share0,mex_base,fb_base,z_fb,z_mex,national_d_fb,national_d_mex
44700,"Stockton, CA Metro Area",W,673613.0,516632.0,594474.0,0.15067204509205778,1.198854573586089,23.30433052806285,3.5972597863614233,33.42319699887027,0.0509079181803882,0.08536058538062656,3.5243809441447835,14.33746082691397,11.555893369041275,9.85165072526807,5.338525236300368,6.542035263571219,0.07392968959922092,17.496070332373023,972.0,0.5188182885100261,54341.0,13.420411041011436,32.3,-0.3234641514970509,15.894616055888491,0.0061554308376758,0.0035176457284975,3.882019481063244,6.132054176048215,7433889.0,6710548.0
44740,"Storm Lake, IA Micro Area",MW,19980.0,16930.0,16221.0,-0.04187832250443001,6.311799132336746,15.265265265265265,3.8209210951427153,17.14214214214214,1.8643677520103743,0.19519519519519518,5.438912128140518,4.68968968968969,-3.548548548548548,4.55955955955956,7.072072072072072,5.795795795795796,1.936936936936937,22.574462988101892,555.0,0.40846361110442064,43182.0,9.902487052202545,36.9,,,,,,,7433889.0,6710548.0
44780,"Sturgis, MI Micro Area",MW,61848.0,59679.0,58391.0,-0.021582131067879824,0.5656289009211217,3.5069848661233993,2.5441077216985457,5.684904928211098,-0.027486741689302804,0.027486741689302804,0.013891032492957707,0.5578191695770275,-2.0825248997542363,2.4139826671840643,0.5012288190402276,0.004850601474582848,-0.027486741689302804,14.046624310894662,600.0,0.3184537311185345,44392.0,11.03243504100031,38.0,,,,,,,7433889.0,6710548.0
44860,"Sulphur Springs, TX Micro Area",S,34540.0,31828.0,33854.0,0.06365464370994094,1.5107677326426066,7.851766068326578,3.634206057600617,13.112333526346266,0.14992905143101926,0.0,0.29114779423053117,0.6137811233352635,5.8656629994209615,4.997104806022003,2.272727272727273,0.36479444122756227,0.16213086276780544,16.695254431103486,642.0,0.4804627600358726,41642.0,10.449873351700669,39.2,,,,,,,7433889.0,6710548.0
44900,"Summerville, GA Micro Area",S,25985.0,25290.0,24129.0,-0.045907473309608544,0.7127674143260061,2.6746199730613816,-1.277363567146134,1.9780642678468348,-0.08081585530113526,0.08081585530113526,-0.046916263964561056,0.12699634404464114,-4.467962285934193,-1.3045988070040406,0.5811044833557822,-0.05002886280546469,-0.08081585530113526,7.995038340099233,529.0,0.3997778889875745,32419.0,10.165274727442542,38.1,,,,,,,7433889.0,6710548.0
44940,"Sumter, SC Metro Area",S,106601.0,103015.0,101929.0,-0.010542154055234674,-0.575279891998667,3.3639459292126714,0.14423805193683575,1.901483100533766,0.16652524105792238,0.034708867646644964,0.3408724647723512,1.167906492434405,-1.0187521693042279,0.11069314546767854,-0.6210073076237559,0.31613211883565817,0.16322548568962766,17.390530437878247,641.0,0.45070789373901476,39137.0,11.576848171532921,35.3,0.1782282993121501,0.0,3.856131019567577e-05,6.883965933177801e-05,0.48005777269467637,0.24274399209291814,7433889.0,6710548.0
44980,"Sunbury, PA Micro Area",NE,94099.0,92972.0,106484.0,0.14533407907757173,1.1141669779569618,1.1976747893176336,0.39767430349149785,0.3188131648582876,0.10172257697645554,0.02763047428771825,0.7102424986103835,0.2603640846342682,14.35934494521727,0.5111637743227877,1.480355795491982,0.8639836767659592,0.12221171319567689,13.509014432009037,524.0,0.44903142513138583,38387.0,11.452102698524444,42.8,,,,,,,7433889.0,6710548.0
45000,"Susanville, CA Micro Area",W,35081.0,32565.0,29297.0,-0.10035313987409795,-1.1418871513586935,7.171973432912402,4.210976100739727,14.007582452039566,-0.0741141928679342,0.0741141928679342,-0.13114010515102997,1.8728086428551067,-9.315583934323422,2.1835181437245232,-1.8129471793848522,-0.32496223026709614,-0.0741141928679342,12.409376510391494,895.0,0.15303273672591722,50317.0,10.465414952351203,37.2,,,,,,,7433889.0,6710548.0
45020,"Sweetwater, TX Micro Area",S,14990.0,14239.0,13965.0,-0.019242924362665916,-0.8905422014951265,5.010006671114076,8.355940234329468,25.657104736490993,0.0,0.0,0.09612083762444215,0.0,-1.8278852568378918,7.391594396264176,-1.0073382254836556,0.0933955970647098,0.0,17.05685618729097,478.0,0.5942741760709787,37102.0,9.615138591096644,38.6,,,,,,,7433889.0,6710548.0
45060,"Syracuse, NY Metro Area",NE,658811.0,623419.0,616887.0,-0.010477704401052904,0.7516667193380316,5.3721021658715475,0.20196455774876995,0.42576702574790043,0.17151833847494605,0.24331712737036873,0.758201781204276,2.3384551866923897,-0.9914831415990323,0.20036095329312958,0.736022926150292,0.7502910546423784,0.17045859890013978,28.14797033694877,700.0,0.3920420877760238,49920.0,13.398191974171123,38.2,0.08301890811252471,0.1496127405593975,2.5380749366080386e-05,0.0009432218562234,1.064312311351619,0.02585244279422353,7433889.0,6710548.0
45140,"Tahlequah, OK Micro Area",S,46182.0,44661.0,46096.0,0.03213094198517722,-0.09112226762480816,3.2934909705079902,0.26056179325593953,5.692694123251483,0.014699397324709687,0.0,0.35369708085439977,0.6647611623576286,3.107271231215625,0.4460612359793859,0.008661383222900698,0.38543155341908103,0.01515742064007622,23.771452936787124,498.0,0.47775463692210884,32322.0,10.740345390762373,34.1,,,,,,,7433889.0,6710548.0
45180,"Talladega-Sylacauga, AL Micro Area",S,82347.0,80821.0,90080.0,0.11456180943071727,-0.3087532459535074,1.8531336903590903,-0.3141094534979188,1.5349678798256159,-0.027686485344546,0.0582899194870487,-0.05876103947532484,0.42381628960374995,11.243882594387166,-0.17851287842908667,-0.13722418545909384,-0.018215599839702723,-0.024287466452936963,11.921970514203524,548.0,0.33621151441924013,36948.0,11.318697305069707,38.6,,,,,,,7433889.0,6710548.0
45220,"Tallahassee, FL Metro Area",S,360391.0,339097.0,362936.0,0.07030141817827937,0.622998791512104,5.908582622762499,0.4983363016377595,1.608808211081853,0.18083241626535504,0.9919781570571962,0.4130355392731939,2.3119334278602963,6.614760080024196,0.6615037556431764,1.1287740259884402,0.6240444406214362,0.2716494030095091,33.60537084636299,861.0,0.3294792011302423,44129.0,12.794944832151456,31.8,-0.5278376776478737,1.194092121001625,0.0001737437563901,0.0004384083655722,0.9043175679567903,0.32351413241620147,7433889.0,6710548.0
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",S,2745350.0,2408451.0,2753044.0,0.1430766081601826,2.770181207869203,12.271622926038575,0.3983260950905676,3.2956453639790917,1.6298434662734427,2.848088586154771,0.8634084374917271,2.8909246544156484,12.551878631139928,1.0645272916021635,5.482943886936091,1.540495747354618,2.43743056440891,25.886385702526553,899.0,0.5099353499480088,46475.0,14.825419129351488,41.0,-0.47154751229832725,2.2728727794223267,0.00291835045608,0.0074928237297897,2.0289150710773716,0.7133418622888423,7433889.0,6710548.0
45340,"Taos, NM Micro Area",W,32574.0,31611.0,32382.0,0.024390243902439025,3.226294383435587,2.9563455516669737,8.242571432582475,10.658807637993492,-0.01297063623421979,0.02455946460367164,0.6734555840524373,0.07981825996193283,2.366918401178854,9.36943574630073,3.594891631362436,0.7183643396573955,-0.01227973230183582,30.101975508810852,718.0,0.39800934197682114,35441.0,10.391269703133506,44.1,,,,,,,7433889.0,6710548.0
45380,"Taylorville, IL Micro Area",MW,34936.0,34295.0,33277.0,-0.029683627350925793,-0.6264948025000037,1.834783604305015,1.4406032689982766,0.8987863521868559,0.02968768554803467,0.0,0.2661864372512186,0.4522555530112205,-2.9138997023128006,1.3567666590336616,-0.6697961987634532,0.24043966109457293,0.028623769177925352,12.090367428003972,576.0,0.23556607131276674,41712.0,10.461273095165398,41.3,,,,,,,7433889.0,6710548.0
45460,"Terre Haute, IN Metro Area",MW,172066.0,168572.0,165176.0,-0.020145694421374843,0.1452796065565476,2.0306161589157647,0.3647752617916366,1.1791986795764415,0.05222795678105778,0.005811723408459544,0.3436594481390526,1.0966722071763162,-1.9736612695128615,0.33591761300896167,0.1046110213522718,0.3167389257610452,0.05114316599444399,18.215563981714446,598.0,0.3598471646471486,40530.0,12.055633403123775,37.5,-0.15586285664987326,0.5453373473357951,2.701470318793105e-05,7.883406310633117e-05,0.34059237417703736,0.10535693422777559,7433889.0,6710548.0
45500,"Texarkana, TX-Texarkana, AR Metro Area",S,134447.0,130445.0,142248.0,0.0904825788646556,0.1690442025906954,2.976637634160673,0.9246506300224118,4.387602549703601,-0.03826980423405449,0.05801542615305659,0.33963848412949205,0.6857720886297203,8.778924036981115,1.4154276406316244,0.4596606841357561,0.4343719086331417,-0.03644558822435607,16.347267025593183,628.0,0.39586503437914544,41687.0,11.808925348320512,37.3,3.054013677363426,1.1535242365887706,9.259071657153788e-05,6.477142446200798e-05,0.358136350995152,0.4621408048581972,7433889.0,6710548.0
45520,"The Dalles, OR Micro Area",W,24695.0,22432.0,24313.0,0.0838534236804565,-0.5557466162550553,9.163798339744886,3.8774040931206732,13.233448066410206,-0.05178754233213067,0.09313626240129581,-0.08588377803230157,0.9354120267260578,7.616926503340757,5.199433083620166,0.10933387325369508,-0.020247013565499086,-0.04859283255719781,21.504683840749415,633.0,0.43503924789064197,42133.0,10.114356072974726,42.1,,,,,,,7433889.0,6710548.0
45580,"Thomaston, GA Micro Area",S,27308.0,26758.0,27344.0,0.02189999252559982,-0.17603768932138963,2.014061813388018,0.19725101543378587,1.8346272154679946,0.07897759908098793,0.0,-0.2162942112386648,0.5932327523070163,2.1458913139006883,0.23802548703676576,-0.13915336165226308,-0.2087300424783946,0.08056247253552072,11.33012995522551,564.0,0.322956794372689,34509.0,10.214934978538171,39.1,,,,,,,7433889.0,6710548.0
45620,"Thomasville, GA Micro Area",S,44451.0,43497.0,69222.0,0.5914200979377888,1.3798506795729846,2.1461834379429034,3.786373198268564,1.2058221412341679,0.02757730986937204,0.03374502260916515,-0.20824561753214543,0.7963825335762975,57.872713774718235,6.85248925783447,3.545477042136285,0.15297743582821532,0.06524037704438596,19.571109153736703,643.0,0.37118809044797185,35797.0,10.702142737876844,39.1,,,,,,,7433889.0,6710548.0
45660,"Tiffin, OH Micro Area",MW,57091.0,56302.0,54044.0,-0.04010514724166104,0.10721403722838592,1.3820041687831706,0.7064789926485897,3.8377327424637855,0.0,0.0,0.2212544877969403,0.3310504282636492,-3.955089243488466,0.5289800493948258,0.049044507890911,0.1996812106987091,0.0,16.131619042527596,577.0,0.34411809949444017,42573.0,10.952401765007385,38.9,,,,,,,7433889.0,6710548.0
45700,"Tifton, GA Micro Area",S,39823.0,37244.0,47616.0,0.27848781011706586,-1.2588868551629668,6.4761569947015545,0.40403650296519794,9.170579815684404,0.018681307219304194,0.025111116691359264,-0.5026893964988497,1.4263114280692062,26.045250232277827,2.907867312859403,0.1054666901037089,-0.26115561359013634,0.030133340029631115,16.289665739284708,585.0,0.2656461840526001,36847.0,10.592199913805961,34.3,,,,,,,7433889.0,6710548.0
45740,"Toccoa, GA Micro Area",S,25876.0,25121.0,25984.0,0.034353727956689624,0.2787214910625491,2.91776163240068,0.20014639638640913,1.684959035399598,0.335295432531108,0.0,0.2510405123567145,0.7883753284897201,3.335136806307003,0.2705209460503942,0.3980522491884372,0.2898438707682795,0.34781264492193537,13.279735431634165,613.0,0.2872741589237915,34938.0,10.161071177163876,40.0,,,,,,,7433889.0,6710548.0
45780,"Toledo, OH Metro Area",MW,653650.0,632062.0,581939.0,-0.07930076479839003,0.18633704620485067,3.302684923123996,1.351190436124681,4.2317754149774345,0.03526473009436866,0.10387822229021648,0.29394909771507,1.4079400290675437,-7.6681710395471585,0.9183813967719728,-0.08414288992580128,0.16201330987531554,0.02447793161477855,23.348471702440026,640.0,0.35963929590274724,45447.0,13.390327318990007,37.0,-0.0029367159318496316,0.6961307659250592,0.000194549435055,0.0005746461836913,0.6535387353835744,0.19972972115191007,7433889.0,6710548.0
45820,"Topeka, KS Metro Area",MW,231386.0,223511.0,224552.0,0.004657488893164095,0.10805179383051519,3.403403836014279,2.176372165913032,7.179345336364344,0.06619748935862621,0.07044505717718444,0.14750683334034675,1.0251268443207455,0.4498975737512209,2.2304720251009136,0.12835694467253853,0.15428764056598065,0.06698763105805883,26.82896792216799,639.0,0.39339463880854364,48601.0,12.35184259061498,39.0,-1.6202942132396483,3.082135488892629,0.0002377947462066,0.0001562266256682,0.5019194739793893,0.6896411444803088,7433889.0,6710548.0
45860,"Torrington, CT Micro Area",NE,189916.0,177857.0,103011.0,-0.4208212215431498,2.3673859854797654,6.349649318646139,0.8674510459207786,0.4086016975926199,-0.010529945067806398,0.1921902314707555,0.6070971299326325,1.570167863687104,-39.410054971671684,0.3496282567029634,-1.1699909433644347,-0.2764380041702647,-0.08424777269950925,32.3004221162192,883.0,0.2805787608681083,69639.0,12.154337148122119,43.4,,,,,,,7433889.0,6710548.0
45900,"Traverse City, MI Micro Area",MW,142923.0,140460.0,151719.0,0.08015805211448099,0.17638213985962103,1.7233055561386201,0.44473176974669343,1.7827781392777928,0.07265936565524987,0.022389678358276835,0.17432899504763802,0.4890745366386096,7.877668394869965,0.6276106714804475,0.33234678813067176,0.2287945257236414,0.08046290660005738,28.018524973855886,777.0,0.39554909670039784,48705.0,11.870061302681107,42.6,,,,,,,7433889.0,6710548.0
45940,"Trenton-Ewing, NJ Metro Area",NE,364445.0,292509.0,284920.0,-0.025944500852965208,5.9253580853605134,19.738506496179124,-0.26629032386027185,1.6328938522959568,0.035032422425639725,0.3435360616828328,3.5328508194628268,8.529682119387013,-2.082344386670142,-0.19563994567081455,7.2521230912757755,4.156457078571527,0.054603575299427894,38.2270159134151,1046.0,0.3704420733186007,71217.0,12.80613092741319,37.4,-0.6501860969851285,1.474731659941908,0.0001595828232674,0.0015587105553396,3.179432082076293,0.29384082523052985,7433889.0,6710548.0
45980,"Troy, AL Micro Area",S,32147.0,30903.0,31910.0,0.03258583309063845,-0.7046095076939749,3.869723457865431,0.2516924472747061,1.4962515942389647,0.14869662853154494,0.0,0.16935080766239013,1.8850903661305878,3.132485146358914,0.29551746663763334,-0.6252527452017296,0.2208604224344418,0.15242479858151614,23.68872680467661,528.0,0.4820051852304985,29181.0,10.378074412714673,31.7,,,,,,,7433889.0,6710548.0
46020,"Truckee-Grass Valley, CA Micro Area",W,98186.0,92793.0,95767.0,0.032049831345036806,1.0323704077230156,5.492636424744872,0.6000812733060884,6.310471961379423,0.07604907299441024,0.025461878475546415,0.4758064898953661,1.3016112276699325,3.028945063451001,0.9003320228953211,1.3158698796162387,0.553032000488868,0.08045953598272666,31.87236052456101,1119.0,0.3792073750194289,57121.0,11.494618917987586,46.8,,,,,,,7433889.0,6710548.0
46060,"Tucson, AZ Metro Area",W,964462.0,836971.0,925081.0,0.10527246463736498,-1.3262719900427211,13.218872283200374,1.4880220529150057,30.562738604527706,0.061969134377892865,0.15366079741866448,0.35464216256478714,2.603316667738076,9.135663198757442,4.328838253865886,-0.27217246506342396,0.6168205693951654,0.08108147340175144,29.647401345556123,737.0,0.4484015548787088,45521.0,13.779325711899622,37.3,-1.4025579651796978,10.318371262238689,0.0067913656651401,0.0032049362103975,2.4703036553203406,4.725306469459094,7433889.0,6710548.0
46100,"Tullahoma, TN Micro Area",S,99664.0,97239.0,63782.0,-0.34406976624605357,0.26548664084006107,2.4331754695777814,0.11940388197578151,2.6097688232461067,0.3479436172583863,0.009030341948948467,0.47783698564394705,0.6983464440520148,-33.569794509552096,-0.8147375180606838,-0.6582115909455771,0.07525284957457055,0.22575854872371168,17.549300372442243,592.0,0.38728278902497415,40780.0,11.509559807493927,39.9,,,,,,,7433889.0,6710548.0
46140,"Tulsa, OK Metro Area",S,917367.0,867426.0,951954.0,0.09744692919050155,1.7919055509649215,5.443949913175425,2.516423419105604,6.373675966107349,0.042958714936094024,0.06812976703979977,1.2002877843641009,1.6377305920095226,9.214196717344313,3.5711988767854086,2.650411449289107,1.537007544417883,0.05613892804079501,24.941965480331817,677.0,0.4235187821560995,46494.0,13.729262889275207,36.5,-0.02394780324787593,4.106154907350875,0.001537768406871,0.0010730850386017,0.8695751062034882,1.1248789968672708,7433889.0,6710548.0
46180,"Tupelo, MS Micro Area",S,134298.0,131702.0,129416.0,-0.017357367390016858,0.08320292767307683,1.9330146390862113,0.4983318546711097,1.8563195282133762,0.09117997324833596,0.01935993089993894,0.707380963048398,0.5093151052137783,-1.7021846937407852,0.4594260525100895,0.049889052703688805,0.6872775469478325,0.08935352723048742,17.3548290445625,567.0,0.43157625211185024,38609.0,11.80781649036768,36.1,,,,,,,7433889.0,6710548.0
46220,"Tuscaloosa, AL Metro Area",S,213754.0,207287.0,264759.0,0.27725810108689886,0.7744701563929192,3.0254404595937383,0.8721644708689867,1.7777445100442564,0.26497589317908654,0.04350795774581996,0.4621917142457207,0.9436080728313857,26.88698223191145,1.6341214667327864,1.8670995630491123,0.8664165348952535,0.35367759199827836,24.08310366758533,689.0,0.33792256319885894,40293.0,12.272581100074204,32.1,-0.42582966522351273,1.6061578333262558,5.021684745821054e-05,0.000115063776789,0.40016623996285566,0.15764971194784652,7433889.0,6710548.0
46300,"Twin Falls, ID Micro Area",W,96211.0,86991.0,105209.0,0.2094239633985125,0.424680028769793,9.583103803099439,4.606599935519398,14.800802403051627,-0.0042970833095109205,0.029102701354314996,0.3236268200278052,0.8003242872436623,18.935464759746807,8.781740133664549,2.577667834239328,0.5654239120266914,0.0010393821912255356,15.807519706875977,652.0,0.40852789763871034,41939.0,11.474298975231239,34.0,,,,,,,7433889.0,6710548.0
46340,"Tyler, TX Metro Area",S,203393.0,185418.0,217516.0,0.17311156414156123,-0.22547216653413527,8.837570614524589,3.668545404721979,14.818602410112442,0.009868804689759831,0.024582950249025282,0.669677922258486,0.9793847379211674,15.781270741864272,6.8153771270397705,1.240455669565816,0.9503768566273175,0.01573308815937618,24.530230181404317,752.0,0.4648373816081328,46139.0,12.22289534705847,35.9,-3.136017420079787,10.885639628620671,0.0009917010396085,0.0003716829070389,1.358478155159962,3.271920581309456,7433889.0,6710548.0
46380,"Ukiah, CA Micro Area",W,87487.0,77324.0,80211.0,0.03733640266928767,-0.04331026181960407,11.6165830351938,4.920145749533164,19.149130727993875,-0.15446482992594537,0.18974247602500943,0.409732140374211,1.8105547109856321,3.299918845085555,5.806576977150891,0.38291403294203713,0.4915015945226148,-0.15316561317681485,22.654477401831702,888.0,0.40019599542815243,43759.0,11.379245489879306,41.2,,,,,,,7433889.0,6710548.0
46460,"Union City, TN-KY Micro Area",S,38763.0,37868.0,29840.0,-0.21199957747966622,0.07905923460240528,2.3089028196991976,1.3285683106293733,2.394035549364084,0.6497680210965725,0.007739339060444238,-0.0838620805728235,0.3095735624177695,-20.71047132574878,0.5417537342310967,-0.4256636483244331,-0.13156876402755205,0.5107963779893196,11.714338438826353,502.0,0.42779039515600026,38013.0,10.56522146239033,40.8,,,,,,,7433889.0,6710548.0
46500,"Urbana, OH Micro Area",MW,40140.0,39624.0,38383.0,-0.03131940238239451,-0.2821993958933889,1.2855007473841555,0.3677310471844367,0.7000498256103638,0.07620265005627933,0.039860488290981565,0.05820390009155514,0.3338315894369706,-3.0916791230692575,0.33134030891878424,-0.31639262580966615,0.04484304932735426,0.07224713502740408,15.266370281063974,605.0,0.3792286046068014,49246.0,10.60012862235033,38.8,,,,,,,7433889.0,6710548.0
46540,"Utica-Rome, NY Metro Area",NE,298865.0,281455.0,268288.0,-0.04678190119202004,1.5263852490533414,5.825372659896609,0.3172050086492391,0.38278152343031135,0.05337159068926773,0.0813076138055644,1.3660759942212577,2.0654810700483495,-4.4056681110200255,0.29545112341692736,1.2979104277851203,1.2594315159018286,0.04918608736385994,20.782321614557745,623.0,0.36339389418747725,45709.0,12.60774724539702,40.7,0.3876739471020605,0.0,7.516187580513075e-06,0.0004370629650641,1.0871388648043088,0.01687642833253705,7433889.0,6710548.0
46620,"Uvalde, TX Micro Area",S,26285.0,23980.0,22311.0,-0.06959966638865721,1.3032913563282595,8.76926003424006,2.043311553195193,61.894616701540805,0.0,0.0,1.098054937900883,0.6391478029294274,-6.349629066007228,-1.544607190412783,0.7380635343351721,1.000570667681187,0.0,16.065350578624916,663.0,0.3763888440266552,35087.0,10.176753713253548,34.9,,,,,,,7433889.0,6710548.0
46660,"Valdosta, GA Metro Area",S,134631.0,128654.0,143756.0,0.11738461299298894,-0.8301576220758486,4.439542155967051,-0.24463391545614319,3.631407328178503,0.2815438196189596,0.17306563867162836,0.6441139083545334,1.2226010354227481,11.217327361454643,0.12032889899057422,-0.4412059629654389,0.8452733768597129,0.3305330867333675,19.986119873817035,686.0,0.3525849586872072,38973.0,11.81029298171068,31.1,0.2825070578694573,1.896676251721621,0.0001255965837729,0.0001054217398142,0.5821047990177919,0.6260236528318639,7433889.0,6710548.0
46700,"Vallejo-Fairfield, CA Metro Area",W,410042.0,328413.0,358332.0,0.09110175297567392,0.6087374240875132,19.907472893020714,3.4150313989773555,18.398359192472967,-0.04918589226324472,0.1612029987172046,1.4940006682776341,14.407548495032216,7.296569619697495,5.58454987537862,2.6492408094780537,3.0755386033625824,-0.0380448832070861,24.01443246328057,1195.0,0.5580604846369184,68409.0,12.924014872458363,36.5,0.03990866350881994,10.161020398932562,0.0021414598789174,0.002130089337797,3.861762379772414,3.5046091150539214,7433889.0,6710548.0
46780,"Van Wert, OH Micro Area",MW,29029.0,28721.0,28554.0,-0.005814560774346297,-0.12428855706009788,1.0610079575596816,1.6340349956015063,1.4606083571600812,0.05550929780738274,0.0,0.10616244035233958,0.29281063763822385,-0.575286782183334,1.6121809225257502,-0.13090357917944123,0.10334493093113782,0.055117296496606835,14.140948871487794,551.0,0.36282658266151113,44415.0,10.276050609301695,39.3,,,,,,,7433889.0,6710548.0
46820,"Vermillion, SD Micro Area",MW,13816.0,13470.0,14391.0,0.06837416481069042,2.39884890929072,2.504342790966995,1.3117497735098533,1.404169079328315,0.0,0.0,1.4781995126707255,1.54169079328315,6.666184134337001,1.5706427330631152,2.8662420382165608,1.766068326577881,0.0,40.42553191489361,574.0,0.24860072240930986,37198.0,9.533582619826515,25.0,,,,,,,7433889.0,6710548.0
46860,"Vernal, UT Micro Area",W,30991.0,29984.0,35551.0,0.18566568836712913,-0.7615362766578686,3.249330450776032,1.356074119536798,5.169242683359685,0.07405781995721103,0.0,-0.2024382669665259,0.929302055435449,17.96327966183731,2.5071795037268885,-0.32267432480397534,-0.07421509470491433,0.08712206769707334,14.748343995923682,911.0,0.0032876741941914034,59730.0,10.341452118734878,29.0,,,,,,,7433889.0,6710548.0
46900,"Vernon, TX Micro Area",S,13637.0,12995.0,12015.0,-0.07541362062331666,0.7752278776602339,4.7077803035858325,3.167582198377211,22.666275573806555,0.06293266205160479,0.0,2.5046531497504314,0.3666495563540368,-7.186331304539122,1.4152672875265822,0.4033145119894405,2.3098922050304322,0.05866392901664589,15.88762701733413,609.0,0.34743700295379565,40105.0,9.520541965857834,36.6,,,,,,,7433889.0,6710548.0
46980,"Vicksburg, MS Micro Area",S,48890.0,48035.0,43023.0,-0.10434058499011138,-0.373402667616661,1.7488238903661282,-0.33010048391204727,1.6138269584782163,0.06647869243289091,0.0,-0.19925560425420674,0.8938433217426875,-10.251585191245653,-0.4683984454898752,-0.5215790550214767,-0.27408467989363877,0.05931683370832481,24.41718176398607,632.0,0.34120784136704696,40404.0,10.797328155572691,37.5,,,,,,,7433889.0,6710548.0
47020,"Victoria, TX Metro Area",S,114094.0,107108.0,91633.0,-0.1444803376031669,0.7322395158043504,6.123021368345399,3.2473923925831927,38.43409819973005,-0.07051178759476374,0.11218819569828388,-0.20981385423951593,1.3462583483794064,-13.563377565866741,-2.4944344137290306,-0.21210580749206792,-0.3663645765772083,-0.07625291426367732,16.59777467575589,667.0,0.5386216178791869,47994.0,11.644777949016145,37.4,5.602962667692031,5.526800775952953,0.0002670969847451,0.000121150112421,0.7893635844787941,1.570956524258297,7433889.0,6710548.0
47080,"Vidalia, GA Micro Area",S,36289.0,34206.0,33701.0,-0.014763491785066947,-0.3579212454625502,5.740031414478216,0.7535051084568506,7.806773402408443,0.07445036960597574,0.07715836754939513,0.21304675963536224,0.5786877566204636,-1.3916062718730193,0.5952216925239053,-0.4574388933285569,0.19840723084130177,0.0716470555815812,14.599955918007494,520.0,0.324032546145574,32338.0,10.499269944026953,35.2,,,,,,,7433889.0,6710548.0
47180,"Vincennes, IN Micro Area",MW,38425.0,37744.0,35365.0,-0.06302988554472234,0.2854320721778856,1.7722836694860116,0.3099550477462286,1.2049446974625895,0.0,0.0,0.37217913237804123,0.5777488614183474,-6.1912817176317505,0.21860767729342875,0.16135328562134027,0.3148991541964867,0.0,14.896440780213153,549.0,0.35375629903578076,39523.0,10.556463568406796,38.4,,,,,,,7433889.0,6710548.0
47220,"Vineland-Millville-Bridgeton, NJ Metro Area",NE,155456.0,139114.0,134392.0,-0.03394338456230142,1.6009662395553987,10.512299300123509,4.762539392964824,7.5024444215726644,0.009394728579598327,0.3685930424042816,0.17976653343134524,1.2550174969123096,-3.0375154384520378,4.56206257719226,1.4029693289419514,0.15631432688349114,0.003216344174557431,13.303504702376909,869.0,0.36675059592747417,50651.0,11.954118012361844,36.5,-1.1781493833830528,9.317785308921732,0.000397377569474,0.0002885243422993,1.3797202645449522,1.7153543472613548,7433889.0,6710548.0
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",S,1663070.0,1559102.0,1662097.0,0.06606046301011737,0.5078634162816592,6.251570889980577,0.9352733863599246,1.6331242822009897,0.1453593018078151,0.17389526598399346,0.6162381240903569,3.437919029265154,6.193064633479048,1.1198566506521073,0.9936442843656612,0.9075985977739963,0.16830319830193557,27.626228126134976,960.0,0.388657989791783,57605.0,14.324175849892924,35.2,-0.006886880501310366,0.5423032092463801,0.000233437536015,0.0022579344194132,1.009292082906743,0.09419289569473241,7433889.0,6710548.0
47300,"Visalia-Porterville, CA Metro Area",W,429404.0,330131.0,371762.0,0.1261044857950329,-1.2571477108596518,23.118787901370272,5.144926011523399,56.965235535765856,0.07858271881391966,0.073590371771106,0.10655067247400743,3.416130264273272,9.695065718996561,11.852008830844612,1.1036226956432638,0.4869540106752615,0.0950154167171242,12.956884516067921,755.0,0.46834662803810634,43851.0,12.970153479707138,29.4,-2.038697372710768,28.195719366913625,0.0074621581741372,0.002662739805628,4.609764266499643,11.661551967643534,7433889.0,6710548.0
47340,"Wabash, IN Micro Area",MW,33225.0,32843.0,30561.0,-0.06948208141765369,-0.04944862752426001,1.1497366440933032,-0.04856023492485987,1.4627539503386005,0.2912527102682761,0.0,0.1024076768964524,0.28592927012791575,-6.868322046651618,-0.1474793077501881,-0.12641083521444696,0.07524454477050413,0.27088036117381487,16.295327440014432,556.0,0.30196802969925773,43157.0,10.411057883581446,40.8,,,,,,,7433889.0,6710548.0
47380,"Waco, TX Metro Area",S,229587.0,210865.0,274828.0,0.30333625779527185,-0.0037022805656428126,8.154642902254919,2.7870182014478133,20.32998384054846,0.1663657525496649,0.04050752002508853,0.3794165950051671,1.3955493995740178,27.860026917900406,9.798028634025446,2.468345333141685,0.9177348891705541,0.22910704874404908,20.585961995595806,737.0,0.39500809079259014,40672.0,12.344037321615504,32.7,-0.23052000594401534,8.747552718267636,0.0011586911202017,0.0004478582024744,1.450137928077032,3.3867128275064697,7433889.0,6710548.0
47420,"Wahpeton, ND-MN Micro Area",MW,23143.0,22887.0,22711.0,-0.007689954996286101,-0.0087484265105707,1.1061660113209177,1.1073755717960523,1.2703625286263664,-0.025722541666135943,0.051851531780668016,-0.37460264795255566,0.5444410836970142,-0.760489132783131,1.0888821673940283,-0.01728384392688934,-0.37592360540984315,-0.025925765890334008,21.21432827914984,462.0,0.4519851237430572,47392.0,10.049447637979663,40.5,,,,,,,7433889.0,6710548.0
