arm,level,elasticity,form,geography,ownership,leak_other_occupied,leak_group_occupied,other_renters_extra_rent_bn,other_renters_share_of_rent,group_renters_extra_rent_bn,landlord_gain_from_other_renters_to_others_bn,landlord_gain_from_other_renters_leaked_bn,landlord_gain_from_group_to_others_bn,landlord_gain_from_group_leaked_bn,net_other_residents_frame_bn,kappa_group,other_renters_welfare_loss_bn,landlords_welfare_gain_all_owners_bn,net_other_residents_welfare_bn,other_owner_value_gain_stock_bn,group_owner_value_gain_stock_bn,extra_rent_per_other_renter_household,rule
long_run,low,0.25,C,national_uniform,low,0.017,0.027,23.01262454740201,0.03359275647931647,2.8007235809819493,22.62140993009617,0.3912146173058342,2.725104044295437,0.07561953668651264,2.3338894269896024,0.502847423165141,23.01262454740201,24.420961183096626,0.9790969292250303,1313.3589315821914,84.15867922001948,590.1871646136644,householder
long_run,low,0.25,C,national_uniform,central,0.035,0.065,23.01262454740201,0.03359275647931647,2.8007235809819493,22.207182688242934,0.8054418591590704,2.618676548218123,0.1820470327638267,1.8132346890590525,0.502847423165141,23.01262454740201,24.420961183096626,0.5113528952153986,1313.3589315821914,84.15867922001948,590.1871646136644,householder
long_run,low,0.25,C,national_uniform,high,0.06,0.13,23.01262454740201,0.03359275647931647,2.8007235809819493,21.63186707455789,1.3807574728441205,2.436629515454296,0.3640940655276534,1.0558720426101755,0.502847423165141,23.01262454740201,24.420961183096626,-0.1555045997898016,1313.3589315821914,84.15867922001948,590.1871646136644,householder
long_run,central,0.39106145251396646,A,metro_local,low,0.017,0.027,33.8564015662745,0.04942199664097879,10.722129236298855,33.28084273964784,0.5755588266266666,10.432631746918785,0.2894974893800691,9.857072920292119,0.4680765969648403,33.8564015662745,38.87517933141849,4.307711938858435,1931.5696299857125,365.0279650931809,868.2892124391342,householder
long_run,central,0.39106145251396646,A,metro_local,central,0.035,0.065,33.8564015662745,0.04942199664097879,10.722129236298855,32.671427511454894,1.1849740548196077,10.02519083593943,0.6969384003594256,8.840216781119823,0.4680765969648403,33.8564015662745,38.87517933141849,3.507583155590023,1931.5696299857125,365.0279650931809,868.2892124391342,householder
long_run,central,0.39106145251396646,A,metro_local,high,0.06,0.13,33.8564015662745,0.04942199664097879,10.722129236298855,31.825017472298033,2.03138409397647,9.328252435580003,1.3938768007188511,7.296868341603534,0.4680765969648403,33.8564015662745,38.87517933141849,2.334952561698801,1931.5696299857125,365.0279650931809,868.2892124391342,householder
long_run,central,0.39106145251396646,A,national_uniform,low,0.017,0.027,33.47498223794534,0.04886521848702796,4.074032144123679,32.90590753990027,0.5690746980450709,3.96403327623234,0.10999886789133934,3.394958578187269,0.49350108350907296,33.47498223794534,35.48552151532117,1.387180018841609,1910.4586187551595,122.42020836241983,858.5072429183717,householder
long_run,central,0.39106145251396646,A,national_uniform,central,0.035,0.065,33.47498223794534,0.04886521848702796,4.074032144123679,32.30335785961726,1.171624378328087,3.80922005475564,0.2648120893680392,2.637595676427553,0.49350108350907296,33.47498223794534,35.48552151532117,0.7082298460183115,1910.4586187551595,122.42020836241983,858.5072429183717,householder
long_run,central,0.39106145251396646,A,national_uniform,high,0.06,0.13,33.47498223794534,0.04886521848702796,4.074032144123679,31.46648330366862,2.0084989342767203,3.544407965387601,0.5296241787360784,1.5359090311108803,0.49350108350907296,33.47498223794534,35.48552151532117,-0.25932976295975063,1910.4586187551595,122.42020836241983,858.5072429183717,householder
long_run,central,0.39106145251396646,B,metro_local,low,0.017,0.027,36.929038729206326,0.05390728912689472,12.312682041089815,36.30124507080982,0.6277936583965076,11.98023962598039,0.332442415109425,11.352445967583883,0.49999999999999983,36.929038729206326,43.08537974975123,5.362326154593685,2109.1341853144286,424.221080241286,947.0907855209857,householder
long_run,central,0.39106145251396646,B,metro_local,central,0.035,0.065,36.929038729206326,0.05390728912689472,12.312682041089815,35.6365223736841,1.2925163555222217,11.512357708418978,0.800324332670838,10.219841352896756,0.49999999999999983,36.929038729206326,43.08537974975123,4.463662498687265,2109.1341853144286,424.221080241286,947.0907855209857,householder
long_run,central,0.39106145251396646,B,metro_local,high,0.06,0.13,36.929038729206326,0.05390728912689472,12.312682041089815,34.713296405453946,2.21574232375238,10.712033375748138,1.600648665341676,8.496291051995758,0.49999999999999983,36.929038729206326,43.08537974975123,3.1402743641216873,2109.1341853144286,424.221080241286,947.0907855209857,householder
long_run,central,0.39106145251396646,B,national_uniform,low,0.017,0.027,34.75809145475749,0.05073824150393557,4.230191396324522,34.167203900026614,0.5908875547308774,4.11597622862376,0.11421516770076211,3.5250886738928826,0.5,34.75809145475749,36.873187152919755,1.4671005595810027,1983.6872479636397,127.11262303070394,891.4141627266782,householder
long_run,central,0.39106145251396646,B,national_uniform,central,0.035,0.065,34.75809145475749,0.05073824150393557,4.230191396324522,33.54155825384098,1.2165332009165122,3.955228955563429,0.274962440761094,2.7386957546469164,0.5,34.75809145475749,36.873187152919755,0.7610812768652022,1983.6872479636397,127.11262303070394,891.4141627266782,householder
long_run,central,0.39106145251396646,B,national_uniform,high,0.06,0.13,34.75809145475749,0.05073824150393557,4.230191396324522,32.672605967472045,2.0854854872854496,3.6802665148023346,0.549924881522188,1.5947810275168852,0.5,34.75809145475749,36.873187152919755,-0.24535222988428212,1983.6872479636397,127.11262303070394,891.4141627266782,householder
long_run,central,0.39106145251396646,C,metro_local,low,0.017,0.027,39.56525133939925,0.057755509396577594,13.82733756121604,38.89264206662946,0.6726092727697873,13.453999447063207,0.3733381141528331,12.78139017429342,0.5485959528275588,39.56525133939925,47.150872763862864,6.708200373233301,2262.4937808067407,481.8408592173474,1014.6997122005024,householder
long_run,central,0.39106145251396646,C,metro_local,central,0.035,0.065,39.56525133939925,0.057755509396577594,13.82733756121604,38.180467542520276,1.384783796878974,12.928560619736999,0.8987769414790427,11.543776822858025,0.5485959528275588,39.56525133939925,47.150872763862864,5.707772234994499,2262.4937808067407,481.8408592173474,1014.6997122005024,householder
long_run,central,0.39106145251396646,C,metro_local,high,0.06,0.13,39.56525133939925,0.057755509396577594,13.82733756121604,37.191336259035296,2.373915080363955,12.029783678257955,1.7975538829580855,9.655868597894,0.5485959528275588,39.56525133939925,47.150872763862864,4.225575558919384,2262.4937808067407,481.8408592173474,1014.6997122005024,householder
long_run,central,0.39106145251396646,C,national_uniform,low,0.017,0.027,35.65455880577152,0.05204686275016679,4.33929486882909,35.048431306073404,0.606127499698116,4.222133907370704,0.11716096145838543,3.6160064076725886,0.5044539443570741,35.65455880577152,37.84353321808077,1.5237446034787812,2034.8497479166933,130.39106300480626,914.4051745938328,householder
long_run,central,0.39106145251396646,C,national_uniform,central,0.035,0.065,35.65455880577152,0.05204686275016679,4.33929486882909,34.40664924756952,1.2479095582020034,4.057240702355199,0.28205416647389087,2.809331144153196,0.5044539443570741,35.65455880577152,37.84353321808077,0.7987815173071428,2034.8497479166933,130.39106300480626,914.4051745938328,householder
long_run,central,0.39106145251396646,C,national_uniform,high,0.06,0.13,35.65455880577152,0.05204686275016679,4.33929486882909,33.51528527742523,2.1392735283462914,3.7751865358813084,0.5641083329477817,1.6359130075350172,0.5044539443570741,35.65455880577152,37.84353321808077,-0.23486578963724636,2034.8497479166933,130.39106300480626,914.4051745938328,householder
long_run,high,0.5974025974025974,A,metro_local,low,0.017,0.027,50.06739609111531,0.07308605070133971,15.427476478073684,49.21625035756635,0.8511457335489603,15.010934613165695,0.4165418649079895,14.159788879616736,0.47977379587091684,50.06739609111531,57.469095041710005,6.350707345379678,2855.3063201808704,521.051074513345,1284.0401788044005,householder
long_run,high,0.5974025974025974,A,metro_local,central,0.035,0.065,50.06739609111531,0.07308605070133971,15.427476478073684,48.31503722792627,1.752358863189036,14.424690506998896,1.0027859710747895,12.67233164380986,0.47977379587091684,50.06739609111531,57.469095041710005,5.1682296556170035,2855.3063201808704,521.051074513345,1284.0401788044005,householder
long_run,high,0.5974025974025974,A,metro_local,high,0.06,0.13,50.06739609111531,0.07308605070133971,15.427476478073684,47.06335232564839,3.0040437654669185,13.421904535924105,2.005571942149579,10.417860770457185,0.47977379587091684,50.06739609111531,57.469095041710005,3.435434321550466,2855.3063201808704,521.051074513345,1284.0401788044005,householder
long_run,high,0.5974025974025974,A,national_uniform,low,0.017,0.027,50.473428261833945,0.0736787575351745,6.142807416630714,49.615379981382766,0.8580482804511771,5.976951616381685,0.16585580024902927,5.118903335930508,0.495703505753374,50.473428261833945,53.51843943342562,2.10474758950752,2880.58094715391,184.58464176794195,1294.4533750517367,householder
long_run,high,0.5974025974025974,A,national_uniform,central,0.035,0.065,50.473428261833945,0.0736787575351745,6.142807416630714,48.706858272669756,1.7665699891641884,5.7435249345497175,0.3992824820809965,3.9769549453855295,0.495703505753374,50.473428261833945,53.51843943342562,1.080515456274025,2880.58094715391,184.58464176794195,1294.4533750517367,householder
long_run,high,0.5974025974025974,A,national_uniform,high,0.06,0.13,50.473428261833945,0.0736787575351745,6.142807416630714,47.44502256612391,3.028405695710037,5.3442424524687215,0.798564964161993,2.3158367567586846,0.495703505753374,50.473428261833945,53.51843943342562,-0.37924597642528246,2880.58094715391,184.58464176794195,1294.4533750517367,householder
long_run,high,0.5974025974025974,B,metro_local,low,0.017,0.027,52.712392491077054,0.07694709313783202,16.652212638284528,51.81628181872875,0.89611067234831,16.202602897050845,0.4496097412336822,15.306492224702534,0.4999999999999999,52.712392491077054,61.038498810219316,7.205190776177111,3007.7278965569594,565.1760466525159,1351.8743766157495,householder
long_run,high,0.5974025974025974,B,metro_local,central,0.035,0.065,52.712392491077054,0.07694709313783202,16.652212638284528,50.86745875388936,1.8449337371876973,15.569818816796033,1.0823938214884945,13.724885079608338,0.4999999999999999,52.712392491077054,61.038498810219316,5.939975671210318,3007.7278965569594,565.1760466525159,1351.8743766157495,householder
long_run,high,0.5974025974025974,B,metro_local,high,0.06,0.13,52.712392491077054,0.07694709313783202,16.652212638284528,49.54964894161243,3.1627435494646234,14.487424995307538,2.164787642976989,11.324681445842915,0.4999999999999999,52.712392491077054,61.038498810219316,4.0809689481891445,3007.7278965569594,565.1760466525159,1351.8743766157495,householder
long_run,high,0.5974025974025974,B,national_uniform,low,0.017,0.027,51.7135225507392,0.07548898936565418,6.293731589161486,50.83439266737663,0.8791298833625664,6.123800836254126,0.1699307529073601,5.24467095289156,0.5000000000000012,51.7135225507392,54.86038834531995,2.1827705347645034,2951.354661250838,189.11974802005946,1326.2571239337917,householder
long_run,high,0.5974025974025974,B,national_uniform,central,0.035,0.065,51.7135225507392,0.07548898936565418,6.293731589161486,49.903549261463326,1.809973289275872,5.884639035865989,0.4090925532954966,4.074665746590117,0.5000000000000012,51.7135225507392,54.86038834531995,1.13234622865713,2951.354661250838,189.11974802005946,1326.2571239337917,householder
long_run,high,0.5974025974025974,B,national_uniform,high,0.06,0.13,51.7135225507392,0.07548898936565418,6.293731589161486,48.61071119769484,3.1028113530443515,5.4755464825704925,0.8181851065909932,2.372735129526141,0.5000000000000012,51.7135225507392,54.86038834531995,-0.3650381117590985,2951.354661250838,189.11974802005946,1326.2571239337917,householder
long_run,high,0.5974025974025974,C,metro_local,low,0.017,0.027,57.75726999939502,0.08431137013526117,19.091506592311244,56.7753964094053,0.9818735899897154,18.57603591431884,0.5154706779924036,17.594162324329126,0.5590865418154578,57.75726999939502,68.43107439813733,9.403738089986552,3300.4375343698216,653.471182884647,1481.2564880009352,householder
long_run,high,0.5974025974025974,C,metro_local,central,0.035,0.065,57.75726999939502,0.08431137013526117,19.091506592311244,55.73576554941619,2.021504449978826,17.850558663811015,1.240947928500231,15.82905421383219,0.5590865418154578,57.75726999939502,68.43107439813733,7.958502662845233,3300.4375343698216,653.471182884647,1481.2564880009352,householder
long_run,high,0.5974025974025974,C,metro_local,high,0.06,0.13,57.75726999939502,0.08431137013526117,19.091506592311244,54.29183379943131,3.465436199963701,16.609610735310785,2.481895857000462,13.144174535347082,0.5590865418154578,57.75726999939502,68.43107439813733,5.820773626942108,3300.4375343698216,653.471182884647,1481.2564880009352,householder
long_run,high,0.5974025974025974,C,national_uniform,low,0.017,0.027,53.71331737358398,0.07840819661878806,6.537114194475807,52.800190978233054,0.9131263953509279,6.3606121112249605,0.1765020832508468,5.447485715874033,0.50680360840258,53.71331737358398,57.02635043588405,2.3104547742670345,3065.4854239765323,196.43312901469488,1377.5443308263707,householder
long_run,high,0.5974025974025974,C,national_uniform,central,0.035,0.065,53.71331737358398,0.07840819661878806,6.537114194475807,51.83335126550855,1.8799661080754397,6.11220177183488,0.4249124226409275,4.2322356637594405,0.50680360840258,53.71331737358398,57.02635043588405,1.2177198051751201,3065.4854239765323,196.43312901469488,1377.5443308263707,householder
long_run,high,0.5974025974025974,C,national_uniform,high,0.06,0.13,53.71331737358398,0.07840819661878806,6.537114194475807,50.49051833116894,3.2227990424150392,5.687289349193953,0.849824845281855,2.4644903067789135,0.50680360840258,53.71331737358398,57.02635043588405,-0.34046027821398356,3065.4854239765323,196.43312901469488,1377.5443308263707,householder
short_run,low,1.0,A,national_uniform,central,0.035,0.065,82.37335883736978,0.12024478903339643,10.025149807024274,79.49029127806185,2.8830675593079422,9.373515069567697,0.6516347374565779,6.490447510259755,0.5000000000000008,87.38593374088191,92.39850864439406,1.4778726067476253,4701.149420425319,301.2447827665267,2112.566473754061,householder
short_run,low,1.0,A,national_uniform,central,0.035,0.065,79.50088628759613,0.1202447890333964,12.897622356797916,76.71835526753026,2.782531020065865,12.059276903606053,0.8383454531918646,9.276745883540189,0.5000000000000008,85.94969746599507,92.39850864439404,2.8279347051412387,4576.820657458071,425.57354573377364,2101.3734129480517,any_member
short_run,low,1.0,A,national_uniform,central,0.035,0.065,81.89093068100001,0.12024478903339642,10.507577963394047,79.02474810716501,2.866182573835001,9.824585395773434,0.6829925676206131,6.958402821938432,0.5000000000000008,87.14471966269704,92.39850864439406,1.704613840241418,4673.453472232763,328.9407309590829,2110.6417386810363,person_share
short_run,low,1.0,A,national_uniform,central,0.035,0.065,82.5151686712495,0.12024478903339642,9.883339973144555,79.62713776775577,2.8880309034937324,9.240922874890158,0.6424170982543961,6.352891971396425,0.5000000000000008,87.45683865782176,92.39850864439404,1.4112219848241558,4705.789495569464,296.604707622381,2112.61903626389,householder_hisp02
short_run,central,1.5,A,national_uniform,central,0.035,0.065,119.7676630470055,0.17483125101821972,14.576178281790872,115.57579484036029,4.191868206645193,13.628726693474466,0.9474515883164067,9.436858486829273,0.5053332083364115,126.97801439237546,134.34384132879637,2.2265071414593045,6835.288589248245,437.9982089631854,3071.589566870889,householder
short_run,central,1.5,A,national_uniform,central,0.035,0.065,115.59119957254306,0.17483125101821972,18.752641756253308,111.54550758750405,4.045691985039007,17.533720042096842,1.218921714156465,13.488028057057836,0.5053332083364114,124.86750870532553,134.34384132879637,4.211718924275368,6654.5193988172605,618.7673993941689,3055.3152913769704,any_member
short_run,central,1.5,A,national_uniform,central,0.035,0.065,119.06623125289163,0.17483125101821972,15.277610075904756,114.89891315904042,4.1673180938512075,14.284565420970948,0.993044654933809,10.11724732711974,0.5053332083364115,126.62355761342675,134.34384132879637,2.5599209665846194,6795.019756731142,478.2670414802898,3068.791076862294,person_share
short_run,central,1.5,A,national_uniform,central,0.035,0.065,119.97384903529802,0.17483125101821972,14.369992293498342,115.7747643190626,4.199084716235431,13.435942794420951,0.9340494990773923,9.23685807818552,0.5053332083364115,127.08220701935333,134.34384132879634,2.1285000941302017,6842.035078212887,431.2517199985431,3071.665990717809,householder_hisp02
short_run,high,2.0,A,national_uniform,central,0.035,0.065,154.84175051936776,0.22603076877710682,18.84482759047472,149.42228925118988,5.419461268177873,17.619913797093865,1.2249137933808567,12.200452528915992,0.5106613205806401,164.0632535663762,173.6865781098425,2.9789494819075726,8837.01012057712,566.266450181881,3971.107837552539,householder
short_run,high,2.0,A,national_uniform,central,0.035,0.065,149.44220527557223,0.22603076877710682,24.244372834270248,144.2117280909272,5.230477184645029,22.668488600042682,1.5758842342275663,17.43801141539765,0.51066132058064,161.30591466164466,173.68657810984246,5.574302029325243,8603.302480516406,799.9740902425953,3950.0676231757766,any_member
short_run,high,2.0,A,national_uniform,central,0.035,0.065,153.93490367851467,0.2260307687771068,19.751674431327814,148.54718204976666,5.3877216287480145,18.467815593291505,1.2838588380363078,13.08009396454349,0.5106613205806398,163.60016196106176,173.6865781098425,3.414835681996397,8784.948517639503,618.3280531194996,3967.4898067692898,person_share
short_run,high,2.0,A,national_uniform,central,0.035,0.065,155.10831829356948,0.22603076877710684,18.578259816273007,149.67952715329454,5.4287911402749325,17.370672928215264,1.2075868880577454,11.94188178794033,0.51066132058064,164.19937941797428,173.6865781098425,2.850820663535533,8845.732326008605,557.5442447503965,3971.2066422042913,householder_hisp02
long_run,low,0.25,A,national_uniform,central,0.035,0.065,21.592985738717044,0.03152043392912196,2.627948160265759,20.837231237861946,0.7557545008550967,2.457131529848485,0.17081663041727432,1.7013770289933883,0.4919954026018241,21.592985738717044,22.88592415184372,0.4531429154183446,1232.3383897849458,78.96696686829222,553.7787748818688,householder
long_run,low,0.25,A,national_uniform,central,0.035,0.065,20.840008566515348,0.03152043392912196,3.3809253324674566,20.110608266687308,0.7294002998280371,3.1611651858570724,0.2197601466103847,2.4317648860290353,0.4919954026018241,20.840008566515348,22.50340828662938,0.8258784384785834,1199.7474011017675,111.55795555147041,550.8446757293269,any_member
long_run,low,0.25,A,national_uniform,central,0.035,0.065,21.466524168526444,0.03152043392912196,2.754409730456365,20.71519582262802,0.7513283458984256,2.5753730979767018,0.17903663247966373,1.824044752078276,0.49199540260182417,21.466524168526444,22.821681092792705,0.515743378290529,1225.0782971678314,86.22705948540673,553.2742333945575,person_share
long_run,low,0.25,A,national_uniform,central,0.035,0.065,21.63015913754154,0.03152043392912196,2.5907747614412657,20.873103567727586,0.7570555698139538,2.4223744019475837,0.16840035949368226,1.6653188321336299,0.49199540260182406,21.63015913754154,22.904808409347478,0.4347414993246002,1233.5547184357165,77.75063821752146,553.7925533843014,householder_hisp02
long_run,central,0.39106145251396646,A,national_uniform,central,0.035,0.065,33.47498223794534,0.04886521848702796,4.074032144123679,32.30335785961725,1.171624378328087,3.8092200547556394,0.2648120893680391,2.6375956764275523,0.493501083509073,33.47498223794534,35.48552151532117,0.7082298460183115,1910.4586187551595,122.42020836241983,858.5072429183717,householder
long_run,central,0.39106145251396646,A,national_uniform,central,0.035,0.065,32.307663472026135,0.04886521848702796,5.241350910042882,31.176895250505222,1.130768221520915,4.900663100890095,0.34068780915278735,3.7698948793691796,0.493501083509073,32.307663472026135,34.89427582518356,1.2877143286812802,1859.9337501479295,172.94507696964973,853.9585937318168,any_member
long_run,central,0.39106145251396646,A,national_uniform,central,0.035,0.065,33.2789325175807,0.04886521848702796,4.270081864488323,32.11416987946537,1.1647626381153244,3.992526543296582,0.277555321191741,2.8277639051812575,0.49350108350907296,33.2789325175807,35.38622254437813,0.8055535369402723,1899.2035068246228,133.67532029295666,857.7250668205212,person_share
long_run,central,0.39106145251396646,A,national_uniform,central,0.035,0.065,33.53261108466582,0.04886521848702796,4.016403297403202,32.35896969670251,1.1736413879633039,3.7553370830719937,0.26106621433120814,2.5816956951086905,0.493501083509073,33.53261108466582,35.51471046374371,0.6796215314745269,1912.344257937843,120.53456917973611,858.5286033328034,householder_hisp02
long_run,high,0.5974025974025974,A,national_uniform,central,0.035,0.065,50.473428261833945,0.0736787575351745,6.142807416630713,48.706858272669756,1.7665699891641884,5.743524934549717,0.39928248208099637,3.9769549453855286,0.4957035057533741,50.473428261833945,53.51843943342562,1.080515456274025,2880.58094715391,184.58464176794197,1294.4533750517367,householder
long_run,high,0.5974025974025974,A,national_uniform,central,0.035,0.065,48.71335025577219,0.0736787575351745,7.902885422692466,47.00838299682017,1.7049672589520268,7.3891978702174566,0.5136875524750103,5.684230611265431,0.4957035057533741,48.71335025577219,52.63083826536809,1.9578840300201317,2804.3997766021635,260.7658123196886,1287.594942184651,any_member
long_run,high,0.5974025974025974,A,national_uniform,central,0.035,0.065,50.17782537170424,0.0736787575351745,6.438410306760426,48.42160148369459,1.7562238880096486,6.019913636820999,0.41849666993942775,4.263689748811351,0.4957035057533741,50.17782537170424,53.36936793224404,1.2278684060950644,2863.6105398041223,201.55504911773033,1293.2740134352807,person_share
long_run,high,0.5974025974025974,A,national_uniform,central,0.035,0.065,50.560320778761444,0.0736787575351745,6.055914899703219,48.79070955150479,1.7696112272566507,5.66228043122251,0.39363446848070927,3.8926692039658595,0.4957035057533741,50.560320778761444,53.56225902508842,1.0372010330590746,2883.424105466538,181.74148345531395,1294.4855821889296,householder_hisp02
long_run,saiz_local,0.5209087830459375,A,metro_local,central,0.035,0.065,45.30078614093372,0.06612797571260862,13.94265027486356,43.71525862600104,1.5855275149326802,13.03637800699743,0.9062722678661315,11.450850492064749,0.477701933612637,45.30078614093372,51.96121713692081,4.641975466315247,2594.224990038908,455.39167936357234,1161.7945824569579,householder
long_run,saiz_local,0.5209087830459375,A,national_uniform,central,0.035,0.065,44.086707650035336,0.06435572053121821,5.565852575257461,42.543672882284106,1.5430347677512368,5.204072157865726,0.36178041739173494,3.6610373901144886,0.4956605994108995,44.086707650035336,46.845481473720156,1.036418757394062,2491.3208595641663,161.99041848186633,1130.6580408301731,householder
decade_repo,ladder183_decade,1.2444444444444445,A,metro_local,central,0.035,0.065,94.85974756981165,0.13847183719693823,27.276167393692102,91.53965640486824,3.320091164943408,25.503216513102117,1.7729508805899865,22.183125348158708,0.5110004972477772,108.19777986231348,122.13591496350375,8.845093055656875,5403.879383599177,904.1552734284444,2432.7953267075513,householder
decade_repo,ladder183_decade,1.2444444444444445,A,national_uniform,central,0.035,0.065,100.95433144903308,0.1473684266179205,12.286524559993953,97.42092984831693,3.5334016007161586,11.487900463594347,0.7986240963996071,7.954498862878189,0.5026078460257071,107.06555236478653,113.24085600902704,1.843277947124744,5761.588497539063,369.19661982882644,2589.0984537919376,householder
