measure,channel,quintile,bn,loss_bn,gain_bn,usd_per_household,usd_per_person,pct_of_resources
money,TOTAL_b,4,-58.532938660171844,-62.91410510241872,4.381166442246788,-2461.2464805096633,-989.3150830417966,-2.3064486275981286
money,TOTAL_b,5,1.0347642841340254,-46.902984256200284,47.937748540334,43.81229370954121,17.48900176148607,0.019797510458817186
money,TOTAL_b,0,-262.6246764935794,-315.7210310339392,53.09635454035917,-2100.2321535511915,-887.7517005779594,-2.321770013795102
money,fiscal_a_cps_tax_fields,1,-1.8754487625076182,-1.8754487625076182,0.0,-66.76841912404642,-31.69803727674735,-0.30317458666070035
money,fiscal_a_cps_tax_fields,2,-12.067770172488991,-12.067770172488991,0.0,-475.56060108288443,-203.9613379069406,-1.0203876246120758
money,fiscal_a_cps_tax_fields,3,-26.43728750311886,-26.43728750311886,0.0,-1093.3150721281413,-446.82858174524404,-1.5145135368012215
money,fiscal_a_cps_tax_fields,4,-49.46811858911648,-49.46811858911648,0.0,-2080.0806445370454,-836.1028332106217,-1.9492558692831263
money,fiscal_a_cps_tax_fields,5,-138.07563279034977,-138.07563279034977,0.0,-5846.172186938399,-2333.676395788665,-2.641716404584267
money,fiscal_a_cps_tax_fields,0,-227.92425781758172,-227.92425781758172,0.0,-1822.729917211263,-770.4536762579286,-2.0149961316765395
money,wages_pretax,1,-6.919813378580831,-8.052622483068435,1.1328091044875979,-246.3543708352266,-116.95574243740462,-1.1186184356299662
money,wages_pretax,2,-17.336198845740416,-22.799208639308883,5.463009793568519,-683.176181326985,-293.0047772088693,-1.4658584400567158
money,wages_pretax,3,-18.747392774403938,-33.239398018809794,14.492005244405933,-775.2991709510285,-316.8581846310712,-1.0739823491050122
money,wages_pretax,4,-6.00715626321937,-38.32336255327075,32.316206290051234,-252.5943946972993,-101.5320678139086,-0.23670770059076923
money,wages_pretax,5,57.09729778327329,-43.08264703003995,100.179944813313,2417.5202206514277,965.0262932523317,1.0924075824481605
money,wages_pretax,0,8.086736521328731,-145.49723872449783,153.58397524582628,64.67032834139079,27.335641855082816,0.07149192001057747
money,fiscal_A_only_a,1,-4.252947739235679,-4.252947739235679,0.0,-151.4104799036332,-71.88151373119867,-0.6875078107750221
money,fiscal_A_only_a,2,-14.03413316623701,-14.03413316623701,0.0,-553.0500422876698,-237.19548317843808,-1.1866530104817672
money,fiscal_A_only_a,3,-25.621278864183452,-25.621278864183452,0.0,-1059.569002534973,-433.0368497914889,-1.4677668299135114
money,fiscal_A_only_a,4,-43.490280134299326,-43.490280134299326,0.0,-1828.7190318322093,-735.0662906636476,-1.7137034159856133
money,fiscal_A_only_a,5,-150.0814516981411,-150.0814516981411,0.0,-6354.502897880862,-2536.5919691669687,-2.8714163749428097
money,fiscal_A_only_a,0,-237.4800916020966,-237.4800916020966,0.0,-1899.1487428760306,-802.7553160196849,-2.0994758105624616
money,TOTAL_a_pretax_wages,1,-29.348150867204676,-29.771283233516048,0.4231323663114001,-1044.8324032042483,-496.0299629558555,-4.744258380337656
money,TOTAL_a_pretax_wages,2,-43.88454312823669,-46.576622583547476,2.692079455310701,-1729.3799442658424,-741.7070429693052,-3.710647789919906
money,TOTAL_a_pretax_wages,3,-54.67461078683856,-62.07815834059216,7.403547553753481,-2261.0706952798573,-924.0803842858014,-3.132145767459553
money,TOTAL_a_pretax_wages,4,-57.388707334343614,-73.557364447857,16.16865711351354,-2413.1327963508343,-969.9754541927663,-2.261361009728243
money,TOTAL_a_pretax_wages,5,-77.32866437695483,-121.92850093683964,44.59983655988489,-3274.1235929736304,-1306.9654299420731,-1.4794819122021794
money,TOTAL_a_pretax_wages,0,-262.62467649357836,-333.9119295423523,71.287253048774,-2100.2321535511833,-887.751700577956,-2.321770013795093
money,fiscal_published_a,1,-3.272856384037398,-3.272856384037398,0.0,-116.51795087701434,-55.31642651966962,-0.5290717087379464
money,fiscal_published_a,2,-10.79996866733279,-10.79996866733279,0.0,-425.5997187302902,-182.53380925035543,-0.9131889501398777
money,fiscal_published_a,3,-19.71685786877666,-19.71685786877666,0.0,-815.3914383387015,-333.2435537094602,-1.129520119714442
money,fiscal_published_a,4,-33.46794969239348,-33.46794969239348,0.0,-1407.2909250040395,-565.6703419829925,-1.3187806456242177
money,fiscal_published_a,5,-115.4951970804447,-115.4951970804447,0.0,-4890.108379382749,-1952.0346190470714,-2.209698776042313
money,fiscal_published_a,0,-182.75282969298502,-182.75282969298502,0.0,-1461.4901166115505,-617.7604386286528,-1.6156518328076808
money,uncomp_inside_published_a,1,-0.08416348949705292,-0.08416348949705292,0.0,-2.996329867294192,-1.4224955012109433,-0.013605400291540925
money,uncomp_inside_published_a,2,-0.27772775302173985,-0.27772775302173985,0.0,-10.944555230718034,-4.693967756308304,-0.023483208425757827
money,uncomp_inside_published_a,3,-0.5070309739978798,-0.5070309739978798,0.0,-20.96828601808323,-8.569560359989847,-0.029046295827690558
money,uncomp_inside_published_a,4,-0.8606486511787751,-0.8606486511787751,0.0,-36.18934077387274,-14.546556371517061,-0.03391324518798111
money,uncomp_inside_published_a,5,-2.970029132304555,-2.970029132304555,0.0,-125.75210670256088,-50.197755685015046,-0.05682374595968886
money,uncomp_inside_published_a,0,-4.699600000000003,-4.699600000000003,0.0,-37.58310590082913,-15.886084840691575,-0.04154746805408527
money,fiscal_A_only_b,1,-47.495889126546786,-47.495889126546786,0.0,-1690.9155266019338,-802.7553160196898,-7.677920528615233
money,fiscal_A_only_b,2,-47.49658321465445,-47.49658321465445,0.0,-1871.7213984102261,-802.7553160196793,-4.016063036572986
money,fiscal_A_only_b,3,-47.49622998908583,-47.49622998908583,0.0,-1964.2084729837004,-802.7553160196736,-2.720917690856464
money,fiscal_A_only_b,4,-47.495108966939505,-47.495108966939505,0.0,-1997.1177334010113,-802.7553160196825,-1.8715108347867733
money,fiscal_A_only_b,5,-47.49628030486943,-47.49628030486943,0.0,-2011.009671221036,-802.7553160196896,-0.9087172030463839
money,fiscal_A_only_b,0,-237.48009160209602,-237.48009160209602,0.0,-1899.1487428760263,-802.7553160196829,-2.0994758105624567
money,TOTAL_b_pretax_wages,1,-72.59109225451566,-72.61113453553061,0.02004228101497172,-2584.3374499025444,-1226.9037652443444,-11.734671098177845
money,TOTAL_b_pretax_wages,2,-77.34699317665496,-78.11650399777604,0.769510821121032,-3048.0513003884316,-1307.2668758105606,-6.5400578160111955
money,TOTAL_b_pretax_wages,3,-76.5495619117419,-81.11736884401618,4.567806932274136,-3165.710165728625,-1293.7988505140024,-4.385296628402561
money,TOTAL_b_pretax_wages,4,-61.39353616698344,-77.45480214666982,16.061265979685878,-2581.531497919621,-1037.664479548795,-2.419168428529389
money,TOTAL_b_pretax_wages,5,25.25650701631538,-63.637648215442816,88.89415523175853,1069.3696336861342,426.871223205181,0.48321725969421836
money,TOTAL_b_pretax_wages,0,-262.62467649358064,-372.93745773943544,110.31278124585455,-2100.2321535512015,-887.7517005779636,-2.321770013795113
money,fiscal_published_b,1,-36.55046651743818,-36.55046651743818,0.0,-1301.24422293079,-617.760438628648,-5.90854455755097
money,fiscal_published_b,2,-36.55100065301559,-36.55100065301559,0.0,-1440.3834007673927,-617.7604386286484,-3.090561735965894
money,fiscal_published_b,3,-36.550728828242526,-36.550728828242526,0.0,-1511.556838819859,-617.7604386286567,-2.0938824977333033
money,fiscal_published_b,4,-36.54986614553014,-36.54986614553014,0.0,-1536.8821636661912,-617.7604386286513,-1.4402213615086212
money,fiscal_published_b,5,-36.550767548758145,-36.550767548758145,0.0,-1547.572705889746,-617.7604386286524,-0.6993034200343647
money,fiscal_published_b,0,-182.75282969298456,-182.75282969298456,0.0,-1461.4901166115467,-617.7604386286512,-1.6156518328076765
money,uncomp_inside_published_b,1,-0.9399174433245252,-0.9399174433245252,0.0,-33.4622854286797,-15.886084840691478,-0.1519418115129326
money,uncomp_inside_published_b,2,-0.939931178945286,-0.939931178945286,0.0,-37.040333884944324,-15.886084840691677,-0.07947567191570025
money,uncomp_inside_published_b,3,-0.9399241888061558,-0.9399241888061558,0.0,-38.870602067566686,-15.88608484069166,-0.053845460028601404
money,uncomp_inside_published_b,4,-0.9399020043963068,-0.9399020043963068,0.0,-39.52185817587305,-15.886084840691533,-0.03703616694699927
money,uncomp_inside_published_b,5,-0.9399251845277282,-0.9399251845277282,0.0,-39.79677196143906,-15.886084840691522,-0.017983012127990295
money,uncomp_inside_published_b,0,-4.699600000000002,-4.699600000000002,0.0,-37.583105900829125,-15.886084840691572,-0.04154746805408526
money,crime_equal_footing,1,-9.483877732341735,-9.483877732341735,0.0,-337.63840207904997,-160.2924675403716,-1.5331107780299311
money,crime_equal_footing,2,-5.80622386697664,-5.80622386697664,0.0,-228.8087420239374,-98.13289208933566,-0.4909439685134706
money,crime_equal_footing,3,-4.957359031380536,-4.957359031380536,0.0,-205.01177915168114,-83.78657246634789,-0.28399234826658676
money,crime_equal_footing,4,-4.353394404741661,-4.353394404741661,0.0,-183.05550519423414,-73.58042916733415,-0.1715423961285237
money,crime_equal_footing,5,-4.322030139186213,-4.322030139186213,0.0,-182.99631788894393,-73.04851344060614,-0.082690752083186
money,crime_equal_footing,0,-28.922885174626785,-28.922885174626785,0.0,-231.2988034035915,-97.76819468076036,-0.2556967928812627
money,TOTAL_a_published_band,1,-24.722736185518436,-24.87354289616653,0.15080671064807072,-880.161614930399,-417.8531713891974,-3.996539641074649
money,TOTAL_a_published_band,2,-33.81485341350944,-34.778073348710436,0.963219935201127,-1332.558690214221,-571.5159175859549,-2.8592074142973094
money,TOTAL_a_published_band,3,-42.101521112665594,-44.88962818207345,2.7881070694077716,-1741.1100736627452,-711.576895544617,-2.411870871303729
money,TOTAL_a_published_band,4,-46.763509309535884,-52.923935376724806,6.160426067188969,-1966.3547626166317,-790.3899266784822,-1.8426826729962562
money,TOTAL_a_published_band,5,-71.33501352238109,-90.24102219661573,18.906008674234283,-3020.350249943349,-1205.6641268717829,-1.3648090661257166
money,TOTAL_a_published_band,0,-218.73763354361046,-247.70620200029094,28.96856845668022,-1749.2636917963787,-739.4000775227458,-1.933780500868023
money,TOTAL_b_published_band,1,-58.85610027274671,-58.85669793982987,0.0005976670831483615,-2095.353842545561,-994.7607728376566,-9.514348901109068
money,TOTAL_b_published_band,2,-60.228088825116295,-60.35066779678307,0.12257897166680502,-2373.4381509055697,-1017.9346640486399,-5.0925726636133115
money,TOTAL_b_published_band,3,-59.36828528693931,-60.585207631024765,1.2169223440853796,-2455.1777901933683,-1003.4103049445082,-3.401032413523476
money,TOTAL_b_published_band,4,-49.924679115889994,-56.000530242499316,6.075851126609342,-2099.2785186807805,-843.8195517933142,-1.9672463106396747
money,TOTAL_b_published_band,5,9.639519957082271,-42.34381400176887,51.983333958851034,408.14075829077547,162.92172439095927,0.18442702371392955
money,TOTAL_b_published_band,0,-218.73763354361006,-278.1369176119059,59.39928406829571,-1749.2636917963755,-739.4000775227446,-1.9337805008680193
money,crime_tangible,1,-1.6412654753465257,-1.6412654753465257,0.0,-58.431189026588484,-27.739970965141897,-0.2653178226118772
money,crime_tangible,2,-1.0104457464879084,-1.0104457464879084,0.0,-39.81913640159457,-17.077874652094444,-0.08543801550088008
money,crime_tangible,3,-0.8646470554132889,-0.8646470554132889,0.0,-35.75751323364934,-14.61379188144559,-0.049533057043929164
money,crime_tangible,4,-0.7604710323192759,-0.7604710323192759,0.0,-31.97698073373775,-12.85336905528974,-0.029965817691200415
money,crime_tangible,5,-0.7560426267544945,-0.7560426267544945,0.0,-32.01111801807285,-12.778205658821623,-0.01446489991970486
money,crime_tangible,0,-5.032871936321493,-5.032871936321493,0.0,-40.24831027493436,-17.012645878955418,-0.04449380500353634
money,crime_intangible,1,-8.962468717993557,-8.962468717993557,0.0,-319.0755619199263,-151.4798341570197,-1.4488227049210662
money,crime_intangible,2,-5.481377143899097,-5.481377143899097,0.0,-216.00734618373983,-92.64255118073717,-0.4634766260478539
money,crime_intangible,3,-4.6780770236257805,-4.6780770236257805,0.0,-193.46206065592165,-79.06630063750387,-0.26799311304702417
money,crime_intangible,4,-4.106972265608667,-4.106972265608667,0.0,-172.69372195656058,-69.41543857195202,-0.16183230779838106
money,crime_intangible,5,-4.076332912551301,-4.076332912551301,0.0,-172.59340852881164,-68.8958776226756,-0.07798997772462975
money,crime_intangible,0,-27.305228063678406,-27.305228063678406,0.0,-218.36226018459368,-92.3000190684372,-0.24139566999003967
money,crime_all_violent_key,1,-9.17395552628055,-9.17395552628055,0.0,-326.60476780238,-155.05429423646117,-1.48301048278436
money,crime_all_violent_key,2,-6.508394288630228,-6.508394288630228,0.0,-256.4795198902125,-110.00050446445667,-0.5503158324438382
money,crime_all_violent_key,3,-5.86227301754718,-5.86227301754718,0.0,-242.43453290199807,-99.08093399994229,-0.3358321779589655
money,crime_all_violent_key,4,-5.332733947740573,-5.332733947740573,0.0,-224.2356690234277,-90.13308145997131,-0.21013257110703362
money,crime_all_violent_key,5,-5.46074321980149,-5.46074321980149,0.0,-231.2098412041255,-92.2943990766515,-0.10447705111643807
money,crime_all_violent_key,0,-32.338100000000026,-32.338100000000026,0.0,-258.6105704595291,-109.31266494739303,-0.28588947499357714
money,crime_dollar_brackets,1,-10.333784699113382,-10.333784699113382,0.0,-367.8961972842793,-174.6572335916038,-1.6705019979353573
money,crime_dollar_brackets,2,-6.255501992788232,-6.255501992788232,0.0,-246.51366783131093,-105.72628890772694,-0.5289325805796965
money,crime_dollar_brackets,3,-5.296988837508448,-5.296988837508448,0.0,-219.0571832401225,-89.52680979488034,-0.30344872928983724
money,crime_dollar_brackets,4,-5.02253808793748,-5.02253808793748,0.0,-211.19227011530955,-84.89019685815765,-0.19790952487859803
money,crime_dollar_brackets,5,-5.429286382652355,-5.429286382652355,0.0,-229.87794735208317,-91.76273337389448,-0.10387520674278686
money,crime_dollar_brackets,0,-32.3380999999999,-32.3380999999999,0.0,-258.61057045952805,-109.3126649473926,-0.28588947499357603
money,crime_race_mix,1,-11.32143534620845,-11.32143534620845,0.0,-403.057846950041,-191.35008473948793,-1.8301600929386348
money,crime_race_mix,2,-6.569120607186969,-6.569120607186969,0.0,-258.8725920271206,-111.02685987245341,-0.5554505328116668
money,crime_race_mix,3,-5.370693245980814,-5.370693245980814,0.0,-222.10523197264166,-90.77252141723169,-0.3076710355434631
money,crime_race_mix,4,-4.5693975710596435,-4.5693975710596435,0.0,-192.13820367219088,-77.23128277753521,-0.1800538465684784
money,crime_race_mix,5,-4.507453229564203,-4.507453229564203,0.0,-190.84719853947777,-76.18242983486472,-0.08623833835703637
money,crime_race_mix,0,-32.33810000000008,-32.33810000000008,0.0,-258.6105704595295,-109.31266494739323,-0.2858894749935776
money,wages_account_split,1,-4.338810240948976,-5.480601174285209,1.1417909333362384,-154.46729681915758,-73.33272521422728,-0.701387863905227
money,wages_account_split,2,-9.776410356397436,-14.177547649170105,4.401137292772665,-385.2638490017235,-165.23431484996738,-0.8266422046666948
money,wages_account_split,3,-8.202186813943767,-17.767184235295776,9.564997421351968,-339.20176065859613,-138.62887790026383,-0.46987887693186486
money,wages_account_split,4,-0.8034204741992369,-18.238709331257844,17.43528885705862,-33.78295810454139,-13.579294177668476,-0.031658209762189096
money,wages_account_split,5,22.9651583294434,-20.62447546598778,43.589633795431084,972.3531022891112,388.1441412645635,0.4393782904828792
money,wages_account_split,0,-0.15566955604601063,-76.28851785599672,76.13284829995058,-1.2449028450106965,-0.5262106933483095,-0.0013762183817378625
money,wages_eps3,1,-5.676895590431527,-6.322846614105088,0.6459510236735714,-202.10487840711855,-95.94847464726206,-0.917695278352367
money,wages_eps3,2,-11.76384232621637,-14.930212641608179,3.1663703153917426,-463.5835657902556,-198.82455378966787,-0.9946890731250269
money,wages_eps3,3,-10.824497291914417,-19.292882947627504,8.468385655712998,-447.64751437015354,-182.9497361437235,-0.6201032415197109
money,wages_eps3,4,-0.9936217650882538,-19.916058858720618,18.92243709363238,-41.78071575185261,-16.79404830069293,-0.03915295573565356
money,wages_eps3,5,32.66457754959909,-25.683948894932904,58.348526444532155,1383.0300170234325,552.0782491842791,0.6249513300627929
money,wages_eps3,0,3.405720575948518,-86.14594995699429,89.55167053294284,27.235840725701305,11.512376800835623,0.030108746878534737
money,wages_short_run_pretax,1,-11.543003942138718,-16.037687995937905,4.494684053799178,-410.94597760631024,-195.09494290546814,-1.865977636361327
money,wages_short_run_pretax,2,-34.28198826979861,-44.889993065182836,10.608004795384254,-1350.9673050509607,-579.4111168572263,-2.898705898240023
money,wages_short_run_pretax,3,-41.11183125893995,-64.81696564359812,23.705134384658475,-1700.1814105507335,-694.8496986392719,-2.3551744844098206
money,wages_short_run_pretax,4,-22.936562496966495,-74.3106217523055,51.37405925533901,-964.4575347292667,-387.67039124963605,-0.9037988575985119
money,wages_short_run_pretax,5,134.16079851340118,-87.53409645544326,221.69489496884376,5680.416688999667,2267.5100769320197,2.566816281212414
money,wages_short_run_pretax,0,24.2874125455574,-287.5893649124676,311.87677745802466,194.2285296103518,82.09887995991183,0.21471625177737153
money,renters_metro_local_low,1,-5.09776988350587,-5.09776988350587,0.0,-181.48724880372654,-86.16033827529995,-0.8240770466353814
money,renters_metro_local_low,2,-4.3099054310622815,-4.3099054310622815,0.0,-169.84257970697084,-72.843123908329,-0.364423095753843
money,renters_metro_local_low,3,-4.142630461259113,-4.142630461259113,0.0,-171.31864685503095,-70.01647553595217,-0.23731897271238023
money,renters_metro_local_low,4,-4.011412316311039,-4.011412316311039,0.0,-168.67552990486868,-67.80029842456042,-0.15806683627147763
money,renters_metro_local_low,5,-4.585879881636757,-4.585879881636757,0.0,-194.1678113282486,-77.50795283297653,-0.08773882739445593
money,renters_metro_local_low,0,-22.14759797377506,-22.14759797377506,0.0,-177.11624821205555,-74.86565248721575,-0.19579892316157596
money,landlords_intp_metro_local_low,1,0.2991950744570125,0.0,0.2991950744570125,10.6517344171459,5.056867888236459,0.04836620698084988
money,landlords_intp_metro_local_low,2,0.8360142249435235,0.0,0.8360142249435235,32.945226967807216,14.129750350850959,0.07068899696787011
money,landlords_intp_metro_local_low,3,1.4797575118521837,0.0,1.4797575118521837,61.1954305301544,25.01005257327476,0.08477090482974238
money,landlords_intp_metro_local_low,4,2.8049773549589148,0.0,2.8049773549589148,117.94625045025316,47.40931291631465,0.11052812858669864
money,landlords_intp_metro_local_low,5,19.028635684278495,0.0,19.028635684278495,805.6793110028569,321.6112578523431,0.36406321686276105
money,landlords_intp_metro_local_low,0,24.44857985049013,0.0,24.44857985049013,195.51739842664213,82.64367472536142,0.21614107377351072
money,landlords_scf_metro_local_low,1,0.4912974862488488,0.0,0.4912974862488488,17.49083053199131,8.303701143115083,0.07942041142290647
money,landlords_scf_metro_local_low,2,0.8777489591692905,0.0,0.8777489591692905,34.58988832701063,14.835122769136113,0.07421786814388319
money,landlords_scf_metro_local_low,3,1.856797986159081,0.0,1.856797986159081,76.78795428333608,31.38258456526637,0.10637043171737726
money,landlords_scf_metro_local_low,4,2.7238416240551784,0.0,2.7238416240551784,114.53458111156196,46.03796877754334,0.1073310330798669
money,landlords_scf_metro_local_low,5,18.498893794857782,0.0,18.498893794857782,783.2498479788495,312.65785949943677,0.3539279901670919
money,landlords_scf_metro_local_low,0,24.44857985049018,0.0,24.44857985049018,195.51739842664253,82.64367472536159,0.21614107377351116
money,landlords_mid_metro_local_low,1,0.3952462803529318,0.0,0.3952462803529318,14.071282474568646,6.680284515675791,0.06389330920187837
money,landlords_mid_metro_local_low,2,0.8568815920564097,0.0,0.8568815920564097,33.76755764740903,14.482436559993582,0.07245343255587688
money,landlords_mid_metro_local_low,3,1.6682777490056335,0.0,1.6682777490056335,68.99169240674529,28.196318569270584,0.09557066827355988
money,landlords_mid_metro_local_low,4,2.7644094895070346,0.0,2.7644094895070346,116.24041578090707,46.723640846928795,0.1089295808332823
money,landlords_mid_metro_local_low,5,18.76376473956801,0.0,18.76376473956801,794.4645794908479,317.13455867588783,0.35899560351492404
money,landlords_mid_metro_local_low,0,24.44857985049002,0.0,24.44857985049002,195.51739842664125,82.64367472536104,0.2161410737735097
money,owner_value_stock_metro_local_low,1,125.1663567847852,0.0,125.1663567847852,4456.085357865126,2115.508523865985,20.233695124421647
money,owner_value_stock_metro_local_low,2,147.52914754272126,0.0,147.52914754272126,5813.754246215619,2493.4384631952034,12.474294278933339
money,owner_value_stock_metro_local_low,3,190.99564385294195,0.0,190.99564385294195,7898.632418723188,3228.1039668786666,10.94157212804908
money,owner_value_stock_metro_local_low,4,266.88701430864955,0.0,266.88701430864955,11222.309005781386,4510.884892632241,10.516492114803036
money,owner_value_stock_metro_local_low,5,533.3003607912846,0.0,533.3003607912846,22580.12998771587,9013.541627101507,10.203308746099832
money,owner_value_stock_metro_local_low,0,1263.8785232803825,0.0,1263.8785232803825,10107.345388167105,4272.295822870058,11.173494035712853
money,renters_national_uniform_low,1,-5.42372750596596,-5.42372750596596,0.0,-193.09176479380528,-91.66953536664833,-0.8767695378587139
money,renters_national_uniform_low,2,-4.454070926767469,-4.454070926767469,0.0,-175.52378085788988,-75.27971218965709,-0.376612977199298
money,renters_national_uniform_low,3,-4.025002009392254,-4.025002009392254,0.0,-166.4541175676763,-68.02838374270912,-0.23058038870884687
money,renters_national_uniform_low,4,-3.6829658635738864,-3.6829658635738864,0.0,-154.86471339130694,-62.24894499686144,-0.14512463846806303
money,renters_national_uniform_low,5,-4.007219517470623,-4.007219517470623,0.0,-169.66712240648735,-67.7277620365063,-0.07666767352169801
money,renters_national_uniform_low,0,-21.592985823170192,-21.592985823170192,0.0,-172.68096708385968,-72.99089385282404,-0.1908957972339091
money,landlords_intp_national_uniform_low,1,0.269794529764095,0.0,0.269794529764095,9.605036725491955,4.559952387123702,0.04361347890687324
money,landlords_intp_national_uniform_low,2,0.7538628939800264,0.0,0.7538628939800264,29.70784874678149,12.741283787877387,0.06374270943816038
money,landlords_intp_national_uniform_low,3,1.3343484440697493,0.0,1.3343484440697493,55.18203277095224,22.552427995773822,0.07644085200173711
money,landlords_intp_national_uniform_low,4,2.5293449360871505,0.0,2.5293449360871505,106.35620668359525,42.75061448758398,0.09966703005345671
money,landlords_intp_national_uniform_low,5,17.158777850234472,0.0,17.158777850234472,726.5088546232353,290.00797635650747,0.32828837365103586
money,landlords_intp_national_uniform_low,0,22.046128654135494,0.0,22.046128654135494,176.3047893249803,74.52265516392838,0.19490186951526678
money,landlords_scf_national_uniform_low,1,0.4430199077218908,0.0,0.4430199077218908,15.772085844414754,7.487734045334989,0.07161612734568124
money,landlords_scf_national_uniform_low,2,0.791496544920649,0.0,0.791496544920649,31.190896684093566,13.377342453766701,0.06692481442855246
money,landlords_scf_national_uniform_low,3,1.674338858859402,0.0,1.674338858859402,69.24234984488706,28.298760134784516,0.09591789122222616
money,landlords_scf_national_uniform_low,4,2.456182045936129,0.0,2.456182045936129,103.27978663686616,41.51402612550698,0.0967840986400924
money,landlords_scf_national_uniform_low,5,16.681091296697392,0.0,16.681091296697392,706.2834333311004,281.9343879032302,0.31914908977287126
money,landlords_scf_national_uniform_low,0,22.046128654135465,0.0,22.046128654135465,176.30478932498005,74.52265516392828,0.1949018695152665
money,landlords_mid_national_uniform_low,1,0.35640721874299214,0.0,0.35640721874299214,12.688561284953327,6.0238432162293325,0.05761480312627712
money,landlords_mid_national_uniform_low,2,0.7726797194503369,0.0,0.7726797194503369,30.44937271543749,13.05931312082203,0.06533376193335635
money,landlords_mid_national_uniform_low,3,1.5043436514645785,0.0,1.5043436514645785,62.21219130791977,25.425594065279217,0.0861793716119818
money,landlords_mid_national_uniform_low,4,2.492763491011623,0.0,2.492763491011623,104.81799666023,42.132320306545196,0.09822556434677389
money,landlords_mid_national_uniform_low,5,16.919934573465905,0.0,16.919934573465905,716.3961439771667,285.9711821298684,0.32371873171195303
money,landlords_mid_national_uniform_low,0,22.046128654135437,0.0,22.046128654135437,176.30478932497985,74.52265516392818,0.19490186951526625
money,owner_value_stock_national_uniform_low,1,126.26975291949537,0.0,126.26975291949537,4495.367697673588,2134.1576560141207,20.412063989384123
money,owner_value_stock_national_uniform_low,2,158.49812180586474,0.0,158.49812180586474,6246.014052234722,2678.8286913980755,13.401773459661845
money,owner_value_stock_national_uniform_low,3,199.94817943709688,0.0,199.94817943709688,8268.86488250244,3379.414829523704,11.45443625336064
money,owner_value_stock_national_uniform_low,4,265.21346569797527,0.0,265.21346569797527,11151.93810484477,4482.598821222839,10.450547127507617
money,owner_value_stock_national_uniform_low,5,482.40887474435,0.0,482.40887474435,20425.36607849447,8153.402460369114,9.229633153767116
money,owner_value_stock_national_uniform_low,0,1232.3383946047823,0.0,1232.3383946047823,9855.116263105214,4165.68054496834,10.894659137302085
money,renters_metro_local_central,1,-7.792498642896522,-7.792498642896522,0.0,-277.4231031066968,-131.7054975851593,-1.2596918680707627
money,renters_metro_local_central,2,-6.586262389144712,-6.586262389144712,0.0,-259.5481067257714,-111.31657874613404,-0.5568999523749721
money,renters_metro_local_central,3,-6.329689193919941,-6.329689193919941,0.0,-261.76454739476924,-106.98094670543585,-0.36260905990469844
money,renters_metro_local_central,4,-6.131735901073301,-6.131735901073301,0.0,-257.8328331258109,-103.63769445063582,-0.24161667221139946
money,renters_metro_local_central,5,-7.018348987542228,-7.018348987542228,0.0,-297.1594322619994,-118.6201724275515,-0.1342777670382945
money,renters_metro_local_central,0,-33.8585351145767,-33.8585351145767,0.0,-270.76962100137825,-114.45220048763724,-0.29933109329113095
money,landlords_intp_metro_local_central,1,0.4572763424107323,0.0,0.4572763424107323,16.27963349143574,7.728690240585124,0.07392074306243678
money,landlords_intp_metro_local_central,2,1.2777266727378485,0.0,1.2777266727378485,50.35200835130915,21.59527716604208,0.1080378948109814
money,landlords_intp_metro_local_central,3,2.2615950610235958,0.0,2.2615950610235958,93.52835335228544,38.224243447063394,0.12956005166108442
money,landlords_intp_metro_local_central,4,4.28700167523912,0.0,4.28700167523912,180.26376304767504,72.45826906048356,0.16892623805840398
money,landlords_intp_metro_local_central,5,29.0825139503534,0.0,29.0825139503534,1231.3641498276515,491.5362324588074,0.556417903989276
money,landlords_intp_metro_local_central,0,37.3661137017647,0.0,37.3661137017647,298.820029014351,126.30888850820527,0.33034033009817554
money,landlords_scf_metro_local_central,1,0.7508770589060444,0.0,0.7508770589060444,26.732201477280512,12.691004670068414,0.12138259733764263
money,landlords_scf_metro_local_central,2,1.3415121700521861,0.0,1.3415121700521861,52.865635061927954,22.673336756615857,0.11343126335868992
money,landlords_scf_metro_local_central,3,2.8378468236729635,0.0,2.8378468236729635,117.3592678275559,47.96373573811019,0.16257180050389108
money,landlords_scf_metro_local_central,4,4.162997460484618,0.0,4.162997460484618,175.04952053535513,70.36236813998426,0.16403994057388155
money,landlords_scf_metro_local_central,5,28.272880188649307,0.0,28.272880188649307,1197.0839637902816,477.85225969156846,0.5409276777503965
money,landlords_scf_metro_local_central,0,37.366113701765116,0.0,37.366113701765116,298.8200290143544,126.30888850820669,0.3303403300981792
money,landlords_mid_metro_local_central,1,0.6040767006583835,0.0,0.6040767006583835,21.505917484357955,10.209847455326686,0.09765167020003891
money,landlords_mid_metro_local_central,2,1.3096194213950128,0.0,1.3096194213950128,51.60882170661838,22.134306961328893,0.11073457908483528
money,landlords_mid_metro_local_central,3,2.549720942348269,0.0,2.549720942348269,105.44381058992023,43.09398959258661,0.14606592608248714
money,landlords_mid_metro_local_central,4,4.224999567861872,0.0,4.224999567861872,177.6566417915152,71.41031860023395,0.16648308931614286
money,landlords_mid_metro_local_central,5,28.67769706950112,0.0,28.67769706950112,1214.2240568089567,484.694246075184,0.5486727908698319
money,landlords_mid_metro_local_central,0,37.36611370176466,0.0,37.36611370176466,298.8200290143508,126.30888850820517,0.3303403300981752
