year,crimeType,victim_race,rate,rateSE,rateLB,rateUB,count,countSE,countLB,countUB,sampleSizeUnwt,countFlag,rateFlag
2010,Simple assault,Other,14.2,2.85,8.57,19.74,226739,47476.0,133688.0,319790.0,51,0,0
2010,Simple assault,White,12.5,1.33,9.93,15.16,2179765,233900.0,1721330.0,2638199.0,515,0,0
2010,Violent crime excluding simple assault,Black,10.4,1.91,6.63,14.11,314931,59691.0,197939.0,431923.0,80,0,0
2010,Violent crime excluding simple assault,Hispanic,6.7,1.35,4.08,9.38,241035,49536.0,143945.0,338124.0,62,0,0
2010,Violent crime excluding simple assault,Other,8.5,2.03,4.54,12.5,136463,33440.0,70923.0,202004.0,31,0,0
2010,Violent crime excluding simple assault,White,5.8,0.77,4.26,7.28,1002406,134953.0,737904.0,1266909.0,251,0,0
2010,Violent victimization,Black,25.9,3.55,18.95,32.86,786810,113699.0,563964.0,1009656.0,176,0,0
2010,Violent victimization,Hispanic,16.8,2.53,11.89,21.81,603800,94305.0,418966.0,788634.0,172,0,0
2010,Violent victimization,Other,22.7,3.9,15.03,30.33,363202,65957.0,233928.0,492476.0,82,0,0
2010,Violent victimization,White,18.3,1.74,14.91,21.72,3182171,305456.0,2583488.0,3780854.0,766,0,0
2011,Aggravated assault,Black,6.1,1.22,3.73,8.5,188229,38217.0,113324.0,263133.0,52,0,0
2011,Aggravated assault,Hispanic,3.3,0.75,1.78,4.73,122133,28656.0,65969.0,178297.0,38,0,0
2011,Aggravated assault,Other,4.0,1.15,1.78,6.28,67010,19368.0,29050.0,104971.0,24,0,0
2011,Aggravated assault,White,3.9,0.53,2.88,4.95,676020,91477.0,496728.0,855311.0,166,0,0
2011,Personal theft/Larceny,Black,1.0,0.37,0.23,1.69,29507,11528.0,6913.0,52101.0,9,1,1
2011,Personal theft/Larceny,Hispanic,0.8,0.31,0.2,1.42,30287,11716.0,7324.0,53249.0,9,1,1
2011,Personal theft/Larceny,Other,1.3,0.57,0.2,2.45,22021,9626.0,3154.0,40887.0,9,1,1
2011,Personal theft/Larceny,White,0.5,0.13,0.23,0.74,83956,22412.0,40028.0,127883.0,24,0,0
2011,Rape/sexual assault,Black,1.2,0.42,0.34,1.99,35965,13042.0,10404.0,61526.0,9,1,1
2011,Rape/sexual assault,Hispanic,1.3,0.42,0.47,2.1,48225,15692.0,17469.0,78981.0,16,0,0
2011,Rape/sexual assault,Other,0.1,0.11,0.0,0.28,1190,1810.0,0.0,4738.0,1,1,1
2011,Rape/sexual assault,White,0.9,0.2,0.53,1.31,158808,34111.0,91951.0,225664.0,44,0,0
2011,Robbery,Black,3.5,0.85,1.85,5.16,107880,26406.0,56125.0,159635.0,28,0,0
2011,Robbery,Hispanic,2.6,0.66,1.34,3.92,98772,24921.0,49927.0,147616.0,32,0,0
2011,Robbery,Other,3.3,1.01,1.32,5.28,54892,17041.0,21492.0,88292.0,14,0,0
2011,Robbery,White,1.7,0.3,1.13,2.3,295714,51852.0,194086.0,397342.0,75,0,0
2011,Simple assault,Black,15.6,2.26,11.16,20.04,480100,72233.0,338526.0,621673.0,80,0,0
2011,Simple assault,Hispanic,16.7,2.23,12.32,21.06,626304,86768.0,456241.0,796367.0,130,0,0
2011,Simple assault,Other,15.8,2.76,10.34,21.17,262094,47774.0,168459.0,355729.0,56,0,0
2011,Simple assault,White,15.0,1.34,12.38,17.62,2589188,233096.0,2132327.0,3046048.0,582,0,0
2011,Violent crime excluding simple assault,Black,10.8,1.77,7.32,14.26,332074,56113.0,222095.0,442052.0,89,0,0
2011,Violent crime excluding simple assault,Hispanic,7.2,1.27,4.68,9.66,269130,48639.0,173798.0,364461.0,86,0,0
2011,Violent crime excluding simple assault,Other,7.4,1.69,4.08,10.71,123092,28804.0,66637.0,179547.0,39,0,0
2011,Violent crime excluding simple assault,White,6.5,0.75,5.08,8.02,1130542,130752.0,874272.0,1386811.0,285,0,0
2011,Violent victimization,Black,26.4,3.21,20.1,32.68,812173,103885.0,608562.0,1015785.0,169,0,0
2011,Violent victimization,Hispanic,23.9,2.83,18.32,29.41,895434,111171.0,677542.0,1113326.0,216,0,0
2011,Violent victimization,Other,23.2,3.55,16.2,30.11,385186,62099.0,263474.0,506899.0,95,0,0
2011,Violent victimization,White,21.6,1.71,18.19,24.91,3719729,299982.0,3131776.0,4307682.0,867,0,0
2012,Aggravated assault,Black,5.6,1.13,3.42,7.84,180355,36577.0,108667.0,252044.0,50,0,0
2012,Aggravated assault,Hispanic,5.3,1.0,3.34,7.25,211287,40333.0,132235.0,290339.0,44,0,0
2012,Aggravated assault,Other,3.7,1.11,1.52,5.88,65425,19878.0,26465.0,104385.0,18,0,0
2012,Aggravated assault,White,3.1,0.42,2.3,3.95,539039,72917.0,396125.0,681953.0,154,0,0
2012,Personal theft/Larceny,Black,0.5,0.27,0.0,1.0,15035,8610.0,0.0,31911.0,5,1,1
2012,Personal theft/Larceny,Hispanic,0.6,0.29,0.07,1.19,24942,11418.0,2564.0,47320.0,8,1,1
2012,Personal theft/Larceny,Other,0.7,0.43,0.0,1.52,11999,7606.0,0.0,26907.0,5,1,1
2012,Personal theft/Larceny,White,0.6,0.15,0.3,0.88,101606,25811.0,51017.0,152196.0,36,0,0
2012,Rape/sexual assault,Black,0.6,0.31,0.0,1.2,19277,9883.0,0.0,38647.0,7,1,1
2012,Rape/sexual assault,Hispanic,0.8,0.32,0.13,1.38,30090,12695.0,5208.0,54973.0,10,1,1
2012,Rape/sexual assault,Other,4.5,1.24,2.03,6.9,79007,22218.0,35461.0,122552.0,7,1,1
2012,Rape/sexual assault,White,1.3,0.24,0.8,1.73,218456,41177.0,137751.0,299162.0,50,0,0
2012,Robbery,Black,5.1,1.06,3.0,7.15,162751,34341.0,95444.0,230057.0,45,0,0
2012,Robbery,Hispanic,3.2,0.74,1.78,4.68,128692,29763.0,70358.0,187026.0,38,0,0
2012,Robbery,Other,2.4,0.87,0.7,4.11,42534,15473.0,12206.0,72861.0,13,0,0
2012,Robbery,White,2.4,0.35,1.67,3.06,407780,60980.0,288261.0,527299.0,105,0,0
2012,Simple assault,Black,22.9,2.68,17.67,28.16,734157,89061.0,559601.0,908712.0,130,0,0
2012,Simple assault,Hispanic,15.2,1.92,11.44,18.96,606251,78660.0,452079.0,760423.0,170,0,0
2012,Simple assault,Other,13.1,2.35,8.47,17.69,231353,42672.0,147718.0,314988.0,60,0,0
2012,Simple assault,White,18.5,1.35,15.84,21.13,3186141,235403.0,2724760.0,3647523.0,760,0,0
2012,Violent crime excluding simple assault,Black,11.3,1.73,7.93,14.69,362382,56572.0,251503.0,473262.0,102,0,0
2012,Violent crime excluding simple assault,Hispanic,9.3,1.41,6.51,12.04,370069,57331.0,257703.0,482435.0,92,0,0
2012,Violent crime excluding simple assault,Other,10.6,2.07,6.51,14.62,186965,37397.0,113669.0,260261.0,38,0,0
2012,Violent crime excluding simple assault,White,6.8,0.69,5.4,8.12,1165275,120542.0,929016.0,1401533.0,309,0,0
2012,Violent victimization,Black,34.2,3.43,27.49,40.96,1096539,115810.0,869557.0,1323522.0,232,0,0
2012,Violent victimization,Hispanic,24.5,2.59,19.41,29.55,976320,107299.0,766017.0,1186622.0,262,0,0
2012,Violent victimization,Other,23.6,3.36,17.05,30.24,418318,61980.0,296839.0,539797.0,98,0,0
2012,Violent victimization,White,25.2,1.66,21.99,28.49,4351416,290013.0,3783002.0,4919830.0,1069,0,0
2013,Aggravated assault,Black,6.0,1.31,3.45,8.6,195588,43615.0,110104.0,281072.0,35,0,0
2013,Aggravated assault,Hispanic,3.7,0.87,1.95,5.37,150105,36317.0,78924.0,221285.0,49,0,0
2013,Aggravated assault,Other,2.9,0.96,1.0,4.78,53201,17961.0,17998.0,88405.0,17,0,0
2013,Aggravated assault,White,3.4,0.55,2.37,4.53,595326,95208.0,408721.0,781930.0,158,0,0
2013,Personal theft/Larceny,Black,1.4,0.48,0.41,2.3,44003,15833.0,12971.0,75035.0,9,1,1
2013,Personal theft/Larceny,Hispanic,0.7,0.28,0.12,1.22,27403,11608.0,4653.0,50154.0,10,1,1
2013,Personal theft/Larceny,Other,0.4,0.26,0.0,0.89,6864,4864.0,0.0,16396.0,3,1,1
2013,Personal theft/Larceny,White,0.4,0.12,0.13,0.59,62333,19969.0,23195.0,101471.0,21,0,0
2013,Rape/sexual assault,Black,0.7,0.32,0.09,1.33,23026,10372.0,2696.0,43355.0,7,1,1
2013,Rape/sexual assault,Hispanic,0.7,0.28,0.11,1.21,27101,11524.0,4514.0,49689.0,8,1,1
2013,Rape/sexual assault,Other,2.0,0.75,0.5,3.42,36032,13879.0,8831.0,63234.0,11,0,0
2013,Rape/sexual assault,White,1.2,0.27,0.71,1.77,214006,46429.0,123006.0,305006.0,51,0,0
2013,Robbery,Black,2.7,0.77,1.22,4.23,88561,25310.0,38955.0,138167.0,24,0,0
2013,Robbery,Hispanic,3.2,0.79,1.61,4.71,129419,32794.0,65143.0,193695.0,39,0,0
2013,Robbery,Other,3.9,1.18,1.61,6.22,72046,22011.0,28905.0,115188.0,14,0,0
2013,Robbery,White,2.1,0.38,1.31,2.81,355618,66217.0,225835.0,485400.0,71,0,0
2013,Simple assault,Black,15.6,2.52,10.7,20.58,507887,85103.0,341088.0,674685.0,113,0,0
2013,Simple assault,Hispanic,17.3,2.53,12.35,22.26,709047,107742.0,497876.0,920218.0,145,0,0
2013,Simple assault,Other,16.4,3.07,10.39,22.42,301883,59030.0,186186.0,417580.0,63,0,0
2013,Simple assault,White,15.5,1.58,12.37,18.55,2667578,275587.0,2127436.0,3207719.0,628,0,0
2013,Violent crime excluding simple assault,Black,9.5,1.79,5.95,12.96,307175,59753.0,190061.0,424289.0,66,0,0
2013,Violent crime excluding simple assault,Hispanic,7.5,1.42,4.7,10.27,306625,59678.0,189658.0,423593.0,96,0,0
2013,Violent crime excluding simple assault,Other,8.8,2.01,4.82,12.71,161280,38163.0,86483.0,236078.0,42,0,0
2013,Violent crime excluding simple assault,White,6.8,0.88,5.02,8.48,1164949,153201.0,864681.0,1465217.0,280,0,0
2013,Violent victimization,Black,25.1,3.48,18.29,31.91,815061,118919.0,581984.0,1048139.0,179,0,0
2013,Violent victimization,Hispanic,24.8,3.23,18.46,31.12,1015672,138998.0,743240.0,1288104.0,241,0,0
2013,Violent victimization,Other,25.2,4.09,17.14,33.19,463163,79746.0,306864.0,619463.0,105,0,0
2013,Violent victimization,White,22.2,2.03,18.23,26.19,3832527,355777.0,3135217.0,4529836.0,908,0,0
2014,Aggravated assault,Black,4.8,1.07,2.72,6.91,157914,35621.0,88098.0,227730.0,32,0,0
2014,Aggravated assault,Hispanic,3.2,0.77,1.73,4.73,133932,32039.0,71136.0,196727.0,46,0,0
2014,Aggravated assault,Other,4.7,1.28,2.15,7.17,87996,24535.0,39908.0,136084.0,19,0,0
2014,Aggravated assault,White,4.1,0.55,3.02,5.19,712249,96741.0,522639.0,901858.0,162,0,0
2014,Personal theft/Larceny,Black,0.8,0.36,0.12,1.54,27262,11973.0,3795.0,50728.0,8,1,1
2014,Personal theft/Larceny,Hispanic,0.3,0.19,0.0,0.7,13531,7944.0,0.0,29101.0,5,1,1
2014,Personal theft/Larceny,Other,0.7,0.41,0.0,1.51,13207,7834.0,0.0,28562.0,5,1,1
2014,Personal theft/Larceny,White,0.3,0.1,0.1,0.5,51919,17674.0,17278.0,86560.0,18,0,0
2014,Rape/sexual assault,Black,1.5,0.52,0.5,2.55,50109,17294.0,16214.0,84004.0,14,0,0
2014,Rape/sexual assault,Hispanic,1.9,0.55,0.83,2.98,78772,22888.0,33913.0,123631.0,13,0,0
2014,Rape/sexual assault,Other,0.5,0.32,0.0,1.09,8554,6116.0,0.0,20541.0,3,1,1
2014,Rape/sexual assault,White,0.8,0.2,0.46,1.23,146911,34001.0,80271.0,213550.0,39,0,0
2014,Robbery,Black,3.8,0.92,1.98,5.58,124029,30502.0,64246.0,183811.0,31,0,0
2014,Robbery,Hispanic,3.2,0.76,1.69,4.66,131509,31666.0,69444.0,193574.0,37,0,0
2014,Robbery,Other,2.6,0.89,0.83,4.31,48535,16959.0,15296.0,81774.0,11,0,0
2014,Robbery,White,2.1,0.35,1.39,2.76,360138,61172.0,240242.0,480034.0,87,0,0
2014,Simple assault,Black,12.4,1.96,8.54,16.24,406475,66314.0,276502.0,536448.0,99,0,0
2014,Simple assault,Hispanic,7.9,1.35,5.2,10.5,325163,57158.0,213135.0,437191.0,112,0,0
2014,Simple assault,Other,15.3,2.7,10.01,20.61,289122,52881.0,185477.0,392768.0,67,0,0
2014,Simple assault,White,13.2,1.23,10.83,15.65,2298163,215686.0,1875425.0,2720900.0,567,0,0
2014,Violent crime excluding simple assault,Black,10.1,1.72,6.74,13.5,332052,57959.0,218455.0,445649.0,77,0,0
2014,Violent crime excluding simple assault,Hispanic,8.3,1.4,5.56,11.06,344213,59360.0,227869.0,460556.0,96,0,0
2014,Violent crime excluding simple assault,Other,7.7,1.75,4.25,11.11,145085,33728.0,78979.0,211191.0,33,0,0
2014,Violent crime excluding simple assault,White,7.0,0.8,5.46,8.59,1219298,139557.0,945771.0,1492825.0,288,0,0
2014,Violent victimization,Black,22.5,2.89,16.83,28.18,738527,99148.0,544200.0,932854.0,176,0,0
2014,Violent victimization,Hispanic,16.2,2.17,11.92,20.41,669376,92756.0,487577.0,851175.0,208,0,0
2014,Violent victimization,Other,23.0,3.5,16.12,29.85,434207,69306.0,298370.0,570045.0,100,0,0
2014,Violent victimization,White,20.3,1.64,17.05,23.49,3517460,289072.0,2950890.0,4084031.0,855,0,0
2015,Aggravated assault,Black,4.3,1.03,2.23,6.27,141333,34757.0,73210.0,209456.0,43,0,0
2015,Aggravated assault,Hispanic,3.0,0.75,1.5,4.44,128707,32744.0,64531.0,192884.0,41,0,0
2015,Aggravated assault,Other,3.2,1.05,1.16,5.29,64246,21188.0,22717.0,105774.0,19,0,0
2015,Aggravated assault,White,2.8,0.45,1.91,3.66,482471,77628.0,330323.0,634620.0,160,0,0
2015,Personal theft/Larceny,Black,0.8,0.37,0.07,1.54,26798,12498.0,2302.0,51294.0,10,1,1
2015,Personal theft/Larceny,Hispanic,0.2,0.17,0.0,0.58,10614,7313.0,0.0,24946.0,5,1,1
2015,Personal theft/Larceny,Other,0.3,0.24,0.0,0.73,5098,4855.0,0.0,14614.0,2,1,1
2015,Personal theft/Larceny,White,0.3,0.1,0.07,0.46,46347,17352.0,12337.0,80357.0,19,0,0
2015,Rape/sexual assault,Black,0.5,0.28,0.0,1.03,16060,9268.0,0.0,34225.0,4,1,1
2015,Rape/sexual assault,Hispanic,1.1,0.42,0.33,1.96,49585,18079.0,14150.0,85020.0,18,0,0
2015,Rape/sexual assault,Other,3.6,1.12,1.37,5.74,70797,22498.0,26701.0,114893.0,11,0,0
2015,Rape/sexual assault,White,1.7,0.32,1.07,2.34,295394,56066.0,185506.0,405282.0,70,0,0
2015,Robbery,Black,3.7,0.94,1.82,5.49,121506,31567.0,59635.0,183377.0,27,0,0
2015,Robbery,Hispanic,3.0,0.75,1.53,4.48,130147,32977.0,65514.0,194780.0,37,0,0
2015,Robbery,Other,3.6,1.13,1.4,5.81,71776,22691.0,27304.0,116249.0,30,0,0
2015,Robbery,White,1.5,0.29,0.9,2.05,255148,50930.0,155328.0,354968.0,71,0,0
2015,Simple assault,Black,14.3,2.24,9.87,18.64,473847,76698.0,323521.0,624173.0,118,0,0
2015,Simple assault,Hispanic,9.6,1.59,6.5,12.72,416283,70353.0,278394.0,554173.0,104,0,0
2015,Simple assault,Other,15.4,2.78,9.91,20.82,306106,57396.0,193611.0,418601.0,64,0,0
2015,Simple assault,White,11.5,1.16,9.19,13.73,1983208,202688.0,1585947.0,2380468.0,569,0,0
2015,Violent crime excluding simple assault,Black,8.4,1.59,5.27,11.5,278899,53989.0,173083.0,384715.0,74,0,0
2015,Violent crime excluding simple assault,Hispanic,7.1,1.31,4.56,9.68,308440,57684.0,195381.0,421499.0,96,0,0
2015,Violent crime excluding simple assault,Other,10.4,2.17,6.12,14.64,206819,44415.0,119767.0,293872.0,60,0,0
2015,Violent crime excluding simple assault,White,6.0,0.74,4.51,7.43,1033014,129770.0,778669.0,1287358.0,301,0,0
2015,Violent victimization,Black,22.6,3.02,16.73,28.56,752746,104693.0,547551.0,957940.0,192,0,0
2015,Violent victimization,Hispanic,16.7,2.28,12.27,21.2,724723,102043.0,524723.0,924723.0,200,0,0
2015,Violent victimization,Other,25.7,3.86,18.17,33.31,512925,80873.0,354417.0,671433.0,124,0,0
2015,Violent victimization,White,17.4,1.54,14.41,20.45,3016221,270281.0,2486480.0,3545962.0,870,0,0
2016,Aggravated assault,Black,3.5,0.75,2.0,4.95,116825,25570.0,66709.0,166940.0,43,0,0
2016,Aggravated assault,Hispanic,4.6,0.81,2.99,6.14,203011,36297.0,131869.0,274152.0,69,0,0
2016,Aggravated assault,Other,3.7,0.93,1.86,5.5,78074,19912.0,39047.0,117102.0,30,0,0
2016,Aggravated assault,White,3.7,0.44,2.85,4.59,642669,77258.0,491247.0,794091.0,211,0,0
2016,Personal theft/Larceny,Black,0.7,0.3,0.15,1.31,24633,9987.0,5058.0,44207.0,9,1,1
2016,Personal theft/Larceny,Hispanic,0.3,0.15,0.0,0.56,12104,6647.0,0.0,25133.0,4,1,1
2016,Personal theft/Larceny,Other,0.5,0.28,0.0,1.0,9701,5870.0,0.0,21206.0,4,1,1
2016,Personal theft/Larceny,White,0.3,0.08,0.1,0.42,45144,14281.0,17154.0,73135.0,21,0,0
2016,Rape/sexual assault,Black,0.9,0.33,0.23,1.51,29190,11029.0,7574.0,50805.0,10,1,1
2016,Rape/sexual assault,Hispanic,1.0,0.31,0.36,1.58,43062,13883.0,15851.0,70273.0,18,0,0
2016,Rape/sexual assault,Other,0.9,0.4,0.1,1.68,18900,8568.0,2107.0,35692.0,8,1,1
2016,Rape/sexual assault,White,1.2,0.21,0.78,1.61,207256,36783.0,135163.0,279349.0,90,0,0
2016,Robbery,Black,2.7,0.65,1.47,4.02,92308,22080.0,49032.0,135584.0,31,0,0
2016,Robbery,Hispanic,2.4,0.54,1.34,3.46,106711,24163.0,59353.0,154069.0,40,0,0
2016,Robbery,Other,3.2,0.85,1.5,4.82,67077,18144.0,31515.0,102639.0,20,0,0
2016,Robbery,White,1.1,0.2,0.72,1.51,192709,35106.0,123903.0,261516.0,89,0,0
2016,Simple assault,Black,15.2,1.91,11.46,18.96,511497,66365.0,381425.0,641570.0,127,0,0
2016,Simple assault,Hispanic,10.3,1.35,7.63,12.94,457312,61621.0,336537.0,578086.0,158,0,0
2016,Simple assault,Other,11.2,1.85,7.61,14.84,238283,40240.0,159414.0,317152.0,91,0,0
2016,Simple assault,White,13.6,1.06,11.5,15.67,2348931,185756.0,1984856.0,2713007.0,855,0,0
2016,Violent crime excluding simple assault,Black,7.1,1.17,4.79,9.39,238322,40244.0,159445.0,317200.0,84,0,0
2016,Violent crime excluding simple assault,Hispanic,7.9,1.15,5.69,10.18,352784,51944.0,250976.0,454592.0,127,0,0
2016,Violent crime excluding simple assault,Other,7.7,1.46,4.86,10.6,164051,31679.0,101961.0,226141.0,58,0,0
2016,Violent crime excluding simple assault,White,6.0,0.61,4.83,7.24,1042635,106942.0,833031.0,1252238.0,390,0,0
2016,Violent victimization,Black,22.3,2.44,17.51,27.09,749820,85657.0,581936.0,917704.0,211,0,0
2016,Violent victimization,Hispanic,18.2,1.96,14.37,22.06,810095,90220.0,633268.0,986923.0,285,0,0
2016,Violent victimization,Other,19.0,2.57,13.92,23.99,402334,56628.0,291346.0,513323.0,149,0,0
2016,Violent victimization,White,19.6,1.36,16.95,22.29,3391566,238717.0,2923690.0,3859442.0,1245,0,0
2017,Aggravated assault,Black,3.5,0.77,1.98,4.99,113888,25416.0,64073.0,163702.0,42,0,0
2017,Aggravated assault,Hispanic,4.1,0.75,2.63,5.58,186883,34629.0,119012.0,254754.0,75,0,0
2017,Aggravated assault,Other,3.1,0.83,1.49,4.72,70916,19031.0,33616.0,108217.0,31,0,0
2017,Aggravated assault,White,3.6,0.44,2.77,4.48,621486,75327.0,473848.0,769124.0,265,0,0
2017,Personal theft/Larceny,Black,0.5,0.26,0.03,1.04,17564,8415.0,1071.0,34057.0,8,1,1
2017,Personal theft/Larceny,Hispanic,0.4,0.2,0.05,0.84,20369,9154.0,2427.0,38312.0,10,1,1
2017,Personal theft/Larceny,Other,0.2,0.19,0.0,0.62,5548,4444.0,0.0,14258.0,3,1,1
2017,Personal theft/Larceny,White,0.3,0.1,0.14,0.52,57113,16710.0,24362.0,89864.0,35,0,0
2017,Rape/sexual assault,Black,1.9,0.54,0.88,2.99,63256,17765.0,28437.0,98075.0,13,0,0
2017,Rape/sexual assault,Hispanic,1.8,0.45,0.91,2.69,81891,20765.0,41192.0,122590.0,35,0,0
2017,Rape/sexual assault,Other,1.5,0.54,0.45,2.56,34390,12384.0,10118.0,58661.0,18,0,0
2017,Rape/sexual assault,White,1.3,0.22,0.82,1.68,214442,37781.0,140394.0,288491.0,106,0,0
2017,Robbery,Black,2.5,0.62,1.24,3.68,80454,20543.0,40191.0,120716.0,36,0,0
2017,Robbery,Hispanic,3.6,0.69,2.21,4.91,161816,31627.0,99827.0,223804.0,44,0,0
2017,Robbery,Other,1.4,0.52,0.4,2.45,32564,11996.0,9053.0,56076.0,14,0,0
2017,Robbery,White,2.0,0.29,1.4,2.55,339003,50675.0,239682.0,438325.0,148,0,0
2017,Simple assault,Black,13.9,1.82,10.35,17.5,455372,61400.0,335031.0,575713.0,166,0,0
2017,Simple assault,Hispanic,11.2,1.42,8.43,14.0,510126,66142.0,380490.0,639762.0,185,0,0
2017,Simple assault,Other,11.4,1.82,7.82,14.97,260082,42728.0,176337.0,343827.0,82,0,0
2017,Simple assault,White,13.9,1.07,11.82,16.02,2386098,185782.0,2021973.0,2750223.0,983,0,0
2017,Violent crime excluding simple assault,Black,7.9,1.27,5.38,10.37,257597,42466.0,174365.0,340829.0,91,0,0
2017,Violent crime excluding simple assault,Hispanic,9.5,1.27,6.97,11.97,430590,59196.0,314569.0,546611.0,154,0,0
2017,Violent crime excluding simple assault,Other,6.0,1.23,3.62,8.46,137870,28614.0,81787.0,193953.0,63,0,0
2017,Violent crime excluding simple assault,White,6.9,0.67,5.55,8.16,1174932,115146.0,949251.0,1400613.0,519,0,0
2017,Violent victimization,Black,21.8,2.42,17.05,26.56,712969,82495.0,551281.0,874656.0,257,0,0
2017,Violent victimization,Hispanic,20.7,2.1,16.56,24.81,940716,99215.0,746259.0,1135173.0,339,0,0
2017,Violent victimization,Other,17.4,2.38,12.77,22.09,397952,56231.0,287741.0,508164.0,145,0,0
2017,Violent victimization,White,20.8,1.4,18.02,23.52,3561030,243775.0,3083240.0,4038819.0,1502,0,0
2018,Aggravated assault,Black,4.9,0.98,3.01,6.86,163454,33039.0,98697.0,228210.0,54,0,0
2018,Aggravated assault,Hispanic,3.6,0.71,2.23,5.03,170494,33971.0,103913.0,237075.0,65,0,0
2018,Aggravated assault,Other,3.1,0.82,1.47,4.67,72848,19572.0,34488.0,111208.0,34,0,0
2018,Aggravated assault,White,3.8,0.49,2.84,4.75,651246,83819.0,486963.0,815529.0,282,0,0
2018,Personal theft/Larceny,Black,1.3,0.42,0.48,2.14,43396,14128.0,15706.0,71086.0,17,0,0
2018,Personal theft/Larceny,Hispanic,0.4,0.18,0.05,0.76,19047,8553.0,2283.0,35811.0,6,1,1
2018,Personal theft/Larceny,Other,0.8,0.35,0.08,1.46,18330,8360.0,1945.0,34715.0,5,1,1
2018,Personal theft/Larceny,White,0.3,0.1,0.15,0.53,58379,17010.0,25040.0,91719.0,33,0,0
2018,Rape/sexual assault,Black,1.3,0.41,0.44,2.06,41492,13740.0,14562.0,68421.0,15,0,0
2018,Rape/sexual assault,Hispanic,2.1,0.51,1.14,3.13,100259,24020.0,53180.0,147339.0,29,0,0
2018,Rape/sexual assault,Other,4.5,1.04,2.49,6.59,107624,25147.0,58336.0,156911.0,33,0,0
2018,Rape/sexual assault,White,2.8,0.4,2.05,3.61,485257,68548.0,350906.0,619609.0,192,0,0
2018,Robbery,Black,3.9,0.84,2.22,5.5,127763,28113.0,72662.0,182864.0,45,0,0
2018,Robbery,Hispanic,2.7,0.59,1.56,3.88,127890,28131.0,72753.0,183026.0,40,0,0
2018,Robbery,Other,2.0,0.63,0.8,3.27,48163,15076.0,18614.0,77711.0,21,0,0
2018,Robbery,White,1.6,0.27,1.05,2.09,269281,46036.0,179051.0,359510.0,115,0,0
2018,Simple assault,Black,10.3,1.59,7.22,13.46,342616,54133.0,236517.0,448714.0,139,0,0
2018,Simple assault,Hispanic,10.1,1.4,7.34,12.83,473902,67451.0,341700.0,606105.0,172,0,0
2018,Simple assault,Other,15.6,2.32,11.07,20.16,370068,57027.0,258296.0,481840.0,106,0,0
2018,Simple assault,White,16.5,1.33,13.91,19.13,2833160,231868.0,2378707.0,3287612.0,1023,0,0
2018,Violent crime excluding simple assault,Black,10.0,1.56,6.98,13.1,332708,53072.0,228690.0,436726.0,114,0,0
2018,Violent crime excluding simple assault,Hispanic,8.5,1.25,6.04,10.93,398642,59974.0,281096.0,516188.0,134,0,0
2018,Violent crime excluding simple assault,Other,9.6,1.7,6.32,12.97,228634,41267.0,147752.0,309517.0,88,0,0
2018,Violent crime excluding simple assault,White,8.2,0.82,6.58,9.81,1405784,142542.0,1126406.0,1685162.0,589,0,0
2018,Violent victimization,Black,20.4,2.49,15.51,25.26,675324,85933.0,506898.0,843750.0,253,0,0
2018,Violent victimization,Hispanic,18.6,2.1,14.45,22.68,872545,102496.0,671657.0,1073433.0,306,0,0
2018,Violent victimization,Other,25.3,3.17,19.04,31.48,598702,79125.0,443621.0,753784.0,194,0,0
2018,Violent victimization,White,24.7,1.76,21.28,28.16,4238944,306561.0,3638095.0,4839793.0,1612,0,0
2019,Aggravated assault,Black,3.4,0.78,1.85,4.91,112947,26391.0,61223.0,164672.0,41,0,0
2019,Aggravated assault,Hispanic,6.1,1.0,4.18,8.11,294281,48848.0,198540.0,390022.0,78,0,0
2019,Aggravated assault,Other,3.3,0.87,1.61,5.04,80368,21334.0,38554.0,122182.0,34,0,0
2019,Aggravated assault,White,3.1,0.42,2.28,3.93,531893,72278.0,390230.0,673556.0,268,0,0
2019,Personal theft/Larceny,Black,0.4,0.21,0.0,0.79,12483,7063.0,0.0,26327.0,4,1,1
2019,Personal theft/Larceny,Hispanic,0.5,0.22,0.08,0.93,24227,10355.0,3931.0,44523.0,8,1,1
2019,Personal theft/Larceny,Other,0.5,0.3,0.0,1.14,13207,7293.0,0.0,27502.0,4,1,1
2019,Personal theft/Larceny,White,0.4,0.1,0.15,0.56,60188,17854.0,25196.0,95181.0,28,0,0
2019,Rape/sexual assault,Black,0.8,0.33,0.17,1.47,27285,11104.0,5521.0,49048.0,17,0,0
2019,Rape/sexual assault,Hispanic,1.4,0.39,0.61,2.14,65851,18866.0,28876.0,102827.0,30,0,0
2019,Rape/sexual assault,Other,1.7,0.57,0.53,2.78,40046,13949.0,12707.0,67385.0,14,0,0
2019,Rape/sexual assault,White,1.9,0.3,1.31,2.5,326124,52257.0,223702.0,428545.0,119,0,0
2019,Robbery,Black,2.8,0.7,1.44,4.17,93809,23489.0,47771.0,139847.0,34,0,0
2019,Robbery,Hispanic,2.7,0.59,1.53,3.86,129030,28706.0,72767.0,185293.0,45,0,0
2019,Robbery,Other,2.3,0.69,0.9,3.61,54476,16800.0,21549.0,87403.0,21,0,0
2019,Robbery,White,1.5,0.26,0.99,2.01,257106,44721.0,169454.0,344758.0,108,0,0
2019,Simple assault,Black,11.6,1.71,8.29,15.0,388918,58694.0,273880.0,503957.0,143,0,0
