DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_CRIME,SEX,AGE,CITIZENSHIP,COUNTRY_CITIZEN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_CRIME,NOTE_SEX,NOTE_AGE,NOTE_CITIZENSHIP,NOTE_COUNTRY_CITIZEN,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y18-24,ITL,WORLD,2023,71,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y18-24,ITL,WORLD,2024,84,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y18-24,TOTAL,WORLD,2023,125,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y18-24,TOTAL,WORLD,2024,120,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y25-34,FRG,WORLD,2023,63,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y25-34,FRG,WORLD,2024,60,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y25-34,ITL,WORLD,2023,155,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y25-34,ITL,WORLD,2024,122,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y25-34,TOTAL,WORLD,2023,218,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y25-34,TOTAL,WORLD,2024,182,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y35-44,FRG,WORLD,2023,47,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y35-44,FRG,WORLD,2024,36,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y35-44,ITL,WORLD,2023,120,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y35-44,ITL,WORLD,2024,118,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y35-44,TOTAL,WORLD,2023,167,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y35-44,TOTAL,WORLD,2024,154,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y45-54,FRG,WORLD,2023,21,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y45-54,FRG,WORLD,2024,17,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y45-54,ITL,WORLD,2023,91,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y45-54,ITL,WORLD,2024,89,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y45-54,TOTAL,WORLD,2023,112,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y45-54,TOTAL,WORLD,2024,106,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y55-64,FRG,WORLD,2023,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y55-64,FRG,WORLD,2024,7,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y55-64,ITL,WORLD,2023,47,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y55-64,ITL,WORLD,2024,48,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y55-64,TOTAL,WORLD,2023,52,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,1,Y55-64,TOTAL,WORLD,2024,55,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_GE65,FRG,WORLD,2023,1,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_GE65,FRG,WORLD,2024,1,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_GE65,ITL,WORLD,2023,3,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_GE65,ITL,WORLD,2024,3,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_GE65,TOTAL,WORLD,2023,4,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_GE65,TOTAL,WORLD,2024,4,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_UN13,FRG,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_UN13,FRG,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_UN13,ITL,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_UN13,ITL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_UN13,TOTAL,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y_UN13,TOTAL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y14-17,FRG,WORLD,2023,1,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y14-17,FRG,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y14-17,ITL,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y14-17,ITL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y14-17,TOTAL,WORLD,2023,1,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y14-17,TOTAL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y18-24,FRG,WORLD,2023,2,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y18-24,FRG,WORLD,2024,4,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y18-24,ITL,WORLD,2023,3,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y18-24,ITL,WORLD,2024,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y18-24,TOTAL,WORLD,2023,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y18-24,TOTAL,WORLD,2024,9,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y25-34,FRG,WORLD,2023,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y25-34,FRG,WORLD,2024,7,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y25-34,ITL,WORLD,2023,12,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y25-34,ITL,WORLD,2024,8,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y25-34,TOTAL,WORLD,2023,17,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y25-34,TOTAL,WORLD,2024,15,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y35-44,FRG,WORLD,2023,3,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y35-44,FRG,WORLD,2024,2,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y35-44,ITL,WORLD,2023,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y35-44,ITL,WORLD,2024,22,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y35-44,TOTAL,WORLD,2023,8,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y35-44,TOTAL,WORLD,2024,24,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y45-54,FRG,WORLD,2023,4,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y45-54,FRG,WORLD,2024,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y45-54,ITL,WORLD,2023,12,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y45-54,ITL,WORLD,2024,7,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y45-54,TOTAL,WORLD,2023,16,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y45-54,TOTAL,WORLD,2024,12,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y55-64,FRG,WORLD,2023,2,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y55-64,FRG,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y55-64,ITL,WORLD,2023,6,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y55-64,ITL,WORLD,2024,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y55-64,TOTAL,WORLD,2023,8,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,INTENHOM,2,Y55-64,TOTAL,WORLD,2024,5,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__INTENHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_GE65,FRG,WORLD,2023,36,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_GE65,FRG,WORLD,2024,69,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_GE65,ITL,WORLD,2023,370,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_GE65,ITL,WORLD,2024,362,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_GE65,TOTAL,WORLD,2023,406,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_GE65,TOTAL,WORLD,2024,431,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_UN13,FRG,WORLD,2023,9,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_UN13,FRG,WORLD,2024,20,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_UN13,ITL,WORLD,2023,15,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_UN13,ITL,WORLD,2024,30,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_UN13,TOTAL,WORLD,2023,24,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y_UN13,TOTAL,WORLD,2024,50,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y14-17,FRG,WORLD,2023,180,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y14-17,FRG,WORLD,2024,196,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y14-17,ITL,WORLD,2023,136,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y14-17,ITL,WORLD,2024,183,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y14-17,TOTAL,WORLD,2023,316,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y14-17,TOTAL,WORLD,2024,379,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y18-24,FRG,WORLD,2023,516,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y18-24,FRG,WORLD,2024,581,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y18-24,ITL,WORLD,2023,402,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y18-24,ITL,WORLD,2024,482,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y18-24,TOTAL,WORLD,2023,918,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y18-24,TOTAL,WORLD,2024,1063,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y25-34,FRG,WORLD,2023,830,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y25-34,FRG,WORLD,2024,877,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y25-34,ITL,WORLD,2023,505,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y25-34,ITL,WORLD,2024,518,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y25-34,TOTAL,WORLD,2023,1335,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y25-34,TOTAL,WORLD,2024,1395,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y35-44,FRG,WORLD,2023,576,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y35-44,FRG,WORLD,2024,594,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y35-44,ITL,WORLD,2023,660,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_5(1.0),A,IT,OFFEND,RAPE,1,Y35-44,ITL,WORLD,2024,673,,,,TIPO_DATO35__OFFEND_N1,,,,,ISO__WORLD_N1,,,,
