DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_CRIME,SEX,AGE,CITIZENSHIP,COUNTRY_CITIZEN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_CRIME,NOTE_SEX,NOTE_AGE,NOTE_CITIZENSHIP,NOTE_COUNTRY_CITIZEN,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y14-17,TOTAL,WORLD,2022,4,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y14-17,TOTAL,WORLD,2023,7,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y14-17,TOTAL,WORLD,2024,8,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,FRG,WORLD,2022,44,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,FRG,WORLD,2023,49,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,FRG,WORLD,2024,47,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,ITL,WORLD,2022,117,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,ITL,WORLD,2023,94,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,ITL,WORLD,2024,106,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,TOTAL,WORLD,2022,161,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,TOTAL,WORLD,2023,143,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y18-24,TOTAL,WORLD,2024,153,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,FRG,WORLD,2022,56,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,FRG,WORLD,2023,49,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,FRG,WORLD,2024,60,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,ITL,WORLD,2022,159,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,ITL,WORLD,2023,166,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,ITL,WORLD,2024,163,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,TOTAL,WORLD,2022,215,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,TOTAL,WORLD,2023,215,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y25-34,TOTAL,WORLD,2024,223,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,FRG,WORLD,2022,55,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,FRG,WORLD,2023,51,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,FRG,WORLD,2024,56,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,ITL,WORLD,2022,194,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,ITL,WORLD,2023,177,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,ITL,WORLD,2024,191,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,TOTAL,WORLD,2022,249,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,TOTAL,WORLD,2023,228,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y35-44,TOTAL,WORLD,2024,247,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,FRG,WORLD,2022,33,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,FRG,WORLD,2023,41,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,FRG,WORLD,2024,38,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,ITL,WORLD,2022,256,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,ITL,WORLD,2023,228,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,ITL,WORLD,2024,246,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,TOTAL,WORLD,2022,289,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,TOTAL,WORLD,2023,269,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y45-54,TOTAL,WORLD,2024,284,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,FRG,WORLD,2022,29,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,FRG,WORLD,2023,24,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,FRG,WORLD,2024,34,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,ITL,WORLD,2022,215,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,ITL,WORLD,2023,233,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,ITL,WORLD,2024,282,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,TOTAL,WORLD,2022,244,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,TOTAL,WORLD,2023,257,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,1,Y55-64,TOTAL,WORLD,2024,316,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,FRG,WORLD,2022,6,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,FRG,WORLD,2023,6,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,FRG,WORLD,2024,11,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,ITL,WORLD,2022,37,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,ITL,WORLD,2023,27,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,ITL,WORLD,2024,33,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,TOTAL,WORLD,2022,43,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,TOTAL,WORLD,2023,33,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_GE65,TOTAL,WORLD,2024,44,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,FRG,WORLD,2022,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,FRG,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,FRG,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,ITL,WORLD,2022,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,ITL,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,ITL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,TOTAL,WORLD,2022,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,TOTAL,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y_UN13,TOTAL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,FRG,WORLD,2022,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,FRG,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,FRG,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,ITL,WORLD,2022,2,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,ITL,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,ITL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,TOTAL,WORLD,2022,2,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,TOTAL,WORLD,2023,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y14-17,TOTAL,WORLD,2024,0,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,FRG,WORLD,2022,7,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,FRG,WORLD,2023,10,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,FRG,WORLD,2024,6,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,ITL,WORLD,2022,24,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,ITL,WORLD,2023,16,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,ITL,WORLD,2024,26,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,TOTAL,WORLD,2022,31,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,TOTAL,WORLD,2023,26,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y18-24,TOTAL,WORLD,2024,32,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,FRG,WORLD,2022,12,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,FRG,WORLD,2023,20,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,FRG,WORLD,2024,10,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,ITL,WORLD,2022,46,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,ITL,WORLD,2023,42,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,ITL,WORLD,2024,40,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,TOTAL,WORLD,2022,58,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,TOTAL,WORLD,2023,62,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y25-34,TOTAL,WORLD,2024,50,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,FRG,WORLD,2022,8,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,FRG,WORLD,2023,19,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,FRG,WORLD,2024,10,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,ITL,WORLD,2022,49,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,ITL,WORLD,2023,50,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,ITL,WORLD,2024,49,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,TOTAL,WORLD,2022,57,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,TOTAL,WORLD,2023,69,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y35-44,TOTAL,WORLD,2024,59,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y45-54,FRG,WORLD,2022,12,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
IT1:73_230_DF_DCCV_AUTVITTPS_1(1.0),A,IT,OFFEND,UNINTHOM,2,Y45-54,FRG,WORLD,2023,16,,,,TIPO_DATO35__OFFEND_N1,REATI_PS__UNINTHOM_N1,,,,ISO__WORLD_N1,,,,
